sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe
0.1,3,-2.20006009992548e-05,-9.85387465264167e-07,-8.03756780813188e-07,-2.9702698435542e-05
0.2,3,-3.1566850406885e-05,-1.35393346874727e-06,-8.39840759460615e-07,-4.6550713684339e-05
0.3,3,-5.34883604041728e-05,-2.3907267844106e-06,-0.000118456203446237,0.00020268998463697
0.4,3,0.495276678396551,0.102304700854106,-0.0762586157582932,-21.4021529769921
0.5,3,1.55127958562891,0.330522200106065,2.86510073739162,-38.1599356474205
0.6,3,2.12379219410889,0.45119648979974,4.83710358492716,-44.8868969103332
0.7,3,2.4162920583455,0.520743561583649,6.51256234359923,-39.1065302173789
0.8,3,2.51530971902022,0.544270753602293,7.35539541136936,-34.4558703341016
0.9,3,2.5604237422222,0.559776203396126,8.0807847501296,-32.143064706842
1,3,2.56701126528207,0.563376995088646,8.34717429689987,-30.3741230494199
1.1,3,2.56749629360663,0.565722397859725,8.65080381669923,-29.1040226378581
1.2,3,2.55668253716193,0.564791413349559,8.68806348683533,-28.5441165330093
1.3,3,2.55458517584471,0.566516919415695,8.96893368142952,-27.9888209349077
1.4,3,2.54809531932958,0.566620178177792,9.0625095395386,-27.5429750446691
1.5,3,2.53996777729009,0.565737143789738,9.09588227039973,-27.239607965699
1.6,3,2.53509325841347,0.565765076230076,9.24029732542554,-27.0073023239595
1.7,3,2.52836502162224,0.56496668929773,9.24952462603186,-26.8054760168705
1.8,3,2.52280819524486,0.564224702446291,9.2546081135704,-26.6569539029998
1.9,3,2.51896108636911,0.564028206760637,9.30146293802966,-26.4990131207684
2,3,2.51455382494996,0.563398293581647,9.29834356835486,-26.4070157895016
2.1,3,2.51083504086173,0.562877485603884,9.30316315002454,-26.343305051041
2.2,3,2.50820685670277,0.562948612840249,9.39988023473156,-26.1934007154528
2.3,3,2.50573796865986,0.562596895019014,9.40268630071025,-26.1434254943228
2.4,3,2.50340101504121,0.562480330747024,9.44076607781516,-26.0397565845424
2.5,3,2.50138926578168,0.562186510992671,9.442589707711,-26.0150580447772
2.6,3,2.49958518495366,0.562054817418147,9.4580851908425,-25.9358594710761
2.7,3,2.49815721203024,0.561849622447264,9.45653227323183,-25.9204895453021
2.8,3,2.49591984217369,0.561645248509976,9.46868138225014,-25.8661089927245
2.9,3,2.49437803730758,0.561472320976661,9.46849378334246,-25.801002844328
3,3,2.49330568247807,0.561337764878028,9.47067172928204,-25.7939243433452
