name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque,jpg_niqe,im_niqe,delta_niqe
Case_1-01,gauss,blurr,2,15,35.5130502237525,31.6770644503774,-10.8016229222953,0.98181957988096,0.975193427435032,-0.67488493626612,52.7348393680042,56.3440014503298,6.84398042277035,8.60511097448948,13.6200908419121,58.2790841662578
Case_1-02,gauss,blurr,2,15,35.6116160118492,31.6651255616177,-11.0820313487554,0.981926766770441,0.976973737038847,-0.504419463773627,54.4745024880271,54.7135044644648,0.438740999039348,8.49319436868192,13.8680314203129,63.2840462411918
Case_1-03,gauss,blurr,2,15,36.0592825627233,33.102576660652,-8.19956940887065,0.985150654727046,0.982144789339551,-0.305117331351437,51.4484489206713,59.4780654342427,15.6071109664594,8.8447111658808,14.5604309346627,64.6230234270478
Case_1-04,gauss,blurr,2,15,36.0602043459923,33.3065780186513,-7.63619168909957,0.986437036136986,0.984563589917752,-0.189920506895245,54.5998144998589,59.2350762191028,8.48951917090468,9.02125748580774,15.7083783380979,74.1262608102073
Case_1-05,gauss,blurr,2,15,36.0078604552352,32.912649487691,-8.5959313561333,0.985267075146047,0.981459699853726,-0.386430784947937,51.4093719252562,59.9236156755411,16.5616568174839,8.86405948984659,14.4326771411929,62.8224309383864
Case_1-06,gauss,blurr,2,15,35.4819239427035,31.7122181295339,-10.6242993453705,0.984863286016204,0.978627633496345,-0.633149048035123,54.1284290213036,55.8112156891674,3.10887771599937,9.34899274226238,14.7187876277321,57.4371489368627
Case_1-07,gauss,blurr,2,15,35.7853659516184,32.3627785852713,-9.56420948991962,0.987447389226619,0.981229548662686,-0.629688288385947,51.3868356229413,58.3206536597728,13.4933742324773,9.3600145270923,14.455596962324,54.4398987895018
Case_1-08,gauss,blurr,2,15,36.2151303572237,33.2633953027679,-8.15055758557299,0.983378652810484,0.980919173944761,-0.250104968080608,51.9194553499007,58.9680178760908,13.5759562165816,8.58518541900276,14.9740996288636,74.4178942917107
Case_10-01,gauss,blurr,2,15,34.9461058702126,29.0268724612521,-16.9381774065016,0.976235142880686,0.933167162299464,-4.41164005365921,42.9597175956439,57.6081109423468,34.0979740243643,8.84068724611204,11.5800780763141,30.9861751008865
Case_10-02,gauss,blurr,2,15,35.8131320470778,29.5697689243233,-17.4331670141204,0.979984558102356,0.94322840817972,-3.75068664283961,45.9661932139736,56.8571738445529,23.6934578851932,8.78524520367117,12.4125012280438,41.2880453565125
