sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe,quality_column
0.4,3,0.48505319393524,0.0761503319421695,-0.583891466995947,-22.5314437133268,50
0.7,3,2.16777159846303,0.380080433794551,6.16233747221362,-26.7672209078497,50
1.1,3,2.05960259284397,0.391045036863974,8.59909251124648,-18.9798502123711,50
1.4,3,1.96444004549979,0.383768601699481,9.21046434612335,-17.6953355232421,50
1.7,3,1.90358367355699,0.37823119209057,9.48357036983016,-16.9821388485041,50
2.3,3,1.84691623938988,0.372872083769182,9.68468695322916,-16.354417550117,50
2.6,3,1.82918312897514,0.37124705768774,9.75530284426769,-16.0962506584854,50
2.9,3,1.81439819825749,0.369714783683876,9.78560655476521,-15.8893442274941,50
2,3,1.87118879739609,0.375117036921002,9.55830247088458,-16.6599162857481,50
0.4,5,0.485053238717005,0.076150334754599,-0.583891466995947,-22.5314437133268,50
0.7,5,2.1275570364013,0.381519701858084,6.8143590204821,-24.9662569184361,50
1.1,5,0.566915866753537,0.248282572060556,12.7124208486031,-5.73895719361914,50
1.4,5,-0.856974194230911,0.0693532644686802,14.6946708268564,2.71117659001004,50
1.7,5,-1.83719084440204,-0.0716341270326368,15.6343069419214,8.1181914183171,50
2.3,5,-2.90550072470344,-0.242525818884875,16.2916496380305,13.9207819481405,50
2.6,5,-3.20158096939305,-0.292875838705729,16.4286828321564,15.4181530564418,50
2.9,5,-3.4139090272855,-0.329936619142525,16.4897357230011,16.5793829538788,50
2,5,-2.47739561214549,-0.171941833400176,16.0673296488847,11.5991354444709,50
0.4,7,0.485053238717005,0.076150334754599,-0.583891466995947,-22.5314437133268,50
0.7,7,2.12677098404369,0.381494236815426,6.81747578360573,-24.9420594976455,50
1.1,7,0.118752331476763,0.201233007427228,13.3088010340088,-3.63684279677289,50
1.4,7,-2.52384410835126,-0.148647051342285,16.0905677591098,10.4472762403355,50
1.7,7,-4.80109106453917,-0.522335783047831,17.2006165480909,22.596360802878,50
2.3,7,-7.59603212127939,-1.084693870104,17.2789288939726,37.9673595689167,50
2.6,7,-8.40568025003226,-1.27153098320973,17.1629303820639,42.1401062193914,50
2.9,7,-8.99059519543571,-1.41373793972019,17.0712144479788,45.068706758249,50
2,7,-6.44768844242614,-0.838675443642719,17.3688010426764,31.6007931917957,50
0.4,9,0.485053238717005,0.076150334754599,-0.583891466995947,-22.5314437133268,50
0.7,9,2.12677063573493,0.381494187303266,6.81747792915222,-24.9413648242021,50
1.1,9,0.084389945204119,0.19803423955245,13.3400141788896,-3.50161050362812,50
1.4,9,-2.91194003455244,-0.19649447464102,16.2854830658804,12.0008873737403,50
1.7,9,-5.96347103817133,-0.701915289525679,17.4908266727749,27.5003477012709,50
2.3,9,-10.3571308912793,-1.64749539134546,17.1690668730737,52.1035283108995,50
2.6,9,-11.7382070937986,-2.00790105836895,17.062635642156,59.8347266742021,50
2.9,9,-12.7554260099747,-2.29534292604052,17.0459981801373,64.7838887361904,50
2,9,-8.47272243806123,-1.20689004904262,17.4583395847187,41.3853193404039,50
0.4,11,0.485053238717005,0.076150334754599,-0.583891466995947,-22.5314437133268,50
0.7,11,2.12677063573493,0.381494187303266,6.81747792915222,-24.9413648242021,50
1.1,11,0.0834289438595357,0.197959346808534,13.3394063147026,-3.51041721718262,50
1.4,11,-2.95887876617396,-0.201500327322279,16.3020990730179,12.1034109094408,50
1.7,11,-6.25878829282158,-0.742836703995294,17.5458244973766,28.4659187579362,50
2.3,11,-11.6803740183236,-1.91174498235108,17.2597009497907,58.1201216687601,50
2.6,11,-13.571764442709,-2.41871023159148,17.2435931295046,68.3410673166732,50
2.9,11,-15.0151890653113,-2.84592724920536,17.3718381533808,75.3860213537144,50
2,11,-9.24342986352961,-1.33837269281085,17.4855258932407,44.4235194069258,50
0.4,13,0.485053238717005,0.076150334754599,-0.583891466995947,-22.5314437133268,50
0.7,13,2.12677063573493,0.381494187303266,6.81747792915222,-24.9413648242021,50
