name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,7,28.506,28.6,0.32976,0.929,0.931,0.21529,44.206,44.209,0.00679
Case_1-01,gauss,multilevel_tresholding,0.7,7,28.506,29.071,1.98204,0.929,0.94,1.18407,44.206,53.504,21.03334
Case_1-01,gauss,multilevel_tresholding,1.1,7,28.506,29.543,3.63783,0.929,0.946,1.82992,44.206,56.822,28.53911
Case_1-01,gauss,multilevel_tresholding,1.4,7,28.506,29.751,4.3675,0.929,0.948,2.04521,44.206,57.43,29.91449
Case_1-01,gauss,multilevel_tresholding,1.7,7,28.506,29.772,4.44117,0.929,0.949,2.15285,44.206,57.466,29.99593
Case_1-01,gauss,multilevel_tresholding,2,7,28.506,29.709,4.22016,0.929,0.949,2.15285,44.206,57.278,29.57065
Case_1-01,gauss,multilevel_tresholding,2.3,7,28.506,29.638,3.97109,0.929,0.949,2.15285,44.206,56.835,28.56852
Case_1-01,gauss,multilevel_tresholding,2.6,7,28.506,29.569,3.72904,0.929,0.949,2.15285,44.206,56.478,27.76094
Case_1-01,gauss,multilevel_tresholding,2.9,7,28.506,29.512,3.52908,0.929,0.948,2.04521,44.206,56.137,26.98955
Case_1-02,gauss,multilevel_tresholding,0.4,7,28.44,28.484,0.15471,0.927,0.928,0.10787,45.46,45.949,1.07567
Case_1-02,gauss,multilevel_tresholding,0.7,7,28.44,28.88,1.54712,0.927,0.937,1.07875,45.46,53.484,17.65068
Case_1-02,gauss,multilevel_tresholding,1.1,7,28.44,29.365,3.25246,0.927,0.944,1.83387,45.46,54.987,20.95689
Case_1-02,gauss,multilevel_tresholding,1.4,7,28.44,29.653,4.26512,0.927,0.947,2.1575,45.46,55.493,22.06995
Case_1-02,gauss,multilevel_tresholding,1.7,7,28.44,29.727,4.52532,0.927,0.949,2.37325,45.46,55.648,22.41091
Case_1-02,gauss,multilevel_tresholding,2,7,28.44,29.697,4.41983,0.927,0.949,2.37325,45.46,55.465,22.00836
Case_1-02,gauss,multilevel_tresholding,2.3,7,28.44,29.636,4.20534,0.927,0.949,2.37325,45.46,55.057,21.11087
Case_1-02,gauss,multilevel_tresholding,2.6,7,28.44,29.572,3.98031,0.927,0.949,2.37325,45.46,54.694,20.31236
Case_1-02,gauss,multilevel_tresholding,2.9,7,28.44,29.517,3.78692,0.927,0.949,2.37325,45.46,54.323,19.49626
Case_1-03,gauss,multilevel_tresholding,0.4,7,28.9,28.998,0.3391,0.94,0.942,0.21277,44.406,42.936,-3.31036
Case_1-03,gauss,multilevel_tresholding,0.7,7,28.9,29.474,1.98616,0.94,0.949,0.95745,44.406,53.116,19.61447
Case_1-03,gauss,multilevel_tresholding,1.1,7,28.9,29.943,3.609,0.94,0.954,1.48936,44.406,57.698,29.93289
Case_1-03,gauss,multilevel_tresholding,1.4,7,28.9,30.162,4.36678,0.94,0.957,1.80851,44.406,59.651,34.33095
Case_1-03,gauss,multilevel_tresholding,1.7,7,28.9,30.243,4.64706,0.94,0.958,1.91489,44.406,60.463,36.15953
Case_1-03,gauss,multilevel_tresholding,2,7,28.9,30.245,4.65398,0.94,0.958,1.91489,44.406,60.683,36.65496
Case_1-03,gauss,multilevel_tresholding,2.3,7,28.9,30.216,4.55363,0.94,0.958,1.91489,44.406,60.38,35.97262
Case_1-03,gauss,multilevel_tresholding,2.6,7,28.9,30.183,4.43945,0.94,0.958,1.91489,44.406,60.033,35.19119
Case_1-03,gauss,multilevel_tresholding,2.9,7,28.9,30.151,4.32872,0.94,0.958,1.91489,44.406,59.668,34.36923
Case_1-04,gauss,multilevel_tresholding,0.4,7,28.842,28.959,0.40566,0.944,0.946,0.21186,44.233,44.444,0.47702
Case_1-04,gauss,multilevel_tresholding,0.7,7,28.842,29.542,2.42702,0.944,0.953,0.95339,44.233,55.532,25.54428
Case_1-04,gauss,multilevel_tresholding,1.1,7,28.842,30.019,4.08085,0.944,0.959,1.58898,44.233,58.861,33.07033
Case_1-04,gauss,multilevel_tresholding,1.4,7,28.842,30.215,4.76042,0.944,0.961,1.80085,44.233,59.728,35.03041
Case_1-04,gauss,multilevel_tresholding,1.7,7,28.842,30.277,4.97538,0.944,0.962,1.90678,44.233,60.139,35.95958
Case_1-04,gauss,multilevel_tresholding,2,7,28.842,30.267,4.94071,0.944,0.962,1.90678,44.233,60.216,36.13366
Case_1-04,gauss,multilevel_tresholding,2.3,7,28.842,30.24,4.8471,0.944,0.962,1.90678,44.233,59.916,35.45543
Case_1-04,gauss,multilevel_tresholding,2.6,7,28.842,30.206,4.72921,0.944,0.962,1.90678,44.233,59.74,35.05754
Case_1-04,gauss,multilevel_tresholding,2.9,7,28.842,30.174,4.61827,0.944,0.962,1.90678,44.233,59.56,34.6506
Case_1-05,gauss,multilevel_tresholding,0.4,7,28.935,29.013,0.26957,0.941,0.943,0.21254,45.133,43.638,-3.31243
Case_1-05,gauss,multilevel_tresholding,0.7,7,28.935,29.456,1.80059,0.941,0.95,0.95643,45.133,53.461,18.45213
Case_1-05,gauss,multilevel_tresholding,1.1,7,28.935,29.873,3.24175,0.941,0.955,1.48778,45.133,57.866,28.21217
Case_1-05,gauss,multilevel_tresholding,1.4,7,28.935,30.076,3.94332,0.941,0.957,1.70032,45.133,59.409,31.63096
Case_1-05,gauss,multilevel_tresholding,1.7,7,28.935,30.162,4.24054,0.941,0.958,1.80659,45.133,60.283,33.56746
Case_1-05,gauss,multilevel_tresholding,2,7,28.935,30.169,4.26473,0.941,0.958,1.80659,45.133,60.506,34.06155
Case_1-05,gauss,multilevel_tresholding,2.3,7,28.935,30.141,4.16796,0.941,0.958,1.80659,45.133,60.28,33.56081
Case_1-05,gauss,multilevel_tresholding,2.6,7,28.935,30.104,4.04009,0.941,0.958,1.80659,45.133,60.037,33.0224
Case_1-05,gauss,multilevel_tresholding,2.9,7,28.935,30.075,3.93987,0.941,0.958,1.80659,45.133,59.764,32.41752
Case_1-06,gauss,multilevel_tresholding,0.4,7,28.466,28.539,0.25645,0.939,0.941,0.21299,45.905,47.465,3.39832
Case_1-06,gauss,multilevel_tresholding,0.7,7,28.466,28.943,1.67568,0.939,0.948,0.95847,45.905,55.696,21.32883
Case_1-06,gauss,multilevel_tresholding,1.1,7,28.466,29.456,3.47783,0.939,0.954,1.59744,45.905,56.646,23.39832
Case_1-06,gauss,multilevel_tresholding,1.4,7,28.466,29.674,4.24366,0.939,0.956,1.81044,45.905,56.802,23.73815
Case_1-06,gauss,multilevel_tresholding,1.7,7,28.466,29.726,4.42633,0.939,0.957,1.91693,45.905,56.622,23.34604
Case_1-06,gauss,multilevel_tresholding,2,7,28.466,29.694,4.31392,0.939,0.957,1.91693,45.905,56.295,22.6337
Case_1-06,gauss,multilevel_tresholding,2.3,7,28.466,29.632,4.09611,0.939,0.956,1.81044,45.905,55.845,21.65341
Case_1-06,gauss,multilevel_tresholding,2.6,7,28.466,29.572,3.88534,0.939,0.956,1.81044,45.905,55.511,20.92583
Case_1-06,gauss,multilevel_tresholding,2.9,7,28.466,29.52,3.70266,0.939,0.956,1.81044,45.905,55.227,20.30716
Case_1-07,gauss,multilevel_tresholding,0.4,7,28.853,28.971,0.40897,0.95,0.951,0.10526,45.998,46.552,1.2044
Case_1-07,gauss,multilevel_tresholding,0.7,7,28.853,29.554,2.42956,0.95,0.958,0.84211,45.998,55.071,19.72477
Case_1-07,gauss,multilevel_tresholding,1.1,7,28.853,30.035,4.09663,0.95,0.963,1.36842,45.998,57.249,24.45976
Case_1-07,gauss,multilevel_tresholding,1.4,7,28.853,30.192,4.64077,0.95,0.964,1.47368,45.998,57.624,25.27501
Case_1-07,gauss,multilevel_tresholding,1.7,7,28.853,30.194,4.6477,0.95,0.964,1.47368,45.998,57.629,25.28588
Case_1-07,gauss,multilevel_tresholding,2,7,28.853,30.132,4.43281,0.95,0.964,1.47368,45.998,57.525,25.05979
Case_1-07,gauss,multilevel_tresholding,2.3,7,28.853,30.062,4.19021,0.95,0.963,1.36842,45.998,57.219,24.39454
Case_1-07,gauss,multilevel_tresholding,2.6,7,28.853,29.997,3.96493,0.95,0.963,1.36842,45.998,57.093,24.12061
Case_1-07,gauss,multilevel_tresholding,2.9,7,28.853,29.944,3.78124,0.95,0.963,1.36842,45.998,57.087,24.10757
Case_1-08,gauss,multilevel_tresholding,0.4,7,29.023,29.097,0.25497,0.935,0.936,0.10695,46.057,43.62,-5.29127
Case_1-08,gauss,multilevel_tresholding,0.7,7,29.023,29.566,1.87093,0.935,0.944,0.96257,46.057,52.374,13.71561
Case_1-08,gauss,multilevel_tresholding,1.1,7,29.023,30.027,3.45933,0.935,0.95,1.60428,46.057,56.699,23.10615
Case_1-08,gauss,multilevel_tresholding,1.4,7,29.023,30.276,4.31727,0.935,0.953,1.92513,46.057,58.9,27.88501
Case_1-08,gauss,multilevel_tresholding,1.7,7,29.023,30.366,4.62736,0.935,0.954,2.03209,46.057,59.965,30.19736
Case_1-08,gauss,multilevel_tresholding,2,7,29.023,30.366,4.62736,0.935,0.955,2.13904,46.057,60.475,31.30469
Case_1-08,gauss,multilevel_tresholding,2.3,7,29.023,30.342,4.54467,0.935,0.955,2.13904,46.057,60.188,30.68155
Case_1-08,gauss,multilevel_tresholding,2.6,7,29.023,30.308,4.42752,0.935,0.955,2.13904,46.057,59.877,30.0063
Case_1-08,gauss,multilevel_tresholding,2.9,7,29.023,30.278,4.32416,0.935,0.955,2.13904,46.057,59.458,29.09655
Case_10-01,gauss,multilevel_tresholding,0.4,7,28.265,28.362,0.34318,0.909,0.912,0.33003,52.368,50.177,-4.18385
Case_10-01,gauss,multilevel_tresholding,0.7,7,28.265,28.877,2.16522,0.909,0.924,1.65017,52.368,48.123,-8.1061
Case_10-01,gauss,multilevel_tresholding,1.1,7,28.265,29.195,3.29029,0.909,0.927,1.9802,52.368,51.909,-0.87649
Case_10-01,gauss,multilevel_tresholding,1.4,7,28.265,29.067,2.83743,0.909,0.924,1.65017,52.368,54.391,3.86305
Case_10-01,gauss,multilevel_tresholding,1.7,7,28.265,28.784,1.83619,0.909,0.919,1.10011,52.368,55.989,6.91453
Case_10-01,gauss,multilevel_tresholding,2,7,28.265,28.501,0.83495,0.909,0.915,0.66007,52.368,56.77,8.4059
Case_10-01,gauss,multilevel_tresholding,2.3,7,28.265,28.278,0.04599,0.909,0.911,0.22002,52.368,57.043,8.92721
Case_10-01,gauss,multilevel_tresholding,2.6,7,28.265,28.103,-0.57315,0.909,0.908,-0.11001,52.368,57.16,9.15063
Case_10-01,gauss,multilevel_tresholding,2.9,7,28.265,27.972,-1.03662,0.909,0.905,-0.44004,52.368,57.181,9.19073
Case_10-02,gauss,multilevel_tresholding,0.4,7,28.705,28.773,0.23689,0.916,0.919,0.32751,51.719,48.793,-5.6575
Case_10-02,gauss,multilevel_tresholding,0.7,7,28.705,29.276,1.9892,0.916,0.931,1.63755,51.719,49.168,-4.93242
Case_10-02,gauss,multilevel_tresholding,1.1,7,28.705,29.626,3.2085,0.916,0.935,2.07424,51.719,52.796,2.08241
Case_10-02,gauss,multilevel_tresholding,1.4,7,28.705,29.564,2.99251,0.916,0.933,1.8559,51.719,54.608,5.58595
Case_10-02,gauss,multilevel_tresholding,1.7,7,28.705,29.327,2.16687,0.916,0.929,1.41921,51.719,55.93,8.14208
Case_10-02,gauss,multilevel_tresholding,2,7,28.705,29.062,1.24369,0.916,0.926,1.0917,51.719,56.674,9.58062
Case_10-02,gauss,multilevel_tresholding,2.3,7,28.705,28.843,0.48075,0.916,0.923,0.76419,51.719,56.882,9.98279
Case_10-02,gauss,multilevel_tresholding,2.6,7,28.705,28.672,-0.11496,0.916,0.92,0.43668,51.719,56.847,9.91512
