name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,3,28.506,28.6,0.32976,0.929,0.931,0.21529,44.206,44.209,0.00679
Case_1-01,gauss,multilevel_tresholding,0.7,3,28.506,28.997,1.72244,0.929,0.939,1.07643,44.206,52.785,19.40687
Case_1-01,gauss,multilevel_tresholding,1.1,3,28.506,29.129,2.1855,0.929,0.941,1.29171,44.206,52.655,19.11279
Case_1-01,gauss,multilevel_tresholding,1.4,3,28.506,29.155,2.27671,0.929,0.941,1.29171,44.206,52.26,18.21925
Case_1-01,gauss,multilevel_tresholding,1.7,3,28.506,29.168,2.32232,0.929,0.941,1.29171,44.206,52.052,17.74872
Case_1-01,gauss,multilevel_tresholding,2,3,28.506,29.178,2.3574,0.929,0.942,1.39935,44.206,51.787,17.14926
Case_1-01,gauss,multilevel_tresholding,2.3,3,28.506,29.18,2.36441,0.929,0.942,1.39935,44.206,51.6,16.72624
Case_1-01,gauss,multilevel_tresholding,2.6,3,28.506,29.183,2.37494,0.929,0.942,1.39935,44.206,51.609,16.7466
Case_1-01,gauss,multilevel_tresholding,2.9,3,28.506,29.188,2.39248,0.929,0.942,1.39935,44.206,51.607,16.74207
Case_1-02,gauss,multilevel_tresholding,0.4,3,28.44,28.484,0.15471,0.927,0.928,0.10787,45.46,45.949,1.07567
Case_1-02,gauss,multilevel_tresholding,0.7,3,28.44,28.809,1.29747,0.927,0.936,0.97087,45.46,52.831,16.21425
Case_1-02,gauss,multilevel_tresholding,1.1,3,28.44,28.926,1.70886,0.927,0.938,1.18662,45.46,51.602,13.51078
Case_1-02,gauss,multilevel_tresholding,1.4,3,28.44,28.949,1.78973,0.927,0.939,1.2945,45.46,51.087,12.37791
Case_1-02,gauss,multilevel_tresholding,1.7,3,28.44,28.952,1.80028,0.927,0.939,1.2945,45.46,50.907,11.98196
Case_1-02,gauss,multilevel_tresholding,2,3,28.44,28.956,1.81435,0.927,0.939,1.2945,45.46,50.664,11.44743
Case_1-02,gauss,multilevel_tresholding,2.3,3,28.44,28.959,1.82489,0.927,0.939,1.2945,45.46,50.52,11.13066
Case_1-02,gauss,multilevel_tresholding,2.6,3,28.44,28.956,1.81435,0.927,0.939,1.2945,45.46,50.504,11.09547
Case_1-02,gauss,multilevel_tresholding,2.9,3,28.44,28.962,1.83544,0.927,0.939,1.2945,45.46,50.544,11.18346
