name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,11,28.506,28.6,0.32976,0.929,0.931,0.21529,44.206,44.209,0.00679
Case_1-01,gauss,multilevel_tresholding,0.7,11,28.506,29.071,1.98204,0.929,0.94,1.18407,44.206,53.504,21.03334
Case_1-01,gauss,multilevel_tresholding,1.1,11,28.506,29.546,3.64835,0.929,0.946,1.82992,44.206,56.804,28.49839
Case_1-01,gauss,multilevel_tresholding,1.4,11,28.506,29.77,4.43415,0.929,0.949,2.15285,44.206,57.437,29.93033
Case_1-01,gauss,multilevel_tresholding,1.7,11,28.506,29.725,4.27629,0.929,0.949,2.15285,44.206,57.357,29.74936
Case_1-01,gauss,multilevel_tresholding,2,11,28.506,29.478,3.40981,0.929,0.949,2.15285,44.206,56.855,28.61376
Case_1-01,gauss,multilevel_tresholding,2.3,11,28.506,29.133,2.19954,0.929,0.948,2.04521,44.206,56.432,27.65688
Case_1-01,gauss,multilevel_tresholding,2.6,11,28.506,28.781,0.96471,0.929,0.946,1.82992,44.206,56.152,27.02348
Case_1-01,gauss,multilevel_tresholding,2.9,11,28.506,28.467,-0.13681,0.929,0.944,1.61464,44.206,55.785,26.19328
Case_1-02,gauss,multilevel_tresholding,0.4,11,28.44,28.484,0.15471,0.927,0.928,0.10787,45.46,45.949,1.07567
Case_1-02,gauss,multilevel_tresholding,0.7,11,28.44,28.88,1.54712,0.927,0.937,1.07875,45.46,53.484,17.65068
Case_1-02,gauss,multilevel_tresholding,1.1,11,28.44,29.368,3.26301,0.927,0.944,1.83387,45.46,54.988,20.95908
Case_1-02,gauss,multilevel_tresholding,1.4,11,28.44,29.684,4.37412,0.927,0.948,2.26537,45.46,55.471,22.02156
Case_1-02,gauss,multilevel_tresholding,1.7,11,28.44,29.706,4.45148,0.927,0.949,2.37325,45.46,55.432,21.93577
Case_1-02,gauss,multilevel_tresholding,2,11,28.44,29.46,3.5865,0.927,0.949,2.37325,45.46,54.99,20.96348
Case_1-02,gauss,multilevel_tresholding,2.3,11,28.44,29.092,2.29255,0.927,0.948,2.26537,45.46,54.633,20.17818
Case_1-02,gauss,multilevel_tresholding,2.6,11,28.44,28.708,0.94233,0.927,0.946,2.04962,45.46,54.593,20.09019
Case_1-02,gauss,multilevel_tresholding,2.9,11,28.44,28.361,-0.27778,0.927,0.945,1.94175,45.46,54.473,19.82622
Case_1-03,gauss,multilevel_tresholding,0.4,11,28.9,28.998,0.3391,0.94,0.942,0.21277,44.406,42.936,-3.31036
Case_1-03,gauss,multilevel_tresholding,0.7,11,28.9,29.474,1.98616,0.94,0.949,0.95745,44.406,53.116,19.61447
