name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,otsu,0.4,9,35.513,33.141,-6.67924,0.982,0.975,-0.71283,52.735,48.62,-7.80317
Case_1-01,gauss,otsu,0.7,9,35.513,34.019,-4.20691,0.982,0.98,-0.20367,52.735,53.454,1.36342
Case_1-01,gauss,otsu,1.1,9,35.513,34.651,-2.42728,0.982,0.983,0.10183,52.735,57.134,8.34171
Case_1-01,gauss,otsu,1.4,9,35.513,34.43,-3.04959,0.982,0.983,0.10183,52.735,58.956,11.79672
Case_1-01,gauss,otsu,1.7,9,35.513,33.746,-4.97564,0.982,0.981,-0.10183,52.735,59.314,12.47559
Case_1-01,gauss,otsu,2,9,35.513,32.969,-7.16357,0.982,0.979,-0.3055,52.735,57.931,9.85304
Case_1-01,gauss,otsu,2.3,9,35.513,32.303,-9.03894,0.982,0.977,-0.50916,52.735,55.792,5.79691
Case_1-01,gauss,otsu,2.6,9,35.513,31.783,-10.5032,0.982,0.975,-0.71283,52.735,53.955,2.31345
Case_1-01,gauss,otsu,2.9,9,35.513,31.387,-11.61828,0.982,0.973,-0.9165,52.735,52.669,-0.12515
Case_1-02,gauss,otsu,0.4,9,35.612,32.841,-7.78109,0.982,0.975,-0.71283,54.475,53.199,-2.34236
Case_1-02,gauss,otsu,0.7,9,35.612,33.68,-5.42514,0.982,0.979,-0.3055,54.475,54.662,0.34328
Case_1-02,gauss,otsu,1.1,9,35.612,34.42,-3.34719,0.982,0.983,0.10183,54.475,57.073,4.76916
Case_1-02,gauss,otsu,1.4,9,35.612,34.384,-3.44828,0.982,0.983,0.10183,54.475,56.802,4.27168
Case_1-02,gauss,otsu,1.7,9,35.612,33.832,-4.99832,0.982,0.982,0,54.475,56.981,4.60028
Case_1-02,gauss,otsu,2,9,35.612,33.105,-7.03976,0.982,0.981,-0.10183,54.475,57.12,4.85544
Case_1-02,gauss,otsu,2.3,9,35.612,32.443,-8.89869,0.982,0.979,-0.3055,54.475,55.811,2.4525
Case_1-02,gauss,otsu,2.6,9,35.612,31.912,-10.38976,0.982,0.977,-0.50916,54.475,53.991,-0.88848
Case_1-02,gauss,otsu,2.9,9,35.612,31.502,-11.54105,0.982,0.975,-0.71283,54.475,52.345,-3.91005
Case_1-03,gauss,otsu,0.4,9,36.059,33.995,-5.72395,0.985,0.98,-0.50761,51.448,48.644,-5.45016
Case_1-03,gauss,otsu,0.7,9,36.059,34.853,-3.34452,0.985,0.984,-0.10152,51.448,51.045,-0.78332
Case_1-03,gauss,otsu,1.1,9,36.059,35.458,-1.66671,0.985,0.986,0.10152,51.448,52.105,1.27702
Case_1-03,gauss,otsu,1.4,9,36.059,35.339,-1.99673,0.985,0.987,0.20305,51.448,53.425,3.84271
Case_1-03,gauss,otsu,1.7,9,36.059,34.806,-3.47486,0.985,0.986,0.10152,51.448,53.723,4.42194
Case_1-03,gauss,otsu,2,9,36.059,34.158,-5.27192,0.985,0.984,-0.10152,51.448,53.566,4.11678
Case_1-03,gauss,otsu,2.3,9,36.059,33.583,-6.86652,0.985,0.983,-0.20305,51.448,53.541,4.06819
Case_1-03,gauss,otsu,2.6,9,36.059,33.125,-8.13666,0.985,0.982,-0.30457,51.448,53.647,4.27422
Case_1-03,gauss,otsu,2.9,9,36.059,32.772,-9.11562,0.985,0.981,-0.40609,51.448,53.879,4.72516
Case_1-04,gauss,otsu,0.4,9,36.06,34.046,-5.58514,0.986,0.982,-0.40568,54.6,53.631,-1.77473
Case_1-04,gauss,otsu,0.7,9,36.06,34.872,-3.29451,0.986,0.985,-0.10142,54.6,55.223,1.14103
Case_1-04,gauss,otsu,1.1,9,36.06,35.522,-1.49196,0.986,0.987,0.10142,54.6,55.902,2.38462
Case_1-04,gauss,otsu,1.4,9,36.06,35.506,-1.53633,0.986,0.988,0.20284,54.6,56.027,2.61355
Case_1-04,gauss,otsu,1.7,9,36.06,35.059,-2.77593,0.986,0.988,0.20284,54.6,55.397,1.45971
Case_1-04,gauss,otsu,2,9,36.06,34.45,-4.46478,0.986,0.987,0.10142,54.6,54.583,-0.03114
Case_1-04,gauss,otsu,2.3,9,36.06,33.883,-6.03716,0.986,0.986,0,54.6,54.17,-0.78755
Case_1-04,gauss,otsu,2.6,9,36.06,33.421,-7.31836,0.986,0.985,-0.10142,54.6,54.13,-0.86081
Case_1-04,gauss,otsu,2.9,9,36.06,33.059,-8.32224,0.986,0.984,-0.20284,54.6,54.267,-0.60989
Case_1-05,gauss,otsu,0.4,9,36.008,34.005,-5.56265,0.985,0.981,-0.40609,51.409,46.837,-8.89338
Case_1-05,gauss,otsu,0.7,9,36.008,34.875,-3.14652,0.985,0.984,-0.10152,51.409,49.927,-2.88276
Case_1-05,gauss,otsu,1.1,9,36.008,35.452,-1.5441,0.985,0.986,0.10152,51.409,51.99,1.13015
Case_1-05,gauss,otsu,1.4,9,36.008,35.269,-2.05232,0.985,0.986,0.10152,51.409,53.553,4.17048
Case_1-05,gauss,otsu,1.7,9,36.008,34.677,-3.6964,0.985,0.985,0,51.409,54.044,5.12556
Case_1-05,gauss,otsu,2,9,36.008,33.991,-5.60153,0.985,0.984,-0.10152,51.409,54.082,5.19948
Case_1-05,gauss,otsu,2.3,9,36.008,33.394,-7.2595,0.985,0.983,-0.20305,51.409,54.18,5.39011
