name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,15,35.513,34.958,-1.56281,0.982,0.981,-0.10183,52.735,51.535,-2.27553
Case_1-01,gauss,multilevel_tresholding,0.7,15,35.513,33.993,-4.28012,0.982,0.982,0,52.735,54.39,3.13833
Case_1-01,gauss,multilevel_tresholding,1.1,15,35.513,34.288,-3.44944,0.982,0.983,0.10183,52.735,55.657,5.54091
Case_1-01,gauss,multilevel_tresholding,1.4,15,35.513,34.168,-3.78735,0.982,0.983,0.10183,52.735,56.746,7.60595
Case_1-01,gauss,multilevel_tresholding,1.7,15,35.513,33.441,-5.83448,0.982,0.981,-0.10183,52.735,56.394,6.93847
Case_1-01,gauss,multilevel_tresholding,2,15,35.513,32.333,-8.95447,0.982,0.977,-0.50916,52.735,55.171,4.61932
Case_1-01,gauss,multilevel_tresholding,2.3,15,35.513,31.186,-12.18427,0.982,0.973,-0.9165,52.735,54.149,2.68133
Case_1-01,gauss,multilevel_tresholding,2.6,15,35.513,30.149,-15.10433,0.982,0.969,-1.32383,52.735,54.27,2.91078
Case_1-01,gauss,multilevel_tresholding,2.9,15,35.513,29.269,-17.58229,0.982,0.964,-1.83299,52.735,54.941,4.18318
Case_1-02,gauss,multilevel_tresholding,0.4,15,35.612,34.963,-1.82242,0.982,0.981,-0.10183,54.475,55.269,1.45755
Case_1-02,gauss,multilevel_tresholding,0.7,15,35.612,33.975,-4.59677,0.982,0.982,0,54.475,54.563,0.16154
Case_1-02,gauss,multilevel_tresholding,1.1,15,35.612,34.374,-3.47636,0.982,0.984,0.20367,54.475,55.641,2.14043
Case_1-02,gauss,multilevel_tresholding,1.4,15,35.612,34.402,-3.39773,0.982,0.984,0.20367,54.475,57.238,5.07205
Case_1-02,gauss,multilevel_tresholding,1.7,15,35.612,33.664,-5.47007,0.982,0.982,0,54.475,56.553,3.81459
Case_1-02,gauss,multilevel_tresholding,2,15,35.612,32.448,-8.88465,0.982,0.979,-0.3055,54.475,55.113,1.17118
Case_1-02,gauss,multilevel_tresholding,2.3,15,35.612,31.173,-12.4649,0.982,0.975,-0.71283,54.475,53.863,-1.12345
Case_1-02,gauss,multilevel_tresholding,2.6,15,35.612,30.018,-15.70819,0.982,0.971,-1.12016,54.475,53.545,-1.70721
Case_1-02,gauss,multilevel_tresholding,2.9,15,35.612,29.039,-18.45726,0.982,0.966,-1.62933,54.475,54.362,-0.20743
Case_1-03,gauss,multilevel_tresholding,0.4,15,36.059,35.633,-1.1814,0.985,0.985,0,51.448,51.239,-0.40624
Case_1-03,gauss,multilevel_tresholding,0.7,15,36.059,34.686,-3.80765,0.985,0.985,0,51.448,55.858,8.57176
Case_1-03,gauss,multilevel_tresholding,1.1,15,36.059,34.663,-3.87143,0.985,0.986,0.10152,51.448,56.495,9.80991
Case_1-03,gauss,multilevel_tresholding,1.4,15,36.059,34.673,-3.8437,0.985,0.986,0.10152,51.448,56.98,10.7526
Case_1-03,gauss,multilevel_tresholding,1.7,15,36.059,34.346,-4.75055,0.985,0.985,0,51.448,57.308,11.39014
Case_1-03,gauss,multilevel_tresholding,2,15,36.059,33.565,-6.91644,0.985,0.983,-0.20305,51.448,57.85,12.44363
Case_1-03,gauss,multilevel_tresholding,2.3,15,36.059,32.62,-9.53715,0.985,0.981,-0.40609,51.448,58.03,12.7935
Case_1-03,gauss,multilevel_tresholding,2.6,15,36.059,31.691,-12.11348,0.985,0.978,-0.71066,51.448,57.479,11.72252
Case_1-03,gauss,multilevel_tresholding,2.9,15,36.059,30.874,-14.37921,0.985,0.975,-1.01523,51.448,56.236,9.30648
Case_1-04,gauss,multilevel_tresholding,0.4,15,36.06,35.848,-0.58791,0.986,0.986,0,54.6,55.042,0.80952
Case_1-04,gauss,multilevel_tresholding,0.7,15,36.06,35.495,-1.56683,0.986,0.987,0.10142,54.6,56.756,3.94872
Case_1-04,gauss,multilevel_tresholding,1.1,15,36.06,35.675,-1.06767,0.986,0.988,0.20284,54.6,56.982,4.36264
Case_1-04,gauss,multilevel_tresholding,1.4,15,36.06,35.548,-1.41986,0.986,0.989,0.30426,54.6,57.013,4.41941
Case_1-04,gauss,multilevel_tresholding,1.7,15,36.06,34.879,-3.2751,0.986,0.988,0.20284,54.6,57.178,4.72161
Case_1-04,gauss,multilevel_tresholding,2,15,36.06,33.848,-6.13422,0.986,0.986,0,54.6,57.966,6.16484
Case_1-04,gauss,multilevel_tresholding,2.3,15,36.06,32.749,-9.18192,0.986,0.983,-0.30426,54.6,58.504,7.15018
Case_1-04,gauss,multilevel_tresholding,2.6,15,36.06,31.725,-12.02163,0.986,0.981,-0.5071,54.6,57.952,6.13919
Case_1-04,gauss,multilevel_tresholding,2.9,15,36.06,30.84,-14.47587,0.986,0.978,-0.81136,54.6,56.48,3.44322
Case_1-05,gauss,multilevel_tresholding,0.4,15,36.008,35.672,-0.93313,0.985,0.985,0,51.409,50.721,-1.33829
Case_1-05,gauss,multilevel_tresholding,0.7,15,36.008,35.121,-2.46334,0.985,0.986,0.10152,51.409,54.889,6.76924
Case_1-05,gauss,multilevel_tresholding,1.1,15,36.008,35.139,-2.41335,0.985,0.987,0.20305,51.409,56.523,9.94767
Case_1-05,gauss,multilevel_tresholding,1.4,15,36.008,34.922,-3.016,0.985,0.986,0.10152,51.409,57.048,10.9689
Case_1-05,gauss,multilevel_tresholding,1.7,15,36.008,34.325,-4.67396,0.985,0.985,0,51.409,57.478,11.80533
Case_1-05,gauss,multilevel_tresholding,2,15,36.008,33.398,-7.24839,0.985,0.983,-0.20305,51.409,58.28,13.36536
Case_1-05,gauss,multilevel_tresholding,2.3,15,36.008,32.383,-10.06721,0.985,0.98,-0.50761,51.409,58.661,14.10648
Case_1-05,gauss,multilevel_tresholding,2.6,15,36.008,31.441,-12.68329,0.985,0.977,-0.81218,51.409,57.935,12.69428
Case_1-05,gauss,multilevel_tresholding,2.9,15,36.008,30.627,-14.9439,0.985,0.974,-1.11675,51.409,56.488,9.87959
Case_1-06,gauss,multilevel_tresholding,0.4,15,35.482,34.876,-1.70791,0.985,0.984,-0.10152,54.128,53.816,-0.57641
Case_1-06,gauss,multilevel_tresholding,0.7,15,35.482,33.873,-4.53469,0.985,0.984,-0.10152,54.128,54.776,1.19716
Case_1-06,gauss,multilevel_tresholding,1.1,15,35.482,34.367,-3.14244,0.985,0.986,0.10152,54.128,56.959,5.2302
Case_1-06,gauss,multilevel_tresholding,1.4,15,35.482,34.279,-3.39045,0.985,0.985,0,54.128,57.921,7.00746
Case_1-06,gauss,multilevel_tresholding,1.7,15,35.482,33.596,-5.31537,0.985,0.984,-0.10152,54.128,57.111,5.51101
Case_1-06,gauss,multilevel_tresholding,2,15,35.482,32.453,-8.53672,0.985,0.981,-0.40609,54.128,55.462,2.46453
Case_1-06,gauss,multilevel_tresholding,2.3,15,35.482,31.239,-11.95818,0.985,0.977,-0.81218,54.128,54.257,0.23832
Case_1-06,gauss,multilevel_tresholding,2.6,15,35.482,30.131,-15.08089,0.985,0.973,-1.21827,54.128,54.481,0.65216
Case_1-06,gauss,multilevel_tresholding,2.9,15,35.482,29.189,-17.73575,0.985,0.968,-1.72589,54.128,55.386,2.32412
Case_1-07,gauss,multilevel_tresholding,0.4,15,35.785,35.192,-1.65712,0.987,0.987,0,51.387,49.829,-3.0319
Case_1-07,gauss,multilevel_tresholding,0.7,15,35.785,34.031,-4.9015,0.987,0.986,-0.10132,51.387,54.176,5.42744
Case_1-07,gauss,multilevel_tresholding,1.1,15,35.785,34.434,-3.77532,0.987,0.987,0,51.387,56.339,9.63668
Case_1-07,gauss,multilevel_tresholding,1.4,15,35.785,34.661,-3.14098,0.987,0.987,0,51.387,57.29,11.48734
Case_1-07,gauss,multilevel_tresholding,1.7,15,35.785,34.088,-4.74221,0.987,0.986,-0.10132,51.387,56.871,10.67196
Case_1-07,gauss,multilevel_tresholding,2,15,35.785,33.043,-7.66243,0.987,0.983,-0.40527,51.387,56.338,9.63473
Case_1-07,gauss,multilevel_tresholding,2.3,15,35.785,31.908,-10.83415,0.987,0.98,-0.70922,51.387,56.836,10.60385
Case_1-07,gauss,multilevel_tresholding,2.6,15,35.785,30.876,-13.71804,0.987,0.976,-1.11449,51.387,57.913,12.69971
Case_1-07,gauss,multilevel_tresholding,2.9,15,35.785,29.997,-16.17437,0.987,0.972,-1.51976,51.387,57.595,12.08088
Case_1-08,gauss,multilevel_tresholding,0.4,15,36.215,35.656,-1.54356,0.983,0.983,0,51.919,52.147,0.43915
Case_1-08,gauss,multilevel_tresholding,0.7,15,36.215,34.559,-4.57269,0.983,0.983,0,51.919,56.002,7.86417
Case_1-08,gauss,multilevel_tresholding,1.1,15,36.215,34.677,-4.24686,0.983,0.984,0.10173,51.919,56.155,8.15886
Case_1-08,gauss,multilevel_tresholding,1.4,15,36.215,34.801,-3.90446,0.983,0.985,0.20346,51.919,56.68,9.17005
Case_1-08,gauss,multilevel_tresholding,1.7,15,36.215,34.515,-4.69419,0.983,0.984,0.10173,51.919,57.033,9.84996
Case_1-08,gauss,multilevel_tresholding,2,15,36.215,33.779,-6.72649,0.983,0.982,-0.10173,51.919,57.336,10.43356
Case_1-08,gauss,multilevel_tresholding,2.3,15,36.215,32.824,-9.36352,0.983,0.98,-0.30519,51.919,57.387,10.53179
Case_1-08,gauss,multilevel_tresholding,2.6,15,36.215,31.873,-11.98951,0.983,0.977,-0.61038,51.919,57.057,9.89618
Case_1-08,gauss,multilevel_tresholding,2.9,15,36.215,31.037,-14.29794,0.983,0.974,-0.91556,51.919,56.024,7.90655
Case_10-01,gauss,multilevel_tresholding,0.4,15,34.946,34.604,-0.97865,0.976,0.976,0,42.96,43.758,1.85754
Case_10-01,gauss,multilevel_tresholding,0.7,15,34.946,34.03,-2.62119,0.976,0.978,0.20492,42.96,46.52,8.28678
Case_10-01,gauss,multilevel_tresholding,1.1,15,34.946,33.5,-4.13781,0.976,0.973,-0.30738,42.96,49.484,15.18622
Case_10-01,gauss,multilevel_tresholding,1.4,15,34.946,32.288,-7.60602,0.976,0.964,-1.22951,42.96,52.735,22.75372
Case_10-01,gauss,multilevel_tresholding,1.7,15,34.946,30.806,-11.84685,0.976,0.951,-2.56148,42.96,56.55,31.63408
Case_10-01,gauss,multilevel_tresholding,2,15,34.946,29.438,-15.76146,0.976,0.937,-3.9959,42.96,57.985,34.97439
Case_10-01,gauss,multilevel_tresholding,2.3,15,34.946,28.279,-19.07801,0.976,0.922,-5.53279,42.96,57.677,34.25745
Case_10-01,gauss,multilevel_tresholding,2.6,15,34.946,27.335,-21.77932,0.976,0.908,-6.96721,42.96,56.544,31.62011
Case_10-01,gauss,multilevel_tresholding,2.9,15,34.946,26.579,-23.94265,0.976,0.896,-8.19672,42.96,55.714,29.68808
Case_10-02,gauss,multilevel_tresholding,0.4,15,35.813,35.082,-2.04116,0.98,0.979,-0.10204,45.966,46.221,0.55476
Case_10-02,gauss,multilevel_tresholding,0.7,15,35.813,33.723,-5.83587,0.98,0.979,-0.10204,45.966,47.679,3.72667
Case_10-02,gauss,multilevel_tresholding,1.1,15,35.813,33.678,-5.96152,0.98,0.976,-0.40816,45.966,47.875,4.15307
Case_10-02,gauss,multilevel_tresholding,1.4,15,35.813,32.866,-8.22886,0.98,0.97,-1.02041,45.966,49.325,7.30758
