name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,5,33.476,33.27,-0.61537,0.972,0.972,0,52.435,52.892,0.87156
Case_1-01,gauss,multilevel_tresholding,0.7,5,33.476,33.085,-1.168,0.972,0.975,0.30864,52.435,54.954,4.80404
Case_1-01,gauss,multilevel_tresholding,1.1,5,33.476,33.408,-0.20313,0.972,0.977,0.5144,52.435,56.215,7.20893
Case_1-01,gauss,multilevel_tresholding,1.4,5,33.476,33.414,-0.18521,0.972,0.977,0.5144,52.435,56.678,8.09192
Case_1-01,gauss,multilevel_tresholding,1.7,5,33.476,33.382,-0.2808,0.972,0.977,0.5144,52.435,56.828,8.37799
Case_1-01,gauss,multilevel_tresholding,2,5,33.476,33.336,-0.41821,0.972,0.977,0.5144,52.435,56.878,8.47335
Case_1-01,gauss,multilevel_tresholding,2.3,5,33.476,33.301,-0.52276,0.972,0.977,0.5144,52.435,56.906,8.52675
Case_1-01,gauss,multilevel_tresholding,2.6,5,33.476,33.269,-0.61835,0.972,0.977,0.5144,52.435,56.876,8.46953
Case_1-01,gauss,multilevel_tresholding,2.9,5,33.476,33.236,-0.71693,0.972,0.977,0.5144,52.435,56.84,8.40088
Case_1-02,gauss,multilevel_tresholding,0.4,5,33.482,33.167,-0.9408,0.972,0.971,-0.10288,52.75,54.506,3.32891
Case_1-02,gauss,multilevel_tresholding,0.7,5,33.482,32.785,-2.08172,0.972,0.974,0.20576,52.75,55.649,5.49573
Case_1-02,gauss,multilevel_tresholding,1.1,5,33.482,33.167,-0.9408,0.972,0.977,0.5144,52.75,56.033,6.2237
Case_1-02,gauss,multilevel_tresholding,1.4,5,33.482,33.298,-0.54955,0.972,0.977,0.5144,52.75,56.587,7.27393
Case_1-02,gauss,multilevel_tresholding,1.7,5,33.482,33.306,-0.52566,0.972,0.977,0.5144,52.75,56.607,7.31185
Case_1-02,gauss,multilevel_tresholding,2,5,33.482,33.284,-0.59136,0.972,0.977,0.5144,52.75,56.459,7.03128
