name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,3,33.476,33.271,-0.61238,0.972,0.972,0,52.435,52.892,0.87156
Case_1-01,gauss,multilevel_tresholding,0.7,3,33.476,33.012,-1.38607,0.972,0.975,0.30864,52.435,54.784,4.47983
Case_1-01,gauss,multilevel_tresholding,1.1,3,33.476,33.004,-1.40997,0.972,0.975,0.30864,52.435,55.167,5.21026
Case_1-01,gauss,multilevel_tresholding,1.4,3,33.476,33.003,-1.41295,0.972,0.976,0.41152,52.435,55.327,5.5154
Case_1-01,gauss,multilevel_tresholding,1.7,3,33.476,33.003,-1.41295,0.972,0.976,0.41152,52.435,55.398,5.65081
Case_1-01,gauss,multilevel_tresholding,2,3,33.476,33.021,-1.35918,0.972,0.976,0.41152,52.435,55.43,5.71183
Case_1-01,gauss,multilevel_tresholding,2.3,3,33.476,33.024,-1.35022,0.972,0.976,0.41152,52.435,55.467,5.7824
Case_1-01,gauss,multilevel_tresholding,2.6,3,33.476,33.026,-1.34425,0.972,0.976,0.41152,52.435,55.453,5.7557
Case_1-01,gauss,multilevel_tresholding,2.9,3,33.476,33.017,-1.37113,0.972,0.976,0.41152,52.435,55.456,5.76142
Case_1-02,gauss,multilevel_tresholding,0.4,3,33.482,33.167,-0.9408,0.972,0.971,-0.10288,52.75,54.506,3.32891
Case_1-02,gauss,multilevel_tresholding,0.7,3,33.482,32.697,-2.34454,0.972,0.973,0.10288,52.75,55.612,5.42559
Case_1-02,gauss,multilevel_tresholding,1.1,3,33.482,32.702,-2.32961,0.972,0.974,0.20576,52.75,55.601,5.40474
Case_1-02,gauss,multilevel_tresholding,1.4,3,33.482,32.714,-2.29377,0.972,0.974,0.20576,52.75,55.548,5.30427
Case_1-02,gauss,multilevel_tresholding,1.7,3,33.482,32.693,-2.35649,0.972,0.974,0.20576,52.75,55.481,5.17725
Case_1-02,gauss,multilevel_tresholding,2,3,33.482,32.693,-2.35649,0.972,0.974,0.20576,52.75,55.507,5.22654
Case_1-02,gauss,multilevel_tresholding,2.3,3,33.482,32.7,-2.33558,0.972,0.974,0.20576,52.75,55.5,5.21327
Case_1-02,gauss,multilevel_tresholding,2.6,3,33.482,32.712,-2.29974,0.972,0.975,0.30864,52.75,55.509,5.23033
Case_1-02,gauss,multilevel_tresholding,2.9,3,33.482,32.721,-2.27286,0.972,0.975,0.30864,52.75,55.534,5.27773
Case_1-03,gauss,multilevel_tresholding,0.4,3,33.98,33.714,-0.78281,0.977,0.977,0,49.548,50.597,2.11714
Case_1-03,gauss,multilevel_tresholding,0.7,3,33.98,33.329,-1.91583,0.977,0.978,0.10235,49.548,56.072,13.16703
Case_1-03,gauss,multilevel_tresholding,1.1,3,33.98,33.233,-2.19835,0.977,0.979,0.20471,49.548,56.726,14.48696
Case_1-03,gauss,multilevel_tresholding,1.4,3,33.98,33.196,-2.30724,0.977,0.979,0.20471,49.548,56.71,14.45467
Case_1-03,gauss,multilevel_tresholding,1.7,3,33.98,33.179,-2.35727,0.977,0.979,0.20471,49.548,56.731,14.49705
Case_1-03,gauss,multilevel_tresholding,2,3,33.98,33.179,-2.35727,0.977,0.979,0.20471,49.548,56.762,14.55962
Case_1-03,gauss,multilevel_tresholding,2.3,3,33.98,33.167,-2.39258,0.977,0.979,0.20471,49.548,56.735,14.50513
Case_1-03,gauss,multilevel_tresholding,2.6,3,33.98,33.18,-2.35433,0.977,0.979,0.20471,49.548,56.762,14.55962
Case_1-03,gauss,multilevel_tresholding,2.9,3,33.98,33.187,-2.33373,0.977,0.979,0.20471,49.548,56.807,14.65044
Case_1-04,gauss,multilevel_tresholding,0.4,3,33.947,33.831,-0.34171,0.979,0.979,0,52.916,54.306,2.6268
Case_1-04,gauss,multilevel_tresholding,0.7,3,33.947,33.812,-0.39768,0.979,0.981,0.20429,52.916,57.252,8.19412
Case_1-04,gauss,multilevel_tresholding,1.1,3,33.947,33.814,-0.39179,0.979,0.982,0.30644,52.916,57.465,8.59664
Case_1-04,gauss,multilevel_tresholding,1.4,3,33.947,33.828,-0.35055,0.979,0.982,0.30644,52.916,57.45,8.5683
Case_1-04,gauss,multilevel_tresholding,1.7,3,33.947,33.826,-0.35644,0.979,0.982,0.30644,52.916,57.457,8.58153
Case_1-04,gauss,multilevel_tresholding,2,3,33.947,33.802,-0.42714,0.979,0.982,0.30644,52.916,57.402,8.47759
Case_1-04,gauss,multilevel_tresholding,2.3,3,33.947,33.803,-0.42419,0.979,0.982,0.30644,52.916,57.426,8.52294
Case_1-04,gauss,multilevel_tresholding,2.6,3,33.947,33.808,-0.40946,0.979,0.982,0.30644,52.916,57.381,8.4379
Case_1-04,gauss,multilevel_tresholding,2.9,3,33.947,33.796,-0.44481,0.979,0.982,0.30644,52.916,57.395,8.46436
Case_1-05,gauss,multilevel_tresholding,0.4,3,33.969,33.847,-0.35915,0.978,0.978,0,49.426,50.546,2.26601
Case_1-05,gauss,multilevel_tresholding,0.7,3,33.969,33.784,-0.54461,0.978,0.98,0.2045,49.426,55.172,11.62546
Case_1-05,gauss,multilevel_tresholding,1.1,3,33.969,33.782,-0.5505,0.978,0.98,0.2045,49.426,56.197,13.69927
Case_1-05,gauss,multilevel_tresholding,1.4,3,33.969,33.765,-0.60055,0.978,0.98,0.2045,49.426,56.439,14.18889
Case_1-05,gauss,multilevel_tresholding,1.7,3,33.969,33.748,-0.65059,0.978,0.98,0.2045,49.426,56.549,14.41144
Case_1-05,gauss,multilevel_tresholding,2,3,33.969,33.752,-0.63882,0.978,0.98,0.2045,49.426,56.526,14.36491
Case_1-05,gauss,multilevel_tresholding,2.3,3,33.969,33.75,-0.64471,0.978,0.98,0.2045,49.426,56.583,14.48023
Case_1-05,gauss,multilevel_tresholding,2.6,3,33.969,33.754,-0.63293,0.978,0.981,0.30675,49.426,56.606,14.52677
Case_1-05,gauss,multilevel_tresholding,2.9,3,33.969,33.757,-0.6241,0.978,0.981,0.30675,49.426,56.575,14.46405
Case_1-06,gauss,multilevel_tresholding,0.4,3,33.434,33.096,-1.01095,0.977,0.976,-0.10235,53.791,54.22,0.79753
Case_1-06,gauss,multilevel_tresholding,0.7,3,33.434,32.613,-2.45558,0.977,0.978,0.10235,53.791,55.227,2.66959
Case_1-06,gauss,multilevel_tresholding,1.1,3,33.434,32.631,-2.40175,0.977,0.978,0.10235,53.791,55.219,2.65472
