name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,11,33.476,33.27,-0.61537,0.972,0.972,0,52.435,52.892,0.87156
Case_1-01,gauss,multilevel_tresholding,0.7,11,33.476,33.087,-1.16203,0.972,0.975,0.30864,52.435,54.962,4.8193
Case_1-01,gauss,multilevel_tresholding,1.1,11,33.476,33.476,0,0.972,0.978,0.61728,52.435,56.388,7.53886
Case_1-01,gauss,multilevel_tresholding,1.4,11,33.476,33.433,-0.12845,0.972,0.978,0.61728,52.435,56.888,8.49242
Case_1-01,gauss,multilevel_tresholding,1.7,11,33.476,32.852,-1.86402,0.972,0.976,0.41152,52.435,56.384,7.53123
Case_1-01,gauss,multilevel_tresholding,2,11,33.476,31.992,-4.43303,0.972,0.974,0.20576,52.435,55.207,5.28655
Case_1-01,gauss,multilevel_tresholding,2.3,11,33.476,31.152,-6.94229,0.972,0.97,-0.20576,52.435,54.344,3.6407
Case_1-01,gauss,multilevel_tresholding,2.6,11,33.476,30.45,-9.03931,0.972,0.967,-0.5144,52.435,54.252,3.46524
Case_1-01,gauss,multilevel_tresholding,2.9,11,33.476,29.895,-10.69722,0.972,0.965,-0.72016,52.435,54.562,4.05645
Case_1-02,gauss,multilevel_tresholding,0.4,11,33.482,33.167,-0.9408,0.972,0.971,-0.10288,52.75,54.506,3.32891
Case_1-02,gauss,multilevel_tresholding,0.7,11,33.482,32.786,-2.07873,0.972,0.974,0.20576,52.75,55.664,5.52417
Case_1-02,gauss,multilevel_tresholding,1.1,11,33.482,33.307,-0.52267,0.972,0.977,0.5144,52.75,56.381,6.88341
Case_1-02,gauss,multilevel_tresholding,1.4,11,33.482,33.448,-0.10155,0.972,0.978,0.61728,52.75,57.04,8.1327
Case_1-02,gauss,multilevel_tresholding,1.7,11,33.482,32.959,-1.56203,0.972,0.977,0.5144,52.75,56.435,6.98578
Case_1-02,gauss,multilevel_tresholding,2,11,33.482,32.086,-4.1694,0.972,0.975,0.30864,52.75,55.181,4.60853
Case_1-02,gauss,multilevel_tresholding,2.3,11,33.482,31.192,-6.8395,0.972,0.972,0,52.75,54.094,2.54787
Case_1-02,gauss,multilevel_tresholding,2.6,11,33.482,30.433,-9.10639,0.972,0.969,-0.30864,52.75,53.703,1.80664
Case_1-02,gauss,multilevel_tresholding,2.9,11,33.482,29.827,-10.91631,0.972,0.966,-0.61728,52.75,53.791,1.97346
Case_1-03,gauss,multilevel_tresholding,0.4,11,33.98,33.716,-0.77693,0.977,0.977,0,49.548,50.604,2.13127
Case_1-03,gauss,multilevel_tresholding,0.7,11,33.98,33.304,-1.98941,0.977,0.978,0.10235,49.548,56.269,13.56462
Case_1-03,gauss,multilevel_tresholding,1.1,11,33.98,33.551,-1.26251,0.977,0.981,0.40942,49.548,57.435,15.9179
Case_1-03,gauss,multilevel_tresholding,1.4,11,33.98,33.718,-0.77104,0.977,0.981,0.40942,49.548,57.806,16.66667
Case_1-03,gauss,multilevel_tresholding,1.7,11,33.98,33.562,-1.23014,0.977,0.981,0.40942,49.548,58.077,17.21361
Case_1-03,gauss,multilevel_tresholding,2,11,33.98,33.071,-2.6751,0.977,0.98,0.30706,49.548,58.288,17.63946
Case_1-03,gauss,multilevel_tresholding,2.3,11,33.98,32.438,-4.53796,0.977,0.978,0.10235,49.548,58.369,17.80294
Case_1-03,gauss,multilevel_tresholding,2.6,11,33.98,31.859,-6.24191,0.977,0.977,0,49.548,57.836,16.72721
Case_1-03,gauss,multilevel_tresholding,2.9,11,33.98,31.378,-7.65745,0.977,0.975,-0.20471,49.548,56.856,14.74933
Case_1-04,gauss,multilevel_tresholding,0.4,11,33.947,33.831,-0.34171,0.979,0.979,0,52.916,54.306,2.6268
Case_1-04,gauss,multilevel_tresholding,0.7,11,33.947,33.826,-0.35644,0.979,0.981,0.20429,52.916,57.343,8.36609
Case_1-04,gauss,multilevel_tresholding,1.1,11,33.947,34.153,0.60683,0.979,0.983,0.40858,52.916,57.677,8.99728
Case_1-04,gauss,multilevel_tresholding,1.4,11,33.947,34.275,0.96621,0.979,0.984,0.51073,52.916,57.628,8.90468
Case_1-04,gauss,multilevel_tresholding,1.7,11,33.947,33.958,0.0324,0.979,0.984,0.51073,52.916,57.788,9.20705
