name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,13,33.476,33.27,-0.61537,0.972,0.972,0,52.435,52.892,0.87156
Case_1-01,gauss,multilevel_tresholding,0.7,13,33.476,33.087,-1.16203,0.972,0.975,0.30864,52.435,54.962,4.8193
Case_1-01,gauss,multilevel_tresholding,1.1,13,33.476,33.476,0,0.972,0.978,0.61728,52.435,56.388,7.53886
Case_1-01,gauss,multilevel_tresholding,1.4,13,33.476,33.433,-0.12845,0.972,0.978,0.61728,52.435,56.887,8.49051
Case_1-01,gauss,multilevel_tresholding,1.7,13,33.476,32.838,-1.90584,0.972,0.976,0.41152,52.435,56.378,7.51979
Case_1-01,gauss,multilevel_tresholding,2,13,33.476,31.913,-4.66902,0.972,0.973,0.10288,52.435,55.154,5.18547
Case_1-01,gauss,multilevel_tresholding,2.3,13,33.476,30.947,-7.55467,0.972,0.97,-0.20576,52.435,54.35,3.65214
Case_1-01,gauss,multilevel_tresholding,2.6,13,33.476,30.088,-10.12068,0.972,0.966,-0.61728,52.435,54.55,4.03357
Case_1-01,gauss,multilevel_tresholding,2.9,13,33.476,29.375,-12.25057,0.972,0.962,-1.02881,52.435,55.011,4.91275
Case_1-02,gauss,multilevel_tresholding,0.4,13,33.482,33.167,-0.9408,0.972,0.971,-0.10288,52.75,54.506,3.32891
Case_1-02,gauss,multilevel_tresholding,0.7,13,33.482,32.786,-2.07873,0.972,0.974,0.20576,52.75,55.664,5.52417
Case_1-02,gauss,multilevel_tresholding,1.1,13,33.482,33.308,-0.51968,0.972,0.977,0.5144,52.75,56.388,6.89668
Case_1-02,gauss,multilevel_tresholding,1.4,13,33.482,33.448,-0.10155,0.972,0.978,0.61728,52.75,57.04,8.1327
Case_1-02,gauss,multilevel_tresholding,1.7,13,33.482,32.943,-1.60982,0.972,0.977,0.5144,52.75,56.412,6.94218
Case_1-02,gauss,multilevel_tresholding,2,13,33.482,31.993,-4.44717,0.972,0.975,0.30864,52.75,55.12,4.49289
Case_1-02,gauss,multilevel_tresholding,2.3,13,33.482,30.949,-7.56526,0.972,0.971,-0.10288,52.75,54.034,2.43412
Case_1-02,gauss,multilevel_tresholding,2.6,13,33.482,30.004,-10.38767,0.972,0.968,-0.41152,52.75,53.91,2.19905
