name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,otsu,0.4,17,37.295,34.105,-8.55343,0.988,0.981,-0.7085,51.378,49.08,-4.47273
Case_1-01,gauss,otsu,0.7,17,37.295,34.973,-6.22604,0.988,0.985,-0.30364,51.378,54.077,5.25322
Case_1-01,gauss,otsu,1.1,17,37.295,35.512,-4.7808,0.988,0.987,-0.10121,51.378,56.845,10.64074
Case_1-01,gauss,otsu,1.4,17,37.295,35.07,-5.96595,0.988,0.986,-0.20243,51.378,58.677,14.20647
Case_1-01,gauss,otsu,1.7,17,37.295,34.072,-8.64191,0.988,0.984,-0.40486,51.378,59.154,15.13488
Case_1-01,gauss,otsu,2,17,37.295,32.853,-11.91044,0.988,0.98,-0.80972,51.378,57.338,11.6003
Case_1-01,gauss,otsu,2.3,17,37.295,31.631,-15.18702,0.988,0.976,-1.21457,51.378,54.469,6.01619
Case_1-01,gauss,otsu,2.6,17,37.295,30.51,-18.19279,0.988,0.972,-1.61943,51.378,52.404,1.99696
Case_1-01,gauss,otsu,2.9,17,37.295,29.527,-20.82853,0.988,0.967,-2.12551,51.378,51.636,0.50216
Case_1-02,gauss,otsu,0.4,17,37.441,33.77,-9.80476,0.988,0.981,-0.7085,54.693,52.308,-4.3607
Case_1-02,gauss,otsu,0.7,17,37.441,34.598,-7.59328,0.988,0.984,-0.40486,54.693,53.752,-1.72051
Case_1-02,gauss,otsu,1.1,17,37.441,35.264,-5.81448,0.988,0.986,-0.20243,54.693,53.84,-1.55961
Case_1-02,gauss,otsu,1.4,17,37.441,35.037,-6.42077,0.988,0.986,-0.20243,54.693,53.584,-2.02768
Case_1-02,gauss,otsu,1.7,17,37.441,34.174,-8.72573,0.988,0.985,-0.30364,54.693,54.927,0.42784
Case_1-02,gauss,otsu,2,17,37.441,32.958,-11.9735,0.988,0.982,-0.60729,54.693,57.044,4.29854
Case_1-02,gauss,otsu,2.3,17,37.441,31.66,-15.44029,0.988,0.978,-1.01215,54.693,55.91,2.22515
Case_1-02,gauss,otsu,2.6,17,37.441,30.432,-18.72012,0.988,0.973,-1.51822,54.693,53.289,-2.56706
