name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,otsu,0.4,11,37.295,34.105,-8.55343,0.988,0.981,-0.7085,51.378,49.08,-4.47273
Case_1-01,gauss,otsu,0.7,11,37.295,34.973,-6.22604,0.988,0.985,-0.30364,51.378,54.077,5.25322
Case_1-01,gauss,otsu,1.1,11,37.295,35.512,-4.7808,0.988,0.987,-0.10121,51.378,56.845,10.64074
Case_1-01,gauss,otsu,1.4,11,37.295,35.071,-5.96327,0.988,0.986,-0.20243,51.378,58.677,14.20647
Case_1-01,gauss,otsu,1.7,11,37.295,34.091,-8.59096,0.988,0.984,-0.40486,51.378,59.173,15.17186
Case_1-01,gauss,otsu,2,11,37.295,32.97,-11.59673,0.988,0.981,-0.7085,51.378,57.536,11.98567
Case_1-01,gauss,otsu,2.3,11,37.295,31.967,-14.2861,0.988,0.977,-1.11336,51.378,54.906,6.86675
Case_1-01,gauss,otsu,2.6,11,37.295,31.159,-16.45261,0.988,0.974,-1.417,51.378,52.855,2.87477
Case_1-01,gauss,otsu,2.9,11,37.295,30.533,-18.13112,0.988,0.971,-1.72065,51.378,51.663,0.55471
Case_1-02,gauss,otsu,0.4,11,37.441,33.77,-9.80476,0.988,0.981,-0.7085,54.693,52.308,-4.3607
Case_1-02,gauss,otsu,0.7,11,37.441,34.598,-7.59328,0.988,0.984,-0.40486,54.693,53.752,-1.72051
Case_1-02,gauss,otsu,1.1,11,37.441,35.264,-5.81448,0.988,0.986,-0.20243,54.693,53.84,-1.55961
Case_1-02,gauss,otsu,1.4,11,37.441,35.037,-6.42077,0.988,0.986,-0.20243,54.693,53.584,-2.02768
Case_1-02,gauss,otsu,1.7,11,37.441,34.194,-8.67231,0.988,0.985,-0.30364,54.693,54.885,0.35105
Case_1-02,gauss,otsu,2,11,37.441,33.092,-11.61561,0.988,0.982,-0.60729,54.693,56.9,4.03525
Case_1-02,gauss,otsu,2.3,11,37.441,32.052,-14.39331,0.988,0.979,-0.91093,54.693,55.972,2.33851
