name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,otsu,0.4,19,37.295,34.105,-8.55343,0.988,0.981,-0.7085,51.378,49.08,-4.47273
Case_1-01,gauss,otsu,0.7,19,37.295,34.973,-6.22604,0.988,0.985,-0.30364,51.378,54.077,5.25322
Case_1-01,gauss,otsu,1.1,19,37.295,35.512,-4.7808,0.988,0.987,-0.10121,51.378,56.845,10.64074
Case_1-01,gauss,otsu,1.4,19,37.295,35.07,-5.96595,0.988,0.986,-0.20243,51.378,58.677,14.20647
Case_1-01,gauss,otsu,1.7,19,37.295,34.072,-8.64191,0.988,0.984,-0.40486,51.378,59.154,15.13488
Case_1-01,gauss,otsu,2,19,37.295,32.852,-11.91313,0.988,0.98,-0.80972,51.378,57.338,11.6003
Case_1-01,gauss,otsu,2.3,19,37.295,31.627,-15.19775,0.988,0.976,-1.21457,51.378,54.448,5.97532
Case_1-01,gauss,otsu,2.6,19,37.295,30.49,-18.24641,0.988,0.971,-1.72065,51.378,52.39,1.96971
Case_1-01,gauss,otsu,2.9,19,37.295,29.475,-20.96796,0.988,0.966,-2.22672,51.378,51.628,0.48659
Case_1-02,gauss,otsu,0.4,19,37.441,33.77,-9.80476,0.988,0.981,-0.7085,54.693,52.308,-4.3607
Case_1-02,gauss,otsu,0.7,19,37.441,34.598,-7.59328,0.988,0.984,-0.40486,54.693,53.752,-1.72051
Case_1-02,gauss,otsu,1.1,19,37.441,35.264,-5.81448,0.988,0.986,-0.20243,54.693,53.84,-1.55961
Case_1-02,gauss,otsu,1.4,19,37.441,35.037,-6.42077,0.988,0.986,-0.20243,54.693,53.584,-2.02768
Case_1-02,gauss,otsu,1.7,19,37.441,34.174,-8.72573,0.988,0.985,-0.30364,54.693,54.961,0.49001
Case_1-02,gauss,otsu,2,19,37.441,32.958,-11.9735,0.988,0.982,-0.60729,54.693,57.044,4.29854
Case_1-02,gauss,otsu,2.3,19,37.441,31.654,-15.45632,0.988,0.978,-1.01215,54.693,55.917,2.23795
Case_1-02,gauss,otsu,2.6,19,37.441,30.408,-18.78422,0.988,0.973,-1.51822,54.693,53.273,-2.59631
Case_1-02,gauss,otsu,2.9,19,37.441,29.281,-21.79429,0.988,0.968,-2.02429,54.693,51.852,-5.19445
Case_1-03,gauss,otsu,0.4,19,37.908,35.111,-7.37839,0.99,0.985,-0.50505,51.283,46.213,-9.88632
Case_1-03,gauss,otsu,0.7,19,37.908,35.968,-5.11765,0.99,0.988,-0.20202,51.283,50.006,-2.4901
Case_1-03,gauss,otsu,1.1,19,37.908,36.472,-3.78812,0.99,0.989,-0.10101,51.283,51.549,0.51869
Case_1-03,gauss,otsu,1.4,19,37.908,36.123,-4.70877,0.99,0.989,-0.10101,51.283,53.055,3.45534
Case_1-03,gauss,otsu,1.7,19,37.908,35.273,-6.95104,0.99,0.988,-0.20202,51.283,53.297,3.92723
Case_1-03,gauss,otsu,2,19,37.908,34.194,-9.7974,0.99,0.986,-0.40404,51.283,52.992,3.33249
Case_1-03,gauss,otsu,2.3,19,37.908,33.082,-12.73082,0.99,0.983,-0.70707,51.283,53.143,3.62693
Case_1-03,gauss,otsu,2.6,19,37.908,32.03,-15.50596,0.99,0.98,-1.0101,51.283,54.173,5.6354
Case_1-03,gauss,otsu,2.9,19,37.908,31.075,-18.02522,0.99,0.977,-1.31313,51.283,55.221,7.67896
Case_1-04,gauss,otsu,0.4,19,37.908,35.146,-7.28606,0.991,0.986,-0.50454,54.941,53.292,-3.0014
Case_1-04,gauss,otsu,0.7,19,37.908,35.975,-5.09919,0.991,0.989,-0.20182,54.941,55.159,0.39679
Case_1-04,gauss,otsu,1.1,19,37.908,36.54,-3.60874,0.991,0.99,-0.10091,54.941,55.898,1.74187
Case_1-04,gauss,otsu,1.4,19,37.908,36.32,-4.18909,0.991,0.991,0,54.941,55.874,1.69819
Case_1-04,gauss,otsu,1.7,19,37.908,35.556,-6.2045,0.991,0.99,-0.10091,54.941,55.038,0.17655
Case_1-04,gauss,otsu,2,19,37.908,34.479,-9.04558,0.991,0.988,-0.30272,54.941,54.168,-1.40696
Case_1-04,gauss,otsu,2.3,19,37.908,33.309,-12.132,0.991,0.986,-0.50454,54.941,54.251,-1.25589
Case_1-04,gauss,otsu,2.6,19,37.908,32.174,-15.12609,0.991,0.983,-0.80727,54.941,55.614,1.22495
Case_1-04,gauss,otsu,2.9,19,37.908,31.135,-17.86694,0.991,0.98,-1.10999,54.941,56.826,3.43095
Case_1-05,gauss,otsu,0.4,19,37.837,35.09,-7.26009,0.99,0.985,-0.50505,50.689,44.398,-12.41098
Case_1-05,gauss,otsu,0.7,19,37.837,35.974,-4.92375,0.99,0.988,-0.20202,50.689,49.408,-2.52718
Case_1-05,gauss,otsu,1.1,19,37.837,36.432,-3.7133,0.99,0.99,0,50.689,51.814,2.21942
Case_1-05,gauss,otsu,1.4,19,37.837,36.006,-4.83918,0.99,0.989,-0.10101,50.689,53.316,5.18258
Case_1-05,gauss,otsu,1.7,19,37.837,35.093,-7.25216,0.99,0.988,-0.20202,50.689,53.585,5.71327
Case_1-05,gauss,otsu,2,19,37.837,33.982,-10.18844,0.99,0.985,-0.50505,50.689,53.465,5.47653
Case_1-05,gauss,otsu,2.3,19,37.837,32.859,-13.15643,0.99,0.982,-0.80808,50.689,53.983,6.49845
Case_1-05,gauss,otsu,2.6,19,37.837,31.806,-15.93942,0.99,0.979,-1.11111,50.689,55.192,8.88358
Case_1-05,gauss,otsu,2.9,19,37.837,30.857,-18.44755,0.99,0.976,-1.41414,50.689,56,10.47762
Case_1-06,gauss,otsu,0.4,19,37.314,34.015,-8.84119,0.99,0.984,-0.60606,53.472,52.823,-1.21372
Case_1-06,gauss,otsu,0.7,19,37.314,34.893,-6.48818,0.99,0.987,-0.30303,53.472,55.349,3.51025
Case_1-06,gauss,otsu,1.1,19,37.314,35.496,-4.87217,0.99,0.988,-0.20202,53.472,53.54,0.12717
Case_1-06,gauss,otsu,1.4,19,37.314,35.169,-5.74851,0.99,0.988,-0.20202,53.472,54.602,2.11326
Case_1-06,gauss,otsu,1.7,19,37.314,34.249,-8.21408,0.99,0.986,-0.40404,53.472,57.401,7.34777
Case_1-06,gauss,otsu,2,19,37.314,33.029,-11.48363,0.99,0.983,-0.70707,53.472,58.229,8.89624
Case_1-06,gauss,otsu,2.3,19,37.314,31.751,-14.90861,0.99,0.98,-1.0101,53.472,55.537,3.86183
Case_1-06,gauss,otsu,2.6,19,37.314,30.536,-18.16476,0.99,0.975,-1.51515,53.472,53.111,-0.67512
Case_1-06,gauss,otsu,2.9,19,37.314,29.438,-21.10736,0.99,0.97,-2.0202,53.472,52.298,-2.19554
