name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque,jpg_niqe,im_niqe,delta_niqe
Case_1-01,avg,otsu,13,35.5130502237525,26.1464091142512,-26.3752086922583,0.98181957988096,0.938836053716559,-4.37794550497891,52.7348393680042,51.4477258875765,-2.44072703331033,8.60511097448948,20.906591228759,142.955509705083
Case_1-02,avg,otsu,13,35.6116160118492,25.6927453813472,-27.8529079590257,0.981926766770441,0.937757660210388,-4.49820781496008,54.4745024880271,51.6056143786851,-5.26647877137121,8.49319436868192,18.6359183653932,119.421781210046
Case_1-03,avg,otsu,13,36.0592825627233,27.9122636345884,-22.5934027222075,0.985150654727046,0.959790071433579,-2.5742847727684,51.4484489206713,58.394450150654,13.5008953150225,8.8447111658808,21.2117939152492,139.824608372464
Case_1-04,avg,otsu,13,36.0602043459923,27.7520715573779,-23.0396164949569,0.986437036136986,0.96217809038187,-2.45924928468993,54.5998144998589,58.072295913547,6.35987767631894,9.02125748580774,22.3250182088277,147.471244933974
Case_1-05,avg,otsu,13,36.0078604552352,27.6881693060961,-23.1052082627407,0.985267075146047,0.957480149804182,-2.82024296181274,51.4093719252562,58.8975254137133,14.5657361839473,8.86405948984659,20.7505947933662,134.098099376873
Case_1-06,avg,otsu,13,35.4819239427035,25.9432481157451,-26.883197885102,0.984863286016204,0.944087042159622,-4.14029484452845,54.1284290213036,50.5700604135129,-6.57393660250183,9.34899274226238,21.4192140181,129.107184149088
Case_1-07,avg,otsu,13,35.7853659516184,26.8504355991301,-24.9681122852517,0.987447389226619,0.953067418171986,-3.4817015498476,51.3868356229413,54.7140460546708,6.4748303556642,9.3600145270923,19.6982949061552,110.45154202634
Case_1-08,avg,otsu,13,36.2151303572237,27.98054686108,-22.7379645328302,0.983378652810484,0.956604956101815,-2.72262333864486,51.9194553499007,56.6118619027099,9.03785781492831,8.58518541900276,21.0266888903764,144.918284977691
Case_10-01,avg,otsu,13,34.9461058702126,23.8522959426848,-31.7454825116406,0.976235142880686,0.833189675772573,-14.6527676401827,42.9597175956439,55.4894554591742,29.1662482083001,8.84068724611204,17.0648010440988,93.0257294375338
Case_10-02,avg,otsu,13,35.8131320470778,23.9649275890135,-33.0834076240229,0.979984558102356,0.844888939994909,-13.7854843722278,45.9661932139736,52.5191707438029,14.2560805488613,8.78524520367117,18.6280503283947,112.037910115593
Case_10-03,avg,otsu,13,34.4632770575901,23.6682983251292,-31.3231348093273,0.973257257461445,0.824194256871145,-15.3158889335284,42.3220717029045,55.9845435186049,32.282143255201,8.11387314857736,17.1990485814272,111.970883282083
Case_10-04,avg,otsu,13,35.0629264052645,23.3312957928561,-33.4587891404494,0.978376093338417,0.833019690904074,-14.8569045609401,43.4141632512589,53.7535421845205,23.815681701436,8.01802346116705,17.4438737726468,117.558278011171
Case_10-05,avg,otsu,13,36.9088783861441,26.8467312504904,-27.2621319737289,0.981579494689493,0.90833286728742,-7.46211873804917,53.3613130501927,60.1573649664288,12.7359158307135,9.24329036803276,17.1280330339234,85.3023366350084
Case_10-06,avg,otsu,13,35.7906949354973,24.1223558536642,-32.6015996695846,0.980384464713486,0.856883263923455,-12.5972213182839,46.2388943127014,51.1053665436225,10.5246293261478,8.20020424579789,19.4033229552689,136.619995961831
