type,method,sigma,filter_size,jpg_PSNR,PSNR,deltaPSNR,jpg_SSIM,SSIM,deltaSSIM,jpg_brisque,brisque,deltaBrisque
gauss,otsu,0.4,3,40.12434,25.6587183125,-37.9067645625,0.99317,0.9436591875,-4.7829655,48.57802,42.1327484375,-7.8818260625
gauss,otsu,0.4,5,40.12434,36.437961375,-11.871043,0.99317,0.9850435625,-0.6069580625,48.57802,43.9463533125,-4.201159875
gauss,otsu,0.4,7,40.12434,37.4856265625,-9.38872225,0.99317,0.98597625,-0.5129048125,48.57802,43.66978525,-4.7916535625
gauss,otsu,0.4,9,40.12434,37.48562775,-9.3887195625,0.99317,0.9859761875,-0.512911125,48.57802,43.669785375,-4.7916531875
gauss,otsu,0.4,11,40.12434,37.4856291875,-9.388716125,0.99317,0.9859761875,-0.512911125,48.57802,43.66978525,-4.7916535
gauss,otsu,0.4,13,40.12434,37.4856183125,-9.38874225,0.99317,0.9859761875,-0.512911125,48.57802,43.6697840625,-4.7916559375
gauss,otsu,0.7,3,40.12434,25.6673071875,-37.88594,0.99317,0.9442448125,-4.7238011875,48.57802,46.56563025,2.073254
gauss,otsu,0.7,5,40.12434,36.9741595,-10.5655733125,0.99317,0.986906375,-0.4188526875,48.57802,47.83760275,4.566503
gauss,otsu,0.7,7,40.12434,38.2054588125,-7.6445796875,0.99317,0.9879179375,-0.316840625,48.57802,47.43570275,3.6984986875
gauss,otsu,0.7,9,40.12434,38.2055814375,-7.644286625,0.99317,0.9879183125,-0.3168026875,48.57802,47.43560175,3.6982986875
gauss,otsu,0.7,11,40.12434,38.2055814375,-7.644286625,0.99317,0.9879183125,-0.3168026875,48.57802,47.43560175,3.6982986875
gauss,otsu,0.7,13,40.12434,38.2055814375,-7.644286625,0.99317,0.9879183125,-0.3168026875,48.57802,47.43560175,3.6982986875
gauss,otsu,1.1,3,40.12434,25.65464325,-37.917036375,0.99317,0.94367475,-4.78138225,48.57802,47.30287125,3.8204158125
gauss,otsu,1.1,5,40.12434,36.7718743125,-11.062156375,0.99317,0.985788875,-0.5318091875,48.57802,50.670429125,11.1171855
gauss,otsu,1.1,7,40.12434,38.1372640625,-7.821115125,0.99317,0.986893,-0.4204945625,48.57802,50.022293,9.7137636875
gauss,otsu,1.1,9,40.12434,38.1539689375,-7.78134925,0.99317,0.98690675,-0.4191099375,48.57802,50.0035031875,9.6749240625
gauss,otsu,1.1,11,40.12434,38.1543705,-7.7803938125,0.99317,0.9869071875,-0.4190658125,48.57802,50.002997625,9.673842625
gauss,otsu,1.1,13,40.12434,38.154372375,-7.7803891875,0.99317,0.9869071875,-0.4190658125,48.57802,50.0029305,9.6737739375
gauss,otsu,1.4,3,40.12434,25.6502225,-37.927882125,0.99317,0.9434726875,-4.8017934375,48.57802,47.502128,4.31136025
gauss,otsu,1.4,5,40.12434,36.3492653125,-12.095276875,0.99317,0.984040875,-0.70840125,48.57802,52.703826875,15.7945614375
gauss,otsu,1.4,7,40.12434,37.2753905625,-9.9235795625,0.99317,0.9839000625,-0.72287475,48.57802,52.96352075,16.4244016875
gauss,otsu,1.4,9,40.12434,37.198286875,-10.1136764375,0.99317,0.98360775,-0.7524166875,48.57802,52.985723,16.493983875
gauss,otsu,1.4,11,40.12434,37.1872464375,-10.1407965625,0.99317,0.9835748125,-0.7557453125,48.57802,52.989408125,16.503907375
gauss,otsu,1.4,13,40.12434,37.1863765625,-10.142925375,0.99317,0.9835729375,-0.7559346875,48.57802,52.9908313125,16.50723775
gauss,otsu,1.7,3,40.12434,25.6474645,-37.93464775,0.99317,0.9433471875,-4.8144705,48.57802,47.5613089375,4.453593875
gauss,otsu,1.7,5,40.12434,36.03649275,-12.85923425,0.99317,0.982653,-0.8486045,48.57802,53.9388314375,18.6853046875
gauss,otsu,1.7,7,40.12434,36.39722875,-12.0604485625,0.99317,0.98049925,-1.066425875,48.57802,55.211620625,21.5511078125
gauss,otsu,1.7,9,40.12434,36.009445625,-13.0057495625,0.99317,0.979037875,-1.2140603125,48.57802,55.3385015625,21.870400875
gauss,otsu,1.7,11,40.12434,35.900774,-13.270227625,0.99317,0.9786785,-1.250362375,48.57802,55.3372384375,21.875076375
gauss,otsu,1.7,13,40.12434,35.8813343125,-13.317485125,0.99317,0.978621375,-1.2561323125,48.57802,55.3412910625,21.8850825
gauss,otsu,2,3,40.12434,25.6460554375,-37.938104,0.99317,0.943283625,-4.82089125,48.57802,47.5916893125,4.5256806875
gauss,otsu,2,5,40.12434,35.8267714375,-13.371221625,0.99317,0.98166875,-0.9480315625,48.57802,54.50287175,20.0195371875
gauss,otsu,2,7,40.12434,35.7341360625,-13.6719759375,0.99317,0.977551375,-1.364206875,48.57802,56.298342625,24.055083625
gauss,otsu,2,9,40.12434,34.9785365625,-15.5093158125,0.99317,0.974296625,-1.6929849375,48.57802,56.3863286875,24.318824
gauss,otsu,2,11,40.12434,34.6677353125,-16.2639011875,0.99317,0.973046375,-1.819265375,48.57802,56.2831893125,24.11827975
gauss,otsu,2,13,40.12434,34.57496275,-16.4889446875,0.99317,0.972708625,-1.853376625,48.57802,56.255916875,24.0636209375
