name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_11-10,avg,fixed_multilevel_tresholding,5,30.632,31.231,1.95547,0.871,0.887,1.83697,44.608,46.566,4.38935
Case_11-11,avg,fixed_multilevel_tresholding,5,30.611,31.201,1.92741,0.868,0.884,1.84332,43.352,45.986,6.07584
Case_11-12,avg,fixed_multilevel_tresholding,5,30.484,31.219,2.4111,0.869,0.886,1.95627,41.542,47.051,13.26128
Case_11-13,avg,fixed_multilevel_tresholding,5,32.161,32.698,1.66972,0.875,0.887,1.37143,50.534,47.125,-6.74595
Case_11-15,avg,fixed_multilevel_tresholding,5,29.593,30.489,3.02774,0.909,0.924,1.65017,58.655,54.699,-6.74452
Case_12-01,avg,fixed_multilevel_tresholding,5,29.991,31.143,3.84115,0.949,0.962,1.36986,51.284,53.906,5.11271
Case_12-02,avg,fixed_multilevel_tresholding,5,29.884,31.037,3.85825,0.951,0.964,1.36698,50.238,53.752,6.99471
Case_12-03,avg,fixed_multilevel_tresholding,5,29.796,30.887,3.66157,0.949,0.962,1.36986,51.081,52.664,3.099
Case_12-04,avg,fixed_multilevel_tresholding,5,29.475,30.438,3.26718,0.943,0.955,1.27253,48.971,55.736,13.8143
Case_12-05,avg,fixed_multilevel_tresholding,5,29.323,30.252,3.16816,0.936,0.95,1.49573,49.715,56.449,13.54521
Case_12-06,avg,fixed_multilevel_tresholding,5,29.17,30.12,3.25677,0.939,0.952,1.38445,50.272,56.061,11.51536
Case_12-07,avg,fixed_multilevel_tresholding,5,29.274,30.17,3.06074,0.934,0.948,1.49893,49.713,56.264,13.17764
Case_12-08,avg,fixed_multilevel_tresholding,5,29.306,30.314,3.43957,0.941,0.955,1.48778,49.925,55.739,11.64547
Case_12-09,avg,fixed_multilevel_tresholding,5,29.417,30.326,3.09005,0.947,0.958,1.16156,50.363,55.372,9.94579
Case_12-10,avg,fixed_multilevel_tresholding,5,29.454,30.656,4.08094,0.948,0.962,1.47679,48.496,53.443,10.20084
Case_12-11,avg,fixed_multilevel_tresholding,5,29.266,30.121,2.92148,0.946,0.957,1.16279,49.17,55.501,12.87574
Case_12-12,avg,fixed_multilevel_tresholding,5,29.517,30.484,3.27608,0.937,0.951,1.49413,52.013,54.843,5.44095
Case_13-01,avg,fixed_multilevel_tresholding,5,28.726,29.42,2.41593,0.908,0.923,1.65198,52.872,55.644,5.24285
Case_13-02,avg,fixed_multilevel_tresholding,5,28.691,29.257,1.97274,0.902,0.915,1.44124,52.279,53.884,3.07007
Case_13-03,avg,fixed_multilevel_tresholding,5,28.794,29.406,2.12544,0.909,0.923,1.54015,53.546,54.659,2.07859
Case_13-04,avg,fixed_multilevel_tresholding,5,29.457,30.358,3.0587,0.904,0.923,2.10177,52.394,55.73,6.36714
Case_13-05,avg,fixed_multilevel_tresholding,5,29.365,30.203,2.85374,0.914,0.932,1.96937,54.25,55.023,1.42488
Case_13-06,avg,fixed_multilevel_tresholding,5,28.797,29.473,2.34747,0.914,0.928,1.53173,52.829,55.148,4.38963
Case_13-07,avg,fixed_multilevel_tresholding,5,28.785,29.596,2.81744,0.909,0.925,1.76018,51.808,56.326,8.72066
Case_13-10,avg,fixed_multilevel_tresholding,5,28.906,29.715,2.79873,0.898,0.917,2.11581,52.083,56.601,8.67462
Case_13-11,avg,fixed_multilevel_tresholding,5,28.661,29.334,2.34814,0.897,0.914,1.89521,53.121,55.398,4.28644
Case_13-12,avg,fixed_multilevel_tresholding,5,29.065,29.669,2.0781,0.905,0.92,1.65746,51.186,51.209,0.04493
Case_14-01,avg,fixed_multilevel_tresholding,5,29.383,30.441,3.60072,0.864,0.892,3.24074,49.834,56.153,12.6801
Case_14-02,avg,fixed_multilevel_tresholding,5,29.007,29.928,3.1751,0.844,0.871,3.19905,50.732,56.8,11.96089
Case_14-03,avg,fixed_multilevel_tresholding,5,29.364,30.2,2.84702,0.877,0.9,2.62258,48.867,56.509,15.63837
Case_14-04,avg,fixed_multilevel_tresholding,5,29.512,30.246,2.48712,0.926,0.941,1.61987,49.07,56.127,14.3815
Case_14-05,avg,fixed_multilevel_tresholding,5,29.249,30.081,2.84454,0.881,0.904,2.61067,48.184,56.182,16.59887
Case_14-06,avg,fixed_multilevel_tresholding,5,29.267,30.107,2.87013,0.906,0.925,2.09713,48.649,56.218,15.55839
Case_14-07,avg,fixed_multilevel_tresholding,5,29.392,30.204,2.76266,0.89,0.909,2.13483,49.401,56.541,14.45315
Case_14-08,avg,fixed_multilevel_tresholding,5,29.538,30.509,3.28729,0.903,0.923,2.21484,49.287,56.72,15.08106
Case_14-09,avg,fixed_multilevel_tresholding,5,29.314,30.256,3.21348,0.881,0.903,2.49716,48.843,56.99,16.67997
Case_14-11,avg,fixed_multilevel_tresholding,5,29.225,30.096,2.98033,0.862,0.885,2.66821,50.943,56.283,10.4823
Case_14-12,avg,fixed_multilevel_tresholding,5,29.202,30.07,2.9724,0.849,0.874,2.94464,49.63,56.339,13.51803
Case_15-02,avg,fixed_multilevel_tresholding,5,30.401,31.467,3.50646,0.905,0.929,2.65193,53.742,51.707,-3.78661
Case_15-03,avg,fixed_multilevel_tresholding,5,29.559,30.558,3.37968,0.89,0.916,2.92135,49.612,54.506,9.86455
Case_15-04,avg,fixed_multilevel_tresholding,5,30.192,31.385,3.95138,0.904,0.928,2.65487,57.317,50.055,-12.66989
Case_15-05,avg,fixed_multilevel_tresholding,5,30.304,31.423,3.69258,0.916,0.936,2.18341,54.932,51.023,-7.11607
Case_15-06,avg,fixed_multilevel_tresholding,5,30.312,31.441,3.7246,0.92,0.939,2.06522,52.247,51.949,-0.57037
Case_15-07,avg,fixed_multilevel_tresholding,5,30.416,31.61,3.92557,0.934,0.951,1.82013,51.534,50.831,-1.36415
Case_15-08,avg,fixed_multilevel_tresholding,5,30.289,31.451,3.83638,0.926,0.945,2.05184,56.897,50.108,-11.93209
Case_15-09,avg,fixed_multilevel_tresholding,5,29.75,30.829,3.62689,0.908,0.931,2.53304,49.715,53.793,8.20276
Case_15-10,avg,fixed_multilevel_tresholding,5,29.498,30.709,4.10536,0.924,0.943,2.05628,52.859,53.679,1.5513
Case_15-11,avg,fixed_multilevel_tresholding,5,29.267,30.374,3.78242,0.91,0.932,2.41758,50.096,54.894,9.57761
Case_15-12,avg,fixed_multilevel_tresholding,5,30.009,31.045,3.4523,0.919,0.939,2.17628,50.459,51.447,1.95803
Case_16-01,avg,fixed_multilevel_tresholding,5,30.588,31.598,3.30195,0.897,0.92,2.5641,56.431,57.934,2.66343
Case_16-02,avg,fixed_multilevel_tresholding,5,30.247,31.428,3.90452,0.916,0.937,2.29258,57.879,52.023,-10.11766
Case_16-03,avg,fixed_multilevel_tresholding,5,30.266,31.226,3.17188,0.9,0.922,2.44444,60.616,49.226,-18.79042
Case_16-04,avg,fixed_multilevel_tresholding,5,30.716,31.767,3.42167,0.9,0.924,2.66667,56.772,57.273,0.88248
Case_16-05,avg,fixed_multilevel_tresholding,5,30.812,31.798,3.20005,0.908,0.929,2.31278,54.876,59.214,7.9051
Case_16-06,avg,fixed_multilevel_tresholding,5,29.297,30.398,3.75806,0.923,0.942,2.0585,49.74,54.913,10.40008
Case_16-07,avg,fixed_multilevel_tresholding,5,30.152,31.208,3.50226,0.911,0.932,2.30516,59.726,48.774,-18.33707
Case_16-08,avg,fixed_multilevel_tresholding,5,29.537,30.625,3.68352,0.93,0.946,1.72043,51.232,54.592,6.5584
Case_16-09,avg,fixed_multilevel_tresholding,5,30.129,31.13,3.32238,0.923,0.941,1.95016,52.895,52.713,-0.34408
Case_16-10,avg,fixed_multilevel_tresholding,5,30.662,31.859,3.90385,0.916,0.937,2.29258,59.029,48.101,-18.51293
Case_16-11,avg,fixed_multilevel_tresholding,5,29.693,30.865,3.94706,0.935,0.951,1.71123,55.307,51.718,-6.48923
Case_16-12,avg,fixed_multilevel_tresholding,5,29.609,30.805,4.03931,0.932,0.949,1.82403,52.349,54.176,3.49004
Case_16-13,avg,fixed_multilevel_tresholding,5,29.505,30.622,3.7858,0.924,0.942,1.94805,50.358,55.045,9.30736
Case_17-01,avg,fixed_multilevel_tresholding,5,29.18,30.1,3.15284,0.935,0.95,1.60428,50.485,54.55,8.0519
Case_17-02,avg,fixed_multilevel_tresholding,5,29.1,30.075,3.35052,0.936,0.952,1.7094,50.523,54.056,6.99285
Case_17-03,avg,fixed_multilevel_tresholding,5,29.096,29.935,2.88356,0.923,0.94,1.84182,51.094,54.401,6.47238
Case_17-04,avg,fixed_multilevel_tresholding,5,28.886,29.778,3.088,0.935,0.949,1.49733,50.688,54.867,8.24455
Case_17-05,avg,fixed_multilevel_tresholding,5,29.241,30.035,2.71537,0.914,0.933,2.07877,50.967,55.474,8.84298
Case_17-06,avg,fixed_multilevel_tresholding,5,28.632,29.47,2.9268,0.929,0.944,1.61464,52.38,54.507,4.06071
Case_17-07,avg,fixed_multilevel_tresholding,5,29.161,30.001,2.88056,0.928,0.944,1.72414,50.401,54.084,7.30739
Case_17-08,avg,fixed_multilevel_tresholding,5,29.359,30.269,3.09956,0.94,0.954,1.48936,49.934,54.136,8.41511
Case_17-09,avg,fixed_multilevel_tresholding,5,29.219,30.06,2.87826,0.931,0.947,1.71858,49.932,53.372,6.88937
Case_17-10,avg,fixed_multilevel_tresholding,5,29.317,30.225,3.09718,0.921,0.939,1.9544,48.595,55.793,14.81222
Case_17-11,avg,fixed_multilevel_tresholding,5,28.492,29.458,3.39043,0.941,0.954,1.38151,51.591,54.344,5.3362
Case_17-12,avg,fixed_multilevel_tresholding,5,28.952,29.894,3.25366,0.926,0.944,1.94384,50.375,54.582,8.35136
Case_2-01,avg,fixed_multilevel_tresholding,5,30.936,32.083,3.70765,0.936,0.954,1.92308,58.4,45.929,-21.35445
Case_2-02,avg,fixed_multilevel_tresholding,5,31.507,32.531,3.25007,0.94,0.957,1.80851,55.918,56.425,0.90668
Case_2-03,avg,fixed_multilevel_tresholding,5,30.484,31.605,3.67734,0.942,0.959,1.80467,56.534,46.755,-17.29756
Case_2-04,avg,fixed_multilevel_tresholding,5,30.476,31.623,3.76362,0.933,0.952,2.03644,54.051,47.383,-12.3365
Case_2-05,avg,fixed_multilevel_tresholding,5,32.278,33.427,3.5597,0.937,0.955,1.92102,54.931,56.398,2.67062
Case_2-06,avg,fixed_multilevel_tresholding,5,31.527,32.786,3.9934,0.941,0.959,1.91286,56.055,54.204,-3.30211
Case_2-07,avg,fixed_multilevel_tresholding,5,31.304,32.429,3.59379,0.942,0.96,1.91083,56.59,49.48,-12.56406
Case_2-08,avg,fixed_multilevel_tresholding,5,30.536,31.685,3.76277,0.933,0.952,2.03644,54.574,46.635,-14.54722
Case_3-01,avg,fixed_multilevel_tresholding,5,29.304,30.658,4.62053,0.935,0.953,1.92513,58.237,47.728,-18.04523
Case_3-02,avg,fixed_multilevel_tresholding,5,28.477,29.804,4.6599,0.935,0.953,1.92513,48.764,53.712,10.14683
Case_3-03,avg,fixed_multilevel_tresholding,5,28.53,29.741,4.24465,0.924,0.943,2.05628,48.277,53.142,10.07726
Case_3-04,avg,fixed_multilevel_tresholding,5,28.688,29.983,4.51408,0.936,0.953,1.81624,47.75,54.692,14.53822
Case_3-05,avg,fixed_multilevel_tresholding,5,28.468,29.785,4.62625,0.935,0.953,1.92513,51.192,51.789,1.1662
Case_3-06,avg,fixed_multilevel_tresholding,5,28.677,29.885,4.21244,0.927,0.945,1.94175,49.182,55.794,13.44394
Case_3-07,avg,fixed_multilevel_tresholding,5,29.253,30.525,4.34827,0.953,0.966,1.36411,50.316,52.541,4.42205
Case_3-08,avg,fixed_multilevel_tresholding,5,28.945,30.101,3.99378,0.93,0.948,1.93548,48.78,54.006,10.71341
Case_3-09,avg,fixed_multilevel_tresholding,5,29.654,30.942,4.34343,0.934,0.952,1.92719,51.292,51.656,0.70966
Case_3-10,avg,fixed_multilevel_tresholding,5,29.209,30.436,4.20076,0.945,0.96,1.5873,50.638,52.815,4.29914
Case_4-01,avg,fixed_multilevel_tresholding,5,30.82,32.044,3.97145,0.941,0.957,1.70032,50.182,61.749,23.0501
Case_4-02,avg,fixed_multilevel_tresholding,5,29.903,31.208,4.36411,0.969,0.978,0.92879,54.512,49.014,-10.08585
Case_4-03,avg,fixed_multilevel_tresholding,5,30.238,31.488,4.13387,0.962,0.972,1.0395,54.727,58.919,7.65984
Case_4-04,avg,fixed_multilevel_tresholding,5,29.852,31.16,4.38162,0.971,0.98,0.92688,53.385,50.117,-6.12157
Case_4-05,avg,fixed_multilevel_tresholding,5,29.862,31.204,4.49401,0.966,0.976,1.0352,50.217,52.264,4.07631
Case_4-06,avg,fixed_multilevel_tresholding,5,29.885,31.141,4.20278,0.967,0.976,0.93071,52.979,50.033,-5.56069
Case_4-07,avg,fixed_multilevel_tresholding,5,30.169,31.515,4.46153,0.965,0.975,1.03627,57.885,50.523,-12.71832
Case_4-08,avg,fixed_multilevel_tresholding,5,30.821,32.112,4.1887,0.965,0.975,1.03627,54.082,52.461,-2.9973
Case_4-09,avg,fixed_multilevel_tresholding,5,30.267,31.611,4.44048,0.97,0.979,0.92784,54.688,47.817,-12.564
Case_4-10,avg,fixed_multilevel_tresholding,5,29.75,31.011,4.23866,0.963,0.973,1.03842,54.452,49.096,-9.83619
Case_5-01,avg,fixed_multilevel_tresholding,5,30.375,31.593,4.00988,0.925,0.946,2.27027,51.158,51.814,1.2823
Case_5-02,avg,fixed_multilevel_tresholding,5,30.513,31.626,3.64763,0.9,0.926,2.88889,56.432,47.856,-15.19705
Case_5-04,avg,fixed_multilevel_tresholding,5,30.824,31.907,3.5135,0.9,0.925,2.77778,57.4,47.937,-16.48606
Case_5-05,avg,fixed_multilevel_tresholding,5,30.629,31.781,3.76114,0.927,0.948,2.26537,51.942,50.699,-2.39305
Case_5-07,avg,fixed_multilevel_tresholding,5,30.833,31.854,3.31139,0.905,0.929,2.65193,57.058,46.392,-18.69326
Case_5-08,avg,fixed_multilevel_tresholding,5,30.476,31.651,3.85549,0.913,0.937,2.6287,52.033,51.405,-1.20693
Case_6-01,avg,fixed_multilevel_tresholding,5,28.951,30.119,4.0344,0.929,0.947,1.93757,47.875,54.063,12.92533
Case_6-02,avg,fixed_multilevel_tresholding,5,28.79,30.01,4.23758,0.925,0.945,2.16216,47.492,54.585,14.93515
Case_6-03,avg,fixed_multilevel_tresholding,5,28.857,30.052,4.14111,0.933,0.951,1.92926,47.87,54.461,13.76854
Case_6-04,avg,fixed_multilevel_tresholding,5,29.591,30.821,4.15667,0.928,0.946,1.93966,54.976,49.197,-10.51186
Case_6-05,avg,fixed_multilevel_tresholding,5,28.681,29.986,4.55005,0.935,0.954,2.03209,46.298,53.914,16.44995
Case_6-06,avg,fixed_multilevel_tresholding,5,29.075,30.362,4.42648,0.941,0.957,1.70032,46.161,54.779,18.66944
Case_6-07,avg,fixed_multilevel_tresholding,5,29.692,30.921,4.13916,0.932,0.949,1.82403,52.893,51.982,-1.72235
Case_6-08,avg,fixed_multilevel_tresholding,5,28.817,30.104,4.46611,0.921,0.942,2.28013,45.842,53.607,16.93862
Case_6-10,avg,fixed_multilevel_tresholding,5,29.354,30.64,4.381,0.929,0.949,2.15285,50.749,51.979,2.42369
Case_7-01,avg,fixed_multilevel_tresholding,5,33.076,33.496,1.2698,0.876,0.891,1.71233,55.293,48.546,-12.20227
Case_7-02,avg,fixed_multilevel_tresholding,5,32.912,33.417,1.53439,0.88,0.894,1.59091,56.66,48.608,-14.21108
Case_7-03,avg,fixed_multilevel_tresholding,5,32.607,33.255,1.9873,0.876,0.893,1.94064,53.227,47.913,-9.98365
Case_7-04,avg,fixed_multilevel_tresholding,5,32.263,32.739,1.47537,0.847,0.861,1.65289,55.392,48.32,-12.76719
Case_7-05,avg,fixed_multilevel_tresholding,5,31.817,32.297,1.50863,0.844,0.858,1.65877,53.421,47.962,-10.21883
Case_7-06,avg,fixed_multilevel_tresholding,5,31.825,32.266,1.3857,0.853,0.865,1.4068,54.137,48.146,-11.06637
Case_7-07,avg,fixed_multilevel_tresholding,5,31.969,32.486,1.61719,0.862,0.872,1.16009,52.948,48.268,-8.83886
Case_7-08,avg,fixed_multilevel_tresholding,5,31.797,32.227,1.35233,0.851,0.867,1.88014,53.759,50.5,-6.06224
Case_7-09,avg,fixed_multilevel_tresholding,5,31.45,32.186,2.34022,0.872,0.888,1.83486,51.383,48.909,-4.81482
Case_7-10,avg,fixed_multilevel_tresholding,5,32.033,32.561,1.6483,0.794,0.815,2.64484,55.417,49.666,-10.37768
Case_7-12,avg,fixed_multilevel_tresholding,5,31.294,31.927,2.02275,0.845,0.862,2.01183,54.042,49.922,-7.6237
Case_8-01,avg,fixed_multilevel_tresholding,5,30.468,31.143,2.21544,0.865,0.892,3.12139,58.992,56.952,-3.4581
Case_8-02,avg,fixed_multilevel_tresholding,5,31.13,31.891,2.44459,0.877,0.901,2.7366,48.867,54.488,11.50265
Case_8-03,avg,fixed_multilevel_tresholding,5,31.107,32.017,2.92539,0.865,0.894,3.3526,55.881,57.012,2.02394
Case_8-04,avg,fixed_multilevel_tresholding,5,31.043,31.847,2.58996,0.872,0.898,2.98165,56.009,58.402,4.27253
Case_9-01,avg,fixed_multilevel_tresholding,5,28.266,29.036,2.72412,0.916,0.931,1.63755,53.209,50.51,-5.07245
Case_9-02,avg,fixed_multilevel_tresholding,5,28.948,29.685,2.54594,0.887,0.909,2.48027,58.069,50.759,-12.58847
Case_9-03,avg,fixed_multilevel_tresholding,5,28.269,28.781,1.81117,0.857,0.873,1.86698,50.409,56.346,11.77766
Case_9-04,avg,fixed_multilevel_tresholding,5,28.628,29.425,2.78399,0.898,0.915,1.8931,51.349,56.714,10.44811
Case_9-05,avg,fixed_multilevel_tresholding,5,28.204,28.829,2.216,0.883,0.896,1.47225,51.334,54.301,5.7798
Case_9-07,avg,fixed_multilevel_tresholding,5,28.334,28.854,1.83525,0.873,0.888,1.71821,50.063,53.092,6.05038
Case_9-08,avg,fixed_multilevel_tresholding,5,28.486,29.022,1.88163,0.887,0.9,1.46561,50.158,53.132,5.92926
Case_9-10,avg,fixed_multilevel_tresholding,5,28.187,28.838,2.30958,0.893,0.907,1.56775,53.103,54.7,3.00736
