sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe
0.1,3,-0.000149576415384092,-2.65042628052145e-06,-3.63843223275095e-06,0.000848246607798066
0.2,3,-0.000167542669251715,-2.95720061435936e-06,-4.25157355350389e-06,0.000775462509300209
0.3,3,-0.000268704067309514,-4.66404472504634e-06,-2.99999621484152e-05,0.00109198306019003
0.4,3,0.360711418943923,0.0284650628735108,-1.66157850275362,-9.64086404725638
0.5,3,1.17778224026387,0.109731309671754,-0.504490243605765,11.3035131145354
0.6,3,1.22618141672516,0.132745714754452,3.29810758739593,16.4400712608327
0.7,3,0.94875968030251,0.127409863753406,5.9889700634075,22.5174472369099
0.8,3,0.644510511806628,0.112876980827265,7.10423462583495,25.9778153468647
0.9,3,0.392599267081746,0.0997969779751299,8.26629648761473,28.0478430608681
1,3,0.182895026977989,0.0867645659338828,8.15938302206698,29.9780582411001
1.1,3,0.00647746492994043,0.0756737588419693,8.63290467622881,31.5338085356048
1.2,3,-0.103134908585631,0.0684309787171655,8.4265627841942,32.0144806745139
1.3,3,-0.213656640250672,0.0617869287733237,9.81573918674955,32.7944949717283
1.4,3,-0.299040714085392,0.0559834926126757,9.86014099199956,33.5508611873142
1.5,3,-0.36612839696487,0.0513005717179571,9.81527578923087,34.0257184409786
1.6,3,-0.428221566252241,0.0472612342137697,10.2800917122994,34.0638257217156
1.7,3,-0.475227217109884,0.0438687266247811,10.2451222027384,34.3895345485545
1.8,3,-0.504018481469414,0.0418511149759903,10.2052938885505,34.5279857360703
1.9,3,-0.542182805282712,0.0392214372028582,10.4520188217838,34.6804848171229
2,3,-0.56190335946723,0.0378086979680335,10.4124159925881,34.7868785542733
2.1,3,-0.57781603181977,0.0367042387349639,10.3949678326536,34.8493240331926
2.2,3,-0.62091045706636,0.0335582324818054,10.6465328832441,35.137913689462
2.3,3,-0.628660590495436,0.0330349399730622,10.6311995911136,35.1515771846249
2.4,3,-0.656895756498271,0.0310276114952376,10.7309110669979,35.384943136337
2.5,3,-0.662492762312788,0.0306502424995435,10.7200523977384,35.3871436221443
2.6,3,-0.684202315073291,0.0290534977844329,10.787152723464,35.6083518185855
2.7,3,-0.687619224746274,0.028836670351635,10.7831137298797,35.6135282407289
2.8,3,-0.712858821036385,0.026922678039657,10.786294093997,35.9508595954684
2.9,3,-0.724662393502073,0.026080900138963,10.7656008969711,36.0872144179945
3,3,-0.731254682490546,0.0255796484007166,10.7791691951833,36.1387870148584
