name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,otsu,0.4,19,33.476,31.786,-5.04839,0.972,0.966,-0.61728,52.435,48.97,-6.60818
Case_1-01,gauss,otsu,0.7,19,33.476,32.618,-2.56303,0.972,0.972,0,52.435,53.009,1.09469
Case_1-01,gauss,otsu,1.1,19,33.476,33.316,-0.47795,0.972,0.976,0.41152,52.435,57.259,9.19996
Case_1-01,gauss,otsu,1.4,19,33.476,33.348,-0.38236,0.972,0.977,0.5144,52.435,59.108,12.72623
Case_1-01,gauss,otsu,1.7,19,33.476,32.899,-1.72362,0.972,0.976,0.41152,52.435,59.248,12.99323
Case_1-01,gauss,otsu,2,19,33.476,32.115,-4.0656,0.972,0.974,0.20576,52.435,57.549,9.75303
Case_1-01,gauss,otsu,2.3,19,33.476,31.181,-6.85566,0.972,0.971,-0.10288,52.435,54.907,4.71441
Case_1-01,gauss,otsu,2.6,19,33.476,30.224,-9.71442,0.972,0.967,-0.5144,52.435,52.604,0.3223
Case_1-01,gauss,otsu,2.9,19,33.476,29.317,-12.42383,0.972,0.963,-0.92593,52.435,51.503,-1.77744
Case_1-02,gauss,otsu,0.4,19,33.482,31.543,-5.79117,0.972,0.965,-0.72016,52.75,54.375,3.08057
Case_1-02,gauss,otsu,0.7,19,33.482,32.343,-3.40183,0.972,0.971,-0.10288,52.75,55.577,5.35924
Case_1-02,gauss,otsu,1.1,19,33.482,33.108,-1.11702,0.972,0.975,0.30864,52.75,58.097,10.13649
Case_1-02,gauss,otsu,1.4,19,33.482,33.273,-0.62422,0.972,0.977,0.5144,52.75,58.798,11.4654
Case_1-02,gauss,otsu,1.7,19,33.482,32.935,-1.63371,0.972,0.977,0.5144,52.75,58.72,11.31754
Case_1-02,gauss,otsu,2,19,33.482,32.176,-3.9006,0.972,0.975,0.30864,52.75,57.914,9.78957
Case_1-02,gauss,otsu,2.3,19,33.482,31.189,-6.84846,0.972,0.972,0,52.75,55.777,5.73839
Case_1-02,gauss,otsu,2.6,19,33.482,30.139,-9.98447,0.972,0.968,-0.41152,52.75,53.587,1.58673
Case_1-02,gauss,otsu,2.9,19,33.482,29.127,-13.00699,0.972,0.964,-0.82305,52.75,52.337,-0.78294
Case_1-03,gauss,otsu,0.4,19,33.98,32.543,-4.22896,0.977,0.973,-0.40942,49.548,49.576,0.05651
Case_1-03,gauss,otsu,0.7,19,33.98,33.351,-1.85109,0.977,0.977,0,49.548,52.021,4.99112
Case_1-03,gauss,otsu,1.1,19,33.98,34.005,0.07357,0.977,0.981,0.40942,49.548,52.936,6.83781
Case_1-03,gauss,otsu,1.4,19,33.98,34.105,0.36786,0.977,0.982,0.51177,49.548,54.038,9.06192
Case_1-03,gauss,otsu,1.7,19,33.98,33.808,-0.50618,0.977,0.982,0.51177,49.548,54.015,9.0155
Case_1-03,gauss,otsu,2,19,33.98,33.206,-2.27781,0.977,0.98,0.30706,49.548,53.41,7.79446
Case_1-03,gauss,otsu,2.3,19,33.98,32.44,-4.53208,0.977,0.979,0.20471,49.548,53.296,7.56438
Case_1-03,gauss,otsu,2.6,19,33.98,31.618,-6.95115,0.977,0.976,-0.10235,49.548,54.104,9.19512
Case_1-03,gauss,otsu,2.9,19,33.98,30.811,-9.32607,0.977,0.974,-0.30706,49.548,55.158,11.32235
Case_1-04,gauss,otsu,0.4,19,33.947,32.558,-4.09167,0.979,0.974,-0.51073,52.916,53.398,0.91088
Case_1-04,gauss,otsu,0.7,19,33.947,33.337,-1.79692,0.979,0.979,0,52.916,55.205,4.32572
