name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_16-04,avg,multilevel_tresholding,15,35.447,28.337,-20.05811,0.956,0.906,-5.23013,51.594,61.15,18.52153
Case_16-05,avg,multilevel_tresholding,15,35.491,27.803,-21.66183,0.955,0.907,-5.02618,54.816,61.056,11.38354
Case_16-06,avg,multilevel_tresholding,15,34.237,26.499,-22.60128,0.969,0.915,-5.57276,52.907,67.668,27.8999
Case_16-07,avg,multilevel_tresholding,15,35.164,27.682,-21.27744,0.963,0.917,-4.77674,48.529,60.34,24.33802
Case_16-08,avg,multilevel_tresholding,15,34.392,26.955,-21.62421,0.972,0.92,-5.34979,52.67,67.575,28.29884
Case_16-09,avg,multilevel_tresholding,15,34.99,27.488,-21.44041,0.968,0.916,-5.3719,52.763,67.576,28.0746
Case_16-10,avg,multilevel_tresholding,15,35.438,29.234,-17.50663,0.963,0.918,-4.6729,45.282,63.699,40.67179
Case_16-11,avg,multilevel_tresholding,15,34.611,27.868,-19.48225,0.974,0.936,-3.90144,50.136,66.109,31.85934
Case_16-12,avg,multilevel_tresholding,15,34.532,27.793,-19.51523,0.972,0.934,-3.90947,50.221,67.269,33.94596
Case_16-13,avg,multilevel_tresholding,15,34.386,26.962,-21.59018,0.969,0.919,-5.15996,52.87,68.073,28.75544
Case_17-01,avg,multilevel_tresholding,15,33.93,25.327,-25.35514,0.974,0.912,-6.3655,48.518,65.964,35.95779
Case_17-02,avg,multilevel_tresholding,15,33.788,25.366,-24.92601,0.974,0.916,-5.95483,50.88,65.915,29.54992
Case_17-03,avg,multilevel_tresholding,15,33.795,24.974,-26.10149,0.968,0.897,-7.33471,48.765,66.111,35.57059
Case_17-04,avg,multilevel_tresholding,15,33.56,24.858,-25.92968,0.973,0.908,-6.68037,47.495,64.754,36.33856
Case_17-05,avg,multilevel_tresholding,15,33.959,24.971,-26.46721,0.964,0.884,-8.29876,49.105,66.755,35.94339
Case_17-06,avg,multilevel_tresholding,15,33.193,24.24,-26.97255,0.97,0.891,-8.14433,46.087,64.095,39.07393
Case_17-07,avg,multilevel_tresholding,15,33.889,24.851,-26.66942,0.971,0.899,-7.41504,50.708,64.671,27.53609
Case_17-08,avg,multilevel_tresholding,15,34.191,25.436,-25.60615,0.977,0.922,-5.62948,53.227,67.243,26.3325
Case_17-09,avg,multilevel_tresholding,15,33.977,25.408,-25.22,0.972,0.912,-6.17284,53.537,66.504,24.22063
Case_17-10,avg,multilevel_tresholding,15,34.173,25.565,-25.18948,0.968,0.904,-6.61157,51.037,65.328,28.00125
Case_17-11,avg,multilevel_tresholding,15,33.119,24.46,-26.14511,0.976,0.914,-6.35246,47.096,62.549,32.8117
Case_17-12,avg,multilevel_tresholding,15,33.674,24.941,-25.93395,0.97,0.901,-7.1134,49.255,64.053,30.04365
Case_2-01,avg,multilevel_tresholding,15,35.891,29.535,-17.70918,0.972,0.95,-2.26337,45.317,64.986,43.40314
Case_2-02,avg,multilevel_tresholding,15,36.378,30.424,-16.36704,0.974,0.963,-1.12936,44.547,61.709,38.5256
Case_2-03,avg,multilevel_tresholding,15,35.419,28.89,-18.43361,0.975,0.955,-2.05128,43.043,66.4,54.26434
Case_2-04,avg,multilevel_tresholding,15,35.722,29.578,-17.19948,0.975,0.959,-1.64103,47.07,66.496,41.27045
Case_2-05,avg,multilevel_tresholding,15,37.197,32.889,-11.58158,0.971,0.968,-0.30896,47.499,52.337,10.18548
Case_2-06,avg,multilevel_tresholding,15,36.569,30.369,-16.95425,0.974,0.966,-0.82136,45.713,63.349,38.57984
Case_2-07,avg,multilevel_tresholding,15,36.366,30.355,-16.52918,0.975,0.965,-1.02564,45.189,63.887,41.37733
Case_2-08,avg,multilevel_tresholding,15,35.789,29.592,-17.31538,0.975,0.96,-1.53846,46.356,65.987,42.34835
Case_3-01,avg,multilevel_tresholding,15,34.411,27.195,-20.97004,0.974,0.942,-3.28542,47.791,62.281,30.31952
Case_3-02,avg,multilevel_tresholding,15,33.495,25.636,-23.4632,0.975,0.928,-4.82051,53.717,63.103,17.47305
Case_3-03,avg,multilevel_tresholding,15,33.462,25.514,-23.75232,0.97,0.915,-5.6701,53.325,62.707,17.594
Case_3-04,avg,multilevel_tresholding,15,33.664,26.241,-22.05026,0.976,0.934,-4.30328,53.82,63.81,18.56187
Case_3-05,avg,multilevel_tresholding,15,33.343,25.841,-22.49948,0.974,0.933,-4.20945,51.615,62.096,20.30611
Case_3-06,avg,multilevel_tresholding,15,33.534,25.906,-22.74706,0.972,0.919,-5.45267,51.383,65.853,28.16106
Case_3-07,avg,multilevel_tresholding,15,34.25,28.012,-18.21314,0.982,0.959,-2.34216,52.011,67.626,30.0225
Case_3-08,avg,multilevel_tresholding,15,33.99,25.697,-24.39835,0.974,0.922,-5.33881,55.234,65.228,18.09393
Case_3-09,avg,multilevel_tresholding,15,34.585,28.67,-17.10279,0.974,0.949,-2.56674,52.623,66.862,27.05851
Case_3-10,avg,multilevel_tresholding,15,34.116,27.319,-19.9232,0.979,0.948,-3.1665,52.581,67.161,27.72865
Case_4-01,avg,multilevel_tresholding,15,36.198,30.185,-16.61141,0.975,0.969,-0.61538,57.01,61.181,7.31626
Case_4-02,avg,multilevel_tresholding,15,35.2,29.246,-16.91477,0.989,0.98,-0.91001,47.343,68.418,44.51556
Case_4-03,avg,multilevel_tresholding,15,35.465,29.301,-17.38052,0.985,0.976,-0.91371,48.818,64.87,32.88131
Case_4-04,avg,multilevel_tresholding,15,35.075,29.089,-17.06629,0.99,0.98,-1.0101,47.353,68.328,44.29498
Case_4-05,avg,multilevel_tresholding,15,35.035,28.89,-17.5396,0.987,0.976,-1.11449,48.252,69.084,43.17334
Case_4-06,avg,multilevel_tresholding,15,35.192,28.609,-18.70596,0.988,0.978,-1.01215,48.811,68.949,41.25709
Case_4-07,avg,multilevel_tresholding,15,35.473,29.967,-15.52166,0.987,0.98,-0.70922,43.381,68.447,57.78106
Case_4-08,avg,multilevel_tresholding,15,36.438,32.044,-12.05884,0.987,0.984,-0.30395,47.883,62.465,30.4534
Case_4-09,avg,multilevel_tresholding,15,35.653,30.324,-14.94685,0.989,0.983,-0.60667,44.463,66.375,49.28143
Case_4-10,avg,multilevel_tresholding,15,34.832,28.549,-18.03801,0.986,0.974,-1.21704,46.797,66.74,42.61598
Case_5-01,avg,multilevel_tresholding,15,35.524,29.01,-18.3369,0.972,0.948,-2.46914,51.268,69.256,35.08621
Case_5-02,avg,multilevel_tresholding,15,35.811,29.115,-18.69817,0.963,0.938,-2.59605,49.475,69.289,40.04851
Case_5-04,avg,multilevel_tresholding,15,36.049,29.524,-18.10036,0.964,0.946,-1.86722,44.307,69.53,56.9278
Case_5-05,avg,multilevel_tresholding,15,35.889,28.973,-19.27053,0.974,0.95,-2.46407,52.911,69.495,31.3432
Case_5-07,avg,multilevel_tresholding,15,36.058,29.51,-18.15963,0.966,0.946,-2.07039,46.34,69.219,49.37203
Case_5-08,avg,multilevel_tresholding,15,35.829,28.796,-19.62935,0.969,0.944,-2.57998,51.889,69.387,33.72198
Case_6-01,avg,multilevel_tresholding,15,33.747,25.669,-23.93694,0.972,0.931,-4.21811,52.247,65.211,24.81291
Case_6-02,avg,multilevel_tresholding,15,33.631,25.353,-24.6142,0.97,0.926,-4.53608,53.115,62.937,18.49195
Case_6-03,avg,multilevel_tresholding,15,33.686,25.757,-23.53797,0.974,0.934,-4.10678,52.509,63.709,21.32968
Case_6-04,avg,multilevel_tresholding,15,34.387,27.349,-20.46704,0.972,0.943,-2.98354,43.391,67.821,56.302
Case_6-05,avg,multilevel_tresholding,15,33.69,25.606,-23.99525,0.975,0.939,-3.69231,53.746,60.971,13.44286
Case_6-06,avg,multilevel_tresholding,15,34.027,26.908,-20.92162,0.977,0.951,-2.66121,50.368,64.954,28.95886
Case_6-07,avg,multilevel_tresholding,15,34.428,27.734,-19.44348,0.973,0.946,-2.77492,42.993,67.988,58.13737
Case_6-08,avg,multilevel_tresholding,15,33.592,26.117,-22.25232,0.968,0.931,-3.82231,50.744,61.974,22.1307
Case_6-10,avg,multilevel_tresholding,15,34.305,26.438,-22.93252,0.972,0.94,-3.29218,49.742,63.981,28.62571
Case_7-01,avg,multilevel_tresholding,15,39.116,33.517,-14.31384,0.957,0.946,-1.14943,49.84,46.542,-6.61717
Case_7-02,avg,multilevel_tresholding,15,39.128,33.76,-13.71908,0.959,0.952,-0.72993,45.954,45.267,-1.49497
Case_7-03,avg,multilevel_tresholding,15,38.507,31.43,-18.37848,0.962,0.94,-2.2869,46.162,50.339,9.04857
Case_7-04,avg,multilevel_tresholding,15,38.833,32.943,-15.16751,0.963,0.95,-1.34995,45.408,46.97,3.43992
Case_7-05,avg,multilevel_tresholding,15,38.177,31.126,-18.46924,0.963,0.942,-2.18069,46.168,49.601,7.43589
Case_7-06,avg,multilevel_tresholding,15,38.122,31.159,-18.26504,0.964,0.945,-1.97095,45.409,48.145,6.02524
Case_7-07,avg,multilevel_tresholding,15,38.318,31.573,-17.60269,0.967,0.954,-1.34436,48.802,53.406,9.43404
Case_7-08,avg,multilevel_tresholding,15,38.105,31.473,-17.40454,0.961,0.939,-2.28928,55.092,51.869,-5.85021
Case_7-09,avg,multilevel_tresholding,15,37.247,30.873,-17.11279,0.966,0.948,-1.86335,58.074,54.236,-6.60881
Case_7-10,avg,multilevel_tresholding,15,38.04,32.837,-13.67771,0.941,0.921,-2.1254,57.033,52.527,-7.90069
Case_7-12,avg,multilevel_tresholding,15,37.297,30.538,-18.1221,0.96,0.935,-2.60417,57.267,55.211,-3.5902
Case_8-01,avg,multilevel_tresholding,15,35.322,26.858,-23.9624,0.938,0.858,-8.52878,47.116,66.889,41.96664
Case_8-02,avg,multilevel_tresholding,15,35.864,28.071,-21.72931,0.94,0.892,-5.10638,58.62,60.579,3.34186
Case_8-03,avg,multilevel_tresholding,15,35.897,28.678,-20.11032,0.938,0.907,-3.3049,55.935,61.576,10.08492
Case_8-04,avg,multilevel_tresholding,15,35.92,28.203,-21.48385,0.939,0.889,-5.32481,57.692,63.367,9.83672
Case_9-01,avg,multilevel_tresholding,15,32.783,24.196,-26.19345,0.963,0.866,-10.07269,44.237,60.827,37.50254
Case_9-02,avg,multilevel_tresholding,15,33.534,24.58,-26.70126,0.949,0.835,-12.01264,46.073,59.613,29.38814
Case_9-03,avg,multilevel_tresholding,15,33.112,22.973,-30.62032,0.944,0.718,-23.94068,46.273,64.791,40.01902
Case_9-04,avg,multilevel_tresholding,15,33.201,24.678,-25.67091,0.959,0.839,-12.51303,46.2,67.422,45.93506
Case_9-05,avg,multilevel_tresholding,15,32.886,23.262,-29.26473,0.954,0.761,-20.23061,42.304,65.037,53.73724
Case_9-07,avg,multilevel_tresholding,15,33.11,22.889,-30.86983,0.948,0.751,-20.78059,51.367,59.84,16.49503
Case_9-08,avg,multilevel_tresholding,15,33.3,23.421,-29.66667,0.956,0.794,-16.94561,53.677,62.557,16.5434
Case_9-10,avg,multilevel_tresholding,15,33.049,23.309,-29.47139,0.959,0.798,-16.78832,43.85,62.947,43.55074
