sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe,quality_column
0.4,3,-2.49654138069631,-0.369215660863375,-2.46826733572163,-17.0878087020704,30
0.7,3,-0.964158032524629,0.0903195791998544,4.50405817657529,-45.0556961587908,30
1.1,3,-0.793627405565501,0.148774164667051,6.4091776450941,-40.5606614065039,30
1.4,3,-0.794951327670697,0.152114997413772,6.76342046999129,-38.7072814503343,30
1.7,3,-0.808182150404465,0.15072871263378,6.92856545933914,-37.7152049779543,30
2.3,3,-0.821683602481342,0.148972321165312,7.07295581767002,-36.8300852831797,30
2.6,3,-0.826007143657156,0.148435157076836,7.11409919782145,-36.5814302921803,30
2.9,3,-0.828870106241203,0.147989918216013,7.1168253656155,-36.4099070391082,30
2,3,-0.818053711694111,0.149262702915934,6.98609456379606,-37.1515048936655,30
0.4,5,-3.77022768743118,-0.528834418459181,-2.9798741265162,-14.5606102108789,30
0.7,5,-1.5587347712005,0.0828355054670062,4.03928987913622,-45.1456117094751,30
1.1,5,-0.63602429325186,0.28216448392351,8.23108061351472,-30.3052274578025,30
1.4,5,-0.799966845448311,0.240920106294435,10.4977214759727,-23.7153175845698,30
1.7,5,-1.05346576131354,0.181156731650646,11.6904044709761,-19.9587353395166,30
2.3,5,-1.43084326986753,0.0891776970122228,12.3023101750897,-15.9856190560148,30
2.6,5,-1.5490742015596,0.0607799622512494,12.5327423945904,-14.8869240987445,30
2.9,5,-1.63977220965262,0.0382091402381369,12.5042905973029,-14.2524873216549,30
2,5,-1.26896538743787,0.128645758310473,12.1754791367892,-17.7347209259191,30
0.4,7,-3.78743746287348,-0.530150892615248,-2.98668486330413,-14.7364857885954,30
0.7,7,-1.48384576361325,0.0918960917574511,3.90518341379634,-45.3178161360381,30
1.1,7,-0.0335703128383013,0.35667405494439,7.81076735602971,-22.278997532786,30
1.4,7,-0.335601492306871,0.275403097792063,11.4359486521348,-10.5242581532475,30
1.7,7,-1.21013393414902,0.0834344358110358,14.1348489276297,-2.1842887873211,30
2.3,7,-2.80549163914275,-0.29033678082759,15.717212259293,11.5795208226751,30
2.6,7,-3.35437305505628,-0.427912121013709,15.4086296963548,16.5919475305967,30
2.9,7,-3.772446287859,-0.536199518426421,14.8902336791818,19.810545905879,30
2,7,-2.09035548585961,-0.118117927645866,15.4797434204441,5.48859954173428,30
0.4,9,-3.78743746287348,-0.530150892615248,-2.98668486330413,-14.7364857885954,30
0.7,9,-1.48365327400014,0.0919146173622794,3.90540278089191,-45.3176419233729,30
1.1,9,0.0149903445866657,0.362202957952048,7.79146902928728,-21.8117012976907,30
1.4,9,-0.314457065505044,0.272495410639149,11.5100645339782,-8.38791310702251,30
1.7,9,-1.62795611323726,-0.00203745473855626,14.4088502703478,-0.327362311416854,30
2.3,9,-4.62398612237553,-0.692248656762041,15.6376897062435,14.8662116745116,30
2.6,9,-5.76074779884314,-0.986592341406722,14.7390141690088,21.0635952255372,30
2.9,9,-6.64561262408773,-1.22979572926693,13.9398428349542,25.9010330826746,30
