name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque,jpg_niqe,im_niqe,delta_niqe
Case_1-01,gauss,method_2,0.1,3,35.9111392885229,35.9111392885229,0,0.983393568931661,0.98339356893166,-7.9027984500844e-14,52.6458251252415,52.6458251252414,-8.09799524353271e-14,8.30189926524612,8.30189926527548,3.5367090421539e-10
Case_1-01,gauss,method_2,0.2,3,35.9111392885229,35.9111392885229,0,0.983393568931661,0.98339356893166,-7.9027984500844e-14,52.6458251252415,52.6458251252414,-8.09799524353271e-14,8.30189926524612,8.30189926527548,3.5367090421539e-10
Case_1-01,gauss,method_2,0.3,3,35.9111392885229,35.9111407226434,3.99352570086248e-06,0.983393568931661,0.983393571126385,2.2317860706911e-07,52.6458251252415,52.6458208518019,-8.11733804748811e-06,8.30189926524612,8.30170075442991,-0.00239114942096365
Case_1-01,gauss,method_2,0.4,3,35.9111392885229,36.1218755564599,0.586827018335173,0.983393568931661,0.984017493517412,0.0634460713860744,52.6458251252415,50.3980082417858,-4.26969636834113,8.30189926524612,6.10829718457329,-26.4228944556797
Case_1-01,gauss,method_2,0.5,3,35.9111392885229,36.5397673936593,1.75051005785656,0.983393568931661,0.985572392599805,0.221561716181578,52.6458251252415,51.1964633788407,-2.75304213193129,8.30189926524612,5.64918357456908,-31.953118267551
Case_1-01,gauss,method_2,0.6,3,35.9111392885229,36.7399793725695,2.30803060127778,0.983393568931661,0.9863823143105,0.303921590832222,52.6458251252415,52.2973574027214,-0.661909508856872,8.30189926524612,5.65810976226201,-31.8455984409699
Case_1-01,gauss,method_2,0.7,3,35.9111392885229,36.8110621506164,2.50597135017967,0.983393568931661,0.986785494619058,0.344920466693922,52.6458251252415,53.1143148202988,0.889889547638047,8.30189926524612,6.22388253570488,-25.0306184542657
Case_1-01,gauss,method_2,0.8,3,35.9111392885229,36.8188176672557,2.52756775951939,0.983393568931661,0.986930656108212,0.359681747806611,52.6458251252415,53.4424077319488,1.51309739150694,8.30189926524612,6.56715635154573,-20.8957355211773
Case_1-01,gauss,method_2,0.9,3,35.9111392885229,36.8094804554028,2.50156688057812,0.983393568931661,0.987017916689311,0.36855516165186,52.6458251252415,53.6962476289965,1.99526268465938,8.30189926524612,6.76734057218194,-18.4844292135443
Case_1-01,gauss,method_2,1,3,35.9111392885229,36.7930388489456,2.45578274010532,0.983393568931661,0.987031175659451,0.369903448905208,52.6458251252415,53.717073899402,2.03482189064762,8.30189926524612,6.92971394361045,-16.5285710871005
