name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,otsu,0.4,5,40.124,35.382,-11.81836,0.993,0.987,-0.60423,48.578,49.945,2.81403
Case_1-01,gauss,otsu,0.7,5,40.124,36.076,-10.08872,0.993,0.989,-0.40282,48.578,54.183,11.53814
Case_1-01,gauss,otsu,1.1,5,40.124,36.019,-10.23078,0.993,0.989,-0.40282,48.578,56.662,16.64128
Case_1-01,gauss,otsu,1.4,5,40.124,35.595,-11.28751,0.993,0.988,-0.50352,48.578,58.114,19.63029
Case_1-01,gauss,otsu,1.7,5,40.124,35.262,-12.11744,0.993,0.987,-0.60423,48.578,58.261,19.93289
Case_1-01,gauss,otsu,2,5,40.124,35.035,-12.68318,0.993,0.987,-0.60423,48.578,57.831,19.04772
Case_1-01,gauss,otsu,2.3,5,40.124,34.879,-13.07198,0.993,0.986,-0.70493,48.578,57.34,18.03697
Case_1-01,gauss,otsu,2.6,5,40.124,34.77,-13.34363,0.993,0.986,-0.70493,48.578,56.887,17.10445
Case_1-01,gauss,otsu,2.9,5,40.124,34.691,-13.54052,0.993,0.986,-0.70493,48.578,56.53,16.36955
Case_1-02,gauss,otsu,0.4,5,40.294,34.876,-13.44617,0.993,0.986,-0.70493,53.816,48.614,-9.66627
Case_1-02,gauss,otsu,0.7,5,40.294,35.505,-11.88514,0.993,0.988,-0.50352,53.816,47.763,-11.24758
Case_1-02,gauss,otsu,1.1,5,40.294,35.536,-11.80821,0.993,0.989,-0.40282,53.816,47.375,-11.96856
Case_1-02,gauss,otsu,1.4,5,40.294,35.216,-12.60237,0.993,0.988,-0.50352,53.816,47.562,-11.62108
Case_1-02,gauss,otsu,1.7,5,40.294,34.951,-13.26004,0.993,0.987,-0.60423,53.816,47.621,-11.51145
Case_1-02,gauss,otsu,2,5,40.294,34.766,-13.71916,0.993,0.987,-0.60423,53.816,47.582,-11.58392
Case_1-02,gauss,otsu,2.3,5,40.294,34.636,-14.04179,0.993,0.987,-0.60423,53.816,47.494,-11.74744
Case_1-02,gauss,otsu,2.6,5,40.294,34.544,-14.27011,0.993,0.986,-0.70493,53.816,47.397,-11.92768
Case_1-02,gauss,otsu,2.9,5,40.294,34.476,-14.43887,0.993,0.986,-0.70493,53.816,47.295,-12.11721
Case_1-03,gauss,otsu,0.4,5,40.758,36.438,-10.59915,0.994,0.99,-0.40241,47.54,43.62,-8.24569
Case_1-03,gauss,otsu,0.7,5,40.758,37.118,-8.93076,0.994,0.991,-0.30181,47.54,49.181,3.45183
Case_1-03,gauss,otsu,1.1,5,40.758,37.072,-9.04362,0.994,0.992,-0.20121,47.54,51.834,9.03239
Case_1-03,gauss,otsu,1.4,5,40.758,36.698,-9.96123,0.994,0.991,-0.30181,47.54,53.593,12.73244
Case_1-03,gauss,otsu,1.7,5,40.758,36.403,-10.68502,0.994,0.99,-0.40241,47.54,54.474,14.58561
Case_1-03,gauss,otsu,2,5,40.758,36.198,-11.18799,0.994,0.99,-0.40241,47.54,54.782,15.23349
Case_1-03,gauss,otsu,2.3,5,40.758,36.056,-11.53639,0.994,0.99,-0.40241,47.54,54.901,15.4838
Case_1-03,gauss,otsu,2.6,5,40.758,35.956,-11.78174,0.994,0.99,-0.40241,47.54,54.904,15.49011
