name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,otsu,0.4,7,40.124,35.381,-11.82086,0.993,0.987,-0.60423,48.578,49.947,2.81815
Case_1-01,gauss,otsu,0.7,7,40.124,36.153,-9.89682,0.993,0.989,-0.40282,48.578,54.173,11.51756
Case_1-01,gauss,otsu,1.1,7,40.124,36.383,-9.3236,0.993,0.99,-0.30211,48.578,56.068,15.4185
Case_1-01,gauss,otsu,1.4,7,40.124,35.681,-11.07317,0.993,0.988,-0.50352,48.578,58.398,20.21491
Case_1-01,gauss,otsu,1.7,7,40.124,34.854,-13.13428,0.993,0.986,-0.70493,48.578,59.243,21.95438
Case_1-01,gauss,otsu,2,7,40.124,34.198,-14.76922,0.993,0.985,-0.80564,48.578,58.265,19.94113
Case_1-01,gauss,otsu,2.3,7,40.124,33.725,-15.94806,0.993,0.983,-1.00705,48.578,56.738,16.79773
Case_1-01,gauss,otsu,2.6,7,40.124,33.386,-16.79294,0.993,0.982,-1.10775,48.578,55.378,13.99811
Case_1-01,gauss,otsu,2.9,7,40.124,33.14,-17.40604,0.993,0.981,-1.20846,48.578,54.302,11.78311
Case_1-02,gauss,otsu,0.4,7,40.294,34.866,-13.47099,0.993,0.986,-0.70493,53.816,48.608,-9.67742
Case_1-02,gauss,otsu,0.7,7,40.294,35.59,-11.67419,0.993,0.989,-0.40282,53.816,47.689,-11.38509
Case_1-02,gauss,otsu,1.1,7,40.294,36.009,-10.63434,0.993,0.99,-0.30211,53.816,46.929,-12.79731
Case_1-02,gauss,otsu,1.4,7,40.294,35.55,-11.77347,0.993,0.989,-0.40282,53.816,48.034,-10.74402
Case_1-02,gauss,otsu,1.7,7,40.294,34.87,-13.46106,0.993,0.987,-0.60423,53.816,49.996,-7.09826
Case_1-02,gauss,otsu,2,7,40.294,34.288,-14.90544,0.993,0.986,-0.70493,53.816,51.463,-4.37231
Case_1-02,gauss,otsu,2.3,7,40.294,33.849,-15.99494,0.993,0.985,-0.80564,53.816,51.965,-3.4395
Case_1-02,gauss,otsu,2.6,7,40.294,33.527,-16.79406,0.993,0.984,-0.90634,53.816,51.894,-3.57143
Case_1-02,gauss,otsu,2.9,7,40.294,33.291,-17.37976,0.993,0.983,-1.00705,53.816,51.422,-4.44849
Case_1-03,gauss,otsu,0.4,7,40.758,36.423,-10.63595,0.994,0.99,-0.40241,47.54,43.593,-8.30248
Case_1-03,gauss,otsu,0.7,7,40.758,37.184,-8.76883,0.994,0.991,-0.30181,47.54,49.096,3.27303
Case_1-03,gauss,otsu,1.1,7,40.758,37.417,-8.19716,0.994,0.992,-0.20121,47.54,51.429,8.18048
