name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque,jpg_niqe,im_niqe,delta_niqe
Case_1-01,avg,weights,15,37.2952453771482,24.4399563076417,-34.4689757085852,0.987633574542662,0.922673886450354,-6.57730658077196,51.3781679947428,61.3848515744274,19.4765285922779,6.74017183358787,21.8962949784901,224.862563137867
Case_1-02,avg,weights,15,37.4410039067037,23.7297640801959,-36.6209193019335,0.987759080047129,0.916705264896409,-7.19343578672343,54.693254168189,58.9503410580054,7.78356847578557,7.14737117146963,19.5150134309766,173.037638074194
Case_1-03,avg,weights,15,37.9084872566381,26.1251907731964,-31.0835312516417,0.989965298369266,0.94901220558163,-4.13682104363627,51.2830832109972,64.206839936122,25.2008185076388,7.16992479890151,23.2021025162258,223.603150200133
Case_1-04,avg,weights,15,37.9083260790503,25.8821966905337,-31.7242427519445,0.990933219012008,0.950136892707674,-4.11696020696629,54.9405060818229,64.0352931757317,16.5538829954786,7.50042155588556,22.7032756281242,202.693328087793
Case_1-05,avg,weights,15,37.8368974391421,25.9920184849939,-31.3051009882611,0.990029668044883,0.946882187678001,-4.35820074484125,50.6890384255133,65.0362913202077,28.3044487335805,7.13028183617835,22.6460210865048,217.603449720614
Case_1-06,avg,weights,15,37.313821888529,24.064835603573,-35.5069130268563,0.989858277688834,0.926952735470895,-6.3550049169477,53.4723749207389,60.7468365351856,13.6041491054576,7.16884020856128,22.4456228743812,213.099779341934
Case_1-07,avg,weights,15,37.6177136883956,25.1838595860873,-33.0531892642478,0.991486991469116,0.941424712762756,-5.04921185422531,49.3545851173106,64.9449565996199,31.5884966822284,7.28961275608837,21.0204250849076,188.361340831872
Case_1-08,avg,weights,15,38.0676599934277,26.1798952949309,-31.2279890609226,0.988872308662103,0.944856039461249,-4.45115803277024,51.9630453806607,64.4854010529019,24.098579250903,7.45068683740843,21.841963416363,193.153690297367
Case_10-01,avg,weights,15,36.7345461707111,22.9198024246402,-37.6069536339763,0.983735162649988,0.814266165119086,-17.2270956620465,43.7050636688008,64.1614263400662,46.8054750504078,6.23973360486822,18.0259133527082,188.889149668897
Case_10-02,avg,weights,15,37.7420148157016,22.8138470514568,-39.553181877387,0.986669760401793,0.820686607576707,-16.822564092518,46.2178581436987,62.639835384746,35.5316708749003,6.4198582315031,20.1557915765648,213.960072788798
Case_10-03,avg,weights,15,36.1418271620352,22.7662820499338,-37.0084917182927,0.981194919120078,0.805465078730637,-17.909778879311,43.095603454508,64.3998267051598,49.4347950670667,6.00307319481979,18.0725422303641,201.054837145071
Case_10-04,avg,weights,15,36.917508515903,22.3021641978068,-39.5891946819767,0.985365043501796,0.811493988701121,-17.6453443266843,44.1586840112477,63.0163117790039,42.7042340368499,5.497331629691,18.4398222353099,235.432232898535
Case_10-05,avg,weights,15,38.8553545846416,25.5938427504594,-34.1304614922343,0.987588463803616,0.892874115000192,-9.59046731253219,52.9924714390313,66.0710719468069,24.6801104998902,7.29913569502933,18.1818828096511,149.096380302025
Case_10-06,avg,weights,15,37.735829568319,22.8750061111403,-39.3812024995341,0.986958026100496,0.833260597282472,-15.5728435002741,46.753997352551,62.3819073611962,33.4258264396137,5.8904545988079,20.6360755849615,250.330780736987
Case_10-07,avg,weights,15,37.6013813154718,22.9228057303199,-39.037330735273,0.987504888000497,0.835757219504988,-15.3667764422683,45.283205653068,64.3628018912453,42.1339345636293,6.12090731602331,18.1353563018869,196.285425763795
Case_10-08,avg,weights,15,37.5541094732151,22.9928494842904,-38.7740787710869,0.987232282900242,0.837084016351245,-15.2090110047758,45.3278878963341,64.4158305989486,42.1108143098771,6.04018304420361,18.2518644088585,202.174028092968
Case_10-09,avg,weights,15,37.0646506691931,23.218043533637,-37.3579863442903,0.986291748051161,0.838649789053862,-14.9694002093223,45.0810920373566,65.1961360452861,44.619691091913,5.78833161246209,20.3612811196297,251.764247158759
Case_10-10,avg,weights,15,37.8428596126966,24.6905405147546,-34.755087835723,0.984410712681202,0.843803200870899,-14.283419511693,43.6281950760981,67.1901391478263,54.0062315909024,6.59152501303639,21.0080766422244,218.71344796046
Case_11-07,avg,weights,15,38.0236814816582,24.3864725937155,-35.8650408286243,0.982257808230956,0.83768660099643,-14.7182548230284,44.1484897637694,56.2719356048792,27.4606128227266,5.94838759772054,16.0975720236981,170.62076502659
Case_11-09,avg,weights,15,42.3502011261004,30.7128179268691,-27.4789325429182,0.980851855950328,0.940753754708856,-4.08808944982027,48.7248015179059,50.5003084993511,3.64394913090157,7.53303051899667,18.6147894167879,147.108907495402
Case_11-10,avg,weights,15,39.9881480385273,27.8453295502135,-30.3660436502701,0.980580752752393,0.903459965894344,-7.86480732378017,41.3925242444669,55.8486607205692,34.9245105003103,6.39879716931355,16.6863371091426,160.773027611574
Case_11-11,avg,weights,15,40.1428253801153,27.6244054755807,-31.1847005934356,0.981530997257329,0.901026826111617,-8.20189799106319,49.6174677418612,54.6630560659685,10.1689758742978,6.28614139338494,17.0624690684055,171.429928164848
