sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe
0.1,3,-7.65347894796515e-05,-2.19073518013255e-06,-2.22055872402982e-06,9.3537138545871e-05
0.2,3,-9.63307859669259e-05,-2.77860354105809e-06,-4.13805146668677e-06,0.000179992913125421
0.3,3,-0.000151002945751459,-4.36059465630747e-06,0.000148094655108316,-0.000408481667983011
0.4,3,0.442749577367783,0.0553604124582784,-0.881889074534953,-22.3618552001235
0.5,3,1.44571196403193,0.194801831580044,0.732728122485675,-21.7058490154829
0.6,3,1.83520007284522,0.256526020613346,3.44278121389637,-17.2311482069419
0.7,3,1.90657674259555,0.278850560718289,5.7289567143569,-10.6935666366662
0.8,3,1.8440692000251,0.279597424373709,6.65592598088821,-7.25834743135202
0.9,3,1.76555144762211,0.27827819766346,7.51839084040487,-5.70999683834675
1,3,1.68025540992249,0.271923340256313,7.60278299167717,-4.27107606652652
1.1,3,1.60698980822013,0.266630626660738,7.97342156714211,-2.95619730067393
1.2,3,1.55054920739576,0.261689618966431,7.87822201675086,-2.60324234832998
1.3,3,1.50494493438719,0.25894631330996,8.64678909436899,-2.09671510406176
1.4,3,1.46239789492338,0.255332042469483,8.72610292137017,-1.60969125011656
1.5,3,1.42838050693639,0.252241756527575,8.73386833549083,-1.28840752461576
1.6,3,1.39946545700527,0.25012998140507,9.03954433751074,-1.11972811613508
1.7,3,1.37442844999102,0.247763847999491,9.02237079731032,-0.8632549677615
1.8,3,1.35812107146784,0.246250561996475,9.00943916188902,-0.748162333081364
1.9,3,1.34091588750679,0.244917173266325,9.13020378115645,-0.623419444243835
2,3,1.32895610990546,0.243766641516506,9.1127841858444,-0.555108478719711
2.1,3,1.31937253677963,0.242875278833623,9.10795951317891,-0.498175987933901
2.2,3,1.29961282470561,0.241190546743018,9.27665343991321,-0.290416832413733
2.3,3,1.29436632771611,0.24070937483104,9.27165640829676,-0.262910567505268
2.4,3,1.28136929964506,0.239591394022147,9.33070186222737,-0.111619291263453
2.5,3,1.27736211870852,0.239220820809018,9.32543960157175,-0.0848491289908706
2.6,3,1.26811301490783,0.238392626878728,9.37262887636875,0.0410252303344851
2.7,3,1.26551383067747,0.238160863002909,9.3698161015594,0.050072225111801
2.8,3,1.25312135025422,0.236940548055953,9.38435479732956,0.240059029633172
2.9,3,1.24684659709584,0.236359950949741,9.38154440635775,0.292706773390245
3,3,1.24363834548659,0.236048793083097,9.39104985441976,0.340224445604641
