filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe,name
3,1.70833532186737,1.2130871464352,-2.49924488715158,-38.7572332922831,1
5,2.28703162497137,1.60411593594458,-1.02666697913872,-39.6261453849424,1
7,1.81829991145889,1.31961992496132,1.11818293323949,-5.52789208030273,1
9,-0.882814734106882,0.27120359562632,4.43689627355704,-5.63653374860812,1
11,-4.23252665146142,-0.957186882557111,3.91650334892821,7.37471310654419,1
13,-7.53045479772769,-2.08473257667943,14.2746285718482,10.1881254863934,1
15,-10.4885975805188,-3.03184541665778,21.2943997655477,14.9578268194711,1
17,-13.0513703784682,-3.81126277544194,23.7516856712376,16.4530787853103,1
19,-15.265419972928,-4.45767942987425,24.8626742498737,19.8408660690127,1
