name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,13,28.506,28.6,0.32976,0.929,0.931,0.21529,44.206,44.209,0.00679
Case_1-01,gauss,multilevel_tresholding,0.7,13,28.506,29.071,1.98204,0.929,0.94,1.18407,44.206,53.504,21.03334
Case_1-01,gauss,multilevel_tresholding,1.1,13,28.506,29.546,3.64835,0.929,0.946,1.82992,44.206,56.804,28.49839
Case_1-01,gauss,multilevel_tresholding,1.4,13,28.506,29.77,4.43415,0.929,0.949,2.15285,44.206,57.437,29.93033
Case_1-01,gauss,multilevel_tresholding,1.7,13,28.506,29.723,4.26928,0.929,0.949,2.15285,44.206,57.373,29.78555
Case_1-01,gauss,multilevel_tresholding,2,13,28.506,29.449,3.30808,0.929,0.949,2.15285,44.206,56.91,28.73818
Case_1-01,gauss,multilevel_tresholding,2.3,13,28.506,29.034,1.85224,0.929,0.947,1.93757,44.206,56.503,27.81749
Case_1-01,gauss,multilevel_tresholding,2.6,13,28.506,28.578,0.25258,0.929,0.945,1.72228,44.206,56.309,27.37864
Case_1-01,gauss,multilevel_tresholding,2.9,13,28.506,28.145,-1.2664,0.929,0.943,1.507,44.206,55.668,25.92861
Case_1-02,gauss,multilevel_tresholding,0.4,13,28.44,28.484,0.15471,0.927,0.928,0.10787,45.46,45.949,1.07567
Case_1-02,gauss,multilevel_tresholding,0.7,13,28.44,28.88,1.54712,0.927,0.937,1.07875,45.46,53.484,17.65068
Case_1-02,gauss,multilevel_tresholding,1.1,13,28.44,29.368,3.26301,0.927,0.944,1.83387,45.46,54.988,20.95908
Case_1-02,gauss,multilevel_tresholding,1.4,13,28.44,29.684,4.37412,0.927,0.948,2.26537,45.46,55.464,22.00616
Case_1-02,gauss,multilevel_tresholding,1.7,13,28.44,29.702,4.43741,0.927,0.949,2.37325,45.46,55.434,21.94017
Case_1-02,gauss,multilevel_tresholding,2,13,28.44,29.425,3.46343,0.927,0.949,2.37325,45.46,55.005,20.99648
Case_1-02,gauss,multilevel_tresholding,2.3,13,28.44,28.974,1.87764,0.927,0.948,2.26537,45.46,54.743,20.42015
Case_1-02,gauss,multilevel_tresholding,2.6,13,28.44,28.464,0.08439,0.927,0.945,1.94175,45.46,54.884,20.73031
Case_1-02,gauss,multilevel_tresholding,2.9,13,28.44,27.977,-1.62799,0.927,0.943,1.726,45.46,54.836,20.62473
Case_1-03,gauss,multilevel_tresholding,0.4,13,28.9,28.998,0.3391,0.94,0.942,0.21277,44.406,42.936,-3.31036
Case_1-03,gauss,multilevel_tresholding,0.7,13,28.9,29.474,1.98616,0.94,0.949,0.95745,44.406,53.116,19.61447
Case_1-03,gauss,multilevel_tresholding,1.1,13,28.9,29.952,3.64014,0.94,0.954,1.48936,44.406,57.684,29.90136
Case_1-03,gauss,multilevel_tresholding,1.4,13,28.9,30.195,4.48097,0.94,0.957,1.80851,44.406,59.623,34.26789
Case_1-03,gauss,multilevel_tresholding,1.7,13,28.9,30.262,4.7128,0.94,0.958,1.91489,44.406,60.136,35.42314
Case_1-03,gauss,multilevel_tresholding,2,13,28.9,30.129,4.2526,0.94,0.959,2.02128,44.406,59.606,34.22961
Case_1-03,gauss,multilevel_tresholding,2.3,13,28.9,29.863,3.33218,0.94,0.958,1.91489,44.406,58.423,31.56555
Case_1-03,gauss,multilevel_tresholding,2.6,13,28.9,29.54,2.21453,0.94,0.957,1.80851,44.406,56.81,27.93316
Case_1-03,gauss,multilevel_tresholding,2.9,13,28.9,29.214,1.08651,0.94,0.956,1.70213,44.406,55.351,24.64757
Case_1-04,gauss,multilevel_tresholding,0.4,13,28.842,28.959,0.40566,0.944,0.946,0.21186,44.233,44.444,0.47702
Case_1-04,gauss,multilevel_tresholding,0.7,13,28.842,29.542,2.42702,0.944,0.953,0.95339,44.233,55.532,25.54428
Case_1-04,gauss,multilevel_tresholding,1.1,13,28.842,30.023,4.09472,0.944,0.959,1.58898,44.233,58.842,33.02738
Case_1-04,gauss,multilevel_tresholding,1.4,13,28.842,30.237,4.8367,0.944,0.961,1.80085,44.233,59.616,34.7772
Case_1-04,gauss,multilevel_tresholding,1.7,13,28.842,30.265,4.93378,0.944,0.962,1.90678,44.233,59.949,35.53003
Case_1-04,gauss,multilevel_tresholding,2,13,28.842,30.118,4.4241,0.944,0.963,2.01271,44.233,59.495,34.50365
Case_1-04,gauss,multilevel_tresholding,2.3,13,28.842,29.835,3.4429,0.944,0.962,1.90678,44.233,58.332,31.87439
Case_1-04,gauss,multilevel_tresholding,2.6,13,28.842,29.489,2.24326,0.944,0.961,1.80085,44.233,56.772,28.34761
Case_1-04,gauss,multilevel_tresholding,2.9,13,28.842,29.139,1.02975,0.944,0.96,1.69492,44.233,55.29,24.99717
Case_1-05,gauss,multilevel_tresholding,0.4,13,28.935,29.013,0.26957,0.941,0.943,0.21254,45.133,43.638,-3.31243
Case_1-05,gauss,multilevel_tresholding,0.7,13,28.935,29.456,1.80059,0.941,0.95,0.95643,45.133,53.461,18.45213
Case_1-05,gauss,multilevel_tresholding,1.1,13,28.935,29.88,3.26594,0.941,0.955,1.48778,45.133,57.817,28.1036
Case_1-05,gauss,multilevel_tresholding,1.4,13,28.935,30.119,4.09193,0.941,0.957,1.70032,45.133,59.452,31.72623
Case_1-05,gauss,multilevel_tresholding,1.7,13,28.935,30.19,4.33731,0.941,0.959,1.91286,45.133,60.294,33.59183
Case_1-05,gauss,multilevel_tresholding,2,13,28.935,30.061,3.89148,0.941,0.959,1.91286,45.133,60.065,33.08444
Case_1-05,gauss,multilevel_tresholding,2.3,13,28.935,29.787,2.94453,0.941,0.958,1.80659,45.133,59.076,30.89314
Case_1-05,gauss,multilevel_tresholding,2.6,13,28.935,29.452,1.78676,0.941,0.957,1.70032,45.133,57.398,27.17524
Case_1-05,gauss,multilevel_tresholding,2.9,13,28.935,29.116,0.62554,0.941,0.955,1.48778,45.133,55.696,23.40416
Case_1-06,gauss,multilevel_tresholding,0.4,13,28.466,28.539,0.25645,0.939,0.941,0.21299,45.905,47.465,3.39832
Case_1-06,gauss,multilevel_tresholding,0.7,13,28.466,28.943,1.67568,0.939,0.948,0.95847,45.905,55.696,21.32883
Case_1-06,gauss,multilevel_tresholding,1.1,13,28.466,29.461,3.4954,0.939,0.954,1.59744,45.905,56.622,23.34604
Case_1-06,gauss,multilevel_tresholding,1.4,13,28.466,29.697,4.32446,0.939,0.956,1.81044,45.905,56.67,23.4506
Case_1-06,gauss,multilevel_tresholding,1.7,13,28.466,29.699,4.33148,0.939,0.957,1.91693,45.905,56.238,22.50953
Case_1-06,gauss,multilevel_tresholding,2,13,28.466,29.433,3.39704,0.939,0.956,1.81044,45.905,55.561,21.03475
Case_1-06,gauss,multilevel_tresholding,2.3,13,28.466,29.006,1.897,0.939,0.954,1.59744,45.905,55.401,20.6862
Case_1-06,gauss,multilevel_tresholding,2.6,13,28.466,28.527,0.21429,0.939,0.952,1.38445,45.905,55.747,21.43993
Case_1-06,gauss,multilevel_tresholding,2.9,13,28.466,28.07,-1.39113,0.939,0.95,1.17146,45.905,55.81,21.57717
Case_1-07,gauss,multilevel_tresholding,0.4,13,28.853,28.971,0.40897,0.95,0.951,0.10526,45.998,46.552,1.2044
Case_1-07,gauss,multilevel_tresholding,0.7,13,28.853,29.554,2.42956,0.95,0.958,0.84211,45.998,55.071,19.72477
Case_1-07,gauss,multilevel_tresholding,1.1,13,28.853,30.038,4.10703,0.95,0.963,1.36842,45.998,57.244,24.44889
Case_1-07,gauss,multilevel_tresholding,1.4,13,28.853,30.205,4.68582,0.95,0.964,1.47368,45.998,57.541,25.09457
Case_1-07,gauss,multilevel_tresholding,1.7,13,28.853,30.136,4.44668,0.95,0.964,1.47368,45.998,57.574,25.16631
Case_1-07,gauss,multilevel_tresholding,2,13,28.853,29.872,3.5317,0.95,0.963,1.36842,45.998,57.656,25.34458
Case_1-07,gauss,multilevel_tresholding,2.3,13,28.853,29.487,2.19735,0.95,0.961,1.15789,45.998,58.114,26.34028
Case_1-07,gauss,multilevel_tresholding,2.6,13,28.853,29.064,0.73129,0.95,0.959,0.94737,45.998,57.844,25.75329
Case_1-07,gauss,multilevel_tresholding,2.9,13,28.853,28.658,-0.67584,0.95,0.957,0.73684,45.998,56.578,23.001
Case_1-08,gauss,multilevel_tresholding,0.4,13,29.023,29.097,0.25497,0.935,0.936,0.10695,46.057,43.62,-5.29127
Case_1-08,gauss,multilevel_tresholding,0.7,13,29.023,29.566,1.87093,0.935,0.944,0.96257,46.057,52.374,13.71561
Case_1-08,gauss,multilevel_tresholding,1.1,13,29.023,30.032,3.47655,0.935,0.95,1.60428,46.057,56.632,22.96068
Case_1-08,gauss,multilevel_tresholding,1.4,13,29.023,30.303,4.4103,0.935,0.953,1.92513,46.057,58.797,27.66138
Case_1-08,gauss,multilevel_tresholding,1.7,13,29.023,30.38,4.6756,0.935,0.955,2.13904,46.057,59.739,29.70667
Case_1-08,gauss,multilevel_tresholding,2,13,29.023,30.252,4.23457,0.935,0.956,2.24599,46.057,59.357,28.87726
Case_1-08,gauss,multilevel_tresholding,2.3,13,29.023,29.983,3.30772,0.935,0.955,2.13904,46.057,58.23,26.43029
Case_1-08,gauss,multilevel_tresholding,2.6,13,29.023,29.654,2.17414,0.935,0.954,2.03209,46.057,56.736,23.18649
Case_1-08,gauss,multilevel_tresholding,2.9,13,29.023,29.321,1.02677,0.935,0.953,1.92513,46.057,55.167,19.77984
Case_10-01,gauss,multilevel_tresholding,0.4,13,28.265,28.362,0.34318,0.909,0.912,0.33003,52.368,50.177,-4.18385
Case_10-01,gauss,multilevel_tresholding,0.7,13,28.265,28.877,2.16522,0.909,0.924,1.65017,52.368,48.123,-8.1061
Case_10-01,gauss,multilevel_tresholding,1.1,13,28.265,29.194,3.28675,0.909,0.927,1.9802,52.368,51.924,-0.84785
Case_10-01,gauss,multilevel_tresholding,1.4,13,28.265,29.023,2.68176,0.909,0.923,1.54015,52.368,54.69,4.43401
Case_10-01,gauss,multilevel_tresholding,1.7,13,28.265,28.534,0.95171,0.909,0.916,0.77008,52.368,56.762,8.39062
Case_10-01,gauss,multilevel_tresholding,2,13,28.265,27.88,-1.36211,0.909,0.905,-0.44004,52.368,57.734,10.24672
Case_10-01,gauss,multilevel_tresholding,2.3,13,28.265,27.212,-3.72546,0.909,0.894,-1.65017,52.368,57.473,9.74832
Case_10-01,gauss,multilevel_tresholding,2.6,13,28.265,26.611,-5.85176,0.909,0.883,-2.86029,52.368,56.481,7.85403
Case_10-01,gauss,multilevel_tresholding,2.9,13,28.265,26.108,-7.63135,0.909,0.874,-3.85039,52.368,56.154,7.22961
Case_10-02,gauss,multilevel_tresholding,0.4,13,28.705,28.773,0.23689,0.916,0.919,0.32751,51.719,48.793,-5.6575
Case_10-02,gauss,multilevel_tresholding,0.7,13,28.705,29.276,1.9892,0.916,0.931,1.63755,51.719,49.168,-4.93242
Case_10-02,gauss,multilevel_tresholding,1.1,13,28.705,29.628,3.21547,0.916,0.935,2.07424,51.719,52.824,2.13655
Case_10-02,gauss,multilevel_tresholding,1.4,13,28.705,29.526,2.86013,0.916,0.933,1.8559,51.719,54.904,6.15828
Case_10-02,gauss,multilevel_tresholding,1.7,13,28.705,29.071,1.27504,0.916,0.926,1.0917,51.719,56.825,9.87258
Case_10-02,gauss,multilevel_tresholding,2,13,28.705,28.394,-1.08343,0.916,0.917,0.10917,51.719,57.326,10.84128
Case_10-02,gauss,multilevel_tresholding,2.3,13,28.705,27.676,-3.58474,0.916,0.907,-0.98253,51.719,56.803,9.83004
Case_10-02,gauss,multilevel_tresholding,2.6,13,28.705,27.02,-5.87006,0.916,0.897,-2.07424,51.719,55.853,7.99319
Case_10-02,gauss,multilevel_tresholding,2.9,13,28.705,26.465,-7.80352,0.916,0.887,-3.16594,51.719,54.828,6.01133
Case_10-03,gauss,multilevel_tresholding,0.4,13,28.034,28.163,0.46016,0.902,0.906,0.44346,51.503,48.628,-5.5822
Case_10-03,gauss,multilevel_tresholding,0.7,13,28.034,28.768,2.61825,0.902,0.919,1.8847,51.503,47.518,-7.73741
Case_10-03,gauss,multilevel_tresholding,1.1,13,28.034,29.05,3.62417,0.902,0.923,2.32816,51.503,51.756,0.49123
Case_10-03,gauss,multilevel_tresholding,1.4,13,28.034,28.836,2.86081,0.902,0.919,1.8847,51.503,54.795,6.39186
Case_10-03,gauss,multilevel_tresholding,1.7,13,28.034,28.309,0.98095,0.902,0.91,0.88692,51.503,56.97,10.61492
Case_10-03,gauss,multilevel_tresholding,2,13,28.034,27.637,-1.41614,0.902,0.9,-0.22173,51.503,57.931,12.48083
Case_10-03,gauss,multilevel_tresholding,2.3,13,28.034,26.966,-3.80966,0.902,0.888,-1.55211,51.503,57.611,11.8595
Case_10-03,gauss,multilevel_tresholding,2.6,13,28.034,26.37,-5.93565,0.902,0.877,-2.77162,51.503,56.637,9.96835
Case_10-03,gauss,multilevel_tresholding,2.9,13,28.034,25.874,-7.70493,0.902,0.867,-3.88027,51.503,56.396,9.50042
Case_10-04,gauss,multilevel_tresholding,0.4,13,28.155,28.233,0.27704,0.913,0.916,0.32859,51.346,48.62,-5.30908
Case_10-04,gauss,multilevel_tresholding,0.7,13,28.155,28.667,1.8185,0.913,0.928,1.64294,51.346,47.952,-6.61006
Case_10-04,gauss,multilevel_tresholding,1.1,13,28.155,29.038,3.13621,0.913,0.931,1.97152,51.346,51.982,1.23866
Case_10-04,gauss,multilevel_tresholding,1.4,13,28.155,28.898,2.63896,0.913,0.928,1.64294,51.346,54.791,6.70938
Case_10-04,gauss,multilevel_tresholding,1.7,13,28.155,28.37,0.76363,0.913,0.92,0.7667,51.346,56.803,10.6279
