name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_11-15,avg,fixed_multilevel_tresholding,13,34.824,27.187,-21.93028,0.971,0.91,-6.28218,54.989,56.031,1.89492
Case_12-01,avg,fixed_multilevel_tresholding,13,34.878,28.815,-17.38345,0.98,0.956,-2.44898,51.159,65.442,27.91884
Case_12-02,avg,fixed_multilevel_tresholding,13,34.763,28.743,-17.31726,0.981,0.957,-2.44648,53.067,66.781,25.8428
Case_12-03,avg,fixed_multilevel_tresholding,13,34.647,28.603,-17.44451,0.98,0.956,-2.44898,52.704,63.551,20.58098
Case_12-04,avg,fixed_multilevel_tresholding,13,34.72,27.279,-21.43145,0.98,0.935,-4.59184,52.736,60.823,15.33488
Case_12-05,avg,fixed_multilevel_tresholding,13,34.393,26.783,-22.1266,0.977,0.922,-5.62948,50.315,60.359,19.96224
Case_12-06,avg,fixed_multilevel_tresholding,13,34.131,27.036,-20.78755,0.977,0.931,-4.70829,49.589,62.652,26.34254
Case_12-07,avg,fixed_multilevel_tresholding,13,34.275,26.927,-21.43837,0.976,0.921,-5.63525,49.935,62.935,26.03384
Case_12-08,avg,fixed_multilevel_tresholding,13,34.359,27.296,-20.55648,0.979,0.935,-4.49438,51.181,63.085,23.25863
Case_12-09,avg,fixed_multilevel_tresholding,13,34.458,27.278,-20.83696,0.98,0.94,-4.08163,51.664,63.478,22.86699
Case_12-10,avg,fixed_multilevel_tresholding,13,34.418,28.214,-18.02545,0.98,0.956,-2.44898,52.146,62.085,19.05995
Case_12-11,avg,fixed_multilevel_tresholding,13,34.365,26.762,-22.12425,0.98,0.937,-4.38776,51.479,64.33,24.96358
Case_12-12,avg,fixed_multilevel_tresholding,13,34.446,27.542,-20.04297,0.976,0.936,-4.09836,52.459,64.694,23.32298
Case_13-01,avg,fixed_multilevel_tresholding,13,33.573,25.138,-25.12436,0.964,0.859,-10.89212,42.426,60.291,42.10861
Case_13-02,avg,fixed_multilevel_tresholding,13,33.589,24.653,-26.60395,0.962,0.83,-13.72141,43.447,59.303,36.49504
Case_13-03,avg,fixed_multilevel_tresholding,13,33.767,24.679,-26.91385,0.965,0.845,-12.43523,43.664,59.492,36.24954
Case_13-04,avg,fixed_multilevel_tresholding,13,34.317,26.949,-21.47041,0.962,0.884,-8.10811,48.349,66.014,36.53643
Case_13-05,avg,fixed_multilevel_tresholding,13,34.043,26.946,-20.84716,0.964,0.898,-6.84647,45.51,64.551,41.83916
Case_13-06,avg,fixed_multilevel_tresholding,13,33.804,24.97,-26.133,0.968,0.86,-11.15702,42.93,59.809,39.31749
Case_13-07,avg,fixed_multilevel_tresholding,13,33.52,25.848,-22.88783,0.964,0.877,-9.0249,42.153,61.792,46.5898
Case_13-10,avg,fixed_multilevel_tresholding,13,33.765,25.554,-24.31808,0.959,0.856,-10.74035,44.046,62.642,42.2195
Case_13-11,avg,fixed_multilevel_tresholding,13,33.582,24.485,-27.08892,0.96,0.834,-13.125,43.169,60.547,40.25574
Case_13-12,avg,fixed_multilevel_tresholding,13,34.233,24.753,-27.69258,0.965,0.841,-12.84974,52.101,61.374,17.79812
Case_14-01,avg,fixed_multilevel_tresholding,13,34.442,27.048,-21.46798,0.947,0.841,-11.19324,51.727,62.434,20.69905
Case_14-02,avg,fixed_multilevel_tresholding,13,34.248,26.432,-22.82177,0.941,0.799,-15.09033,47.501,61.844,30.19515
Case_14-03,avg,fixed_multilevel_tresholding,13,34.341,26.384,-23.17055,0.951,0.835,-12.19769,51.001,60.954,19.5153
Case_14-04,avg,fixed_multilevel_tresholding,13,34.808,26.514,-23.82786,0.975,0.907,-6.97436,52.195,61.63,18.07644
Case_14-05,avg,fixed_multilevel_tresholding,13,34.22,26.093,-23.74927,0.952,0.84,-11.76471,52.51,59.747,13.78214
Case_14-06,avg,fixed_multilevel_tresholding,13,34.321,26.309,-23.34431,0.966,0.881,-8.79917,51.939,60.356,16.20555
Case_14-07,avg,fixed_multilevel_tresholding,13,34.169,26.115,-23.57107,0.955,0.834,-12.67016,50.214,61.201,21.88035
Case_14-08,avg,fixed_multilevel_tresholding,13,34.392,26.598,-22.66225,0.961,0.869,-9.57336,49.731,61.55,23.76586
Case_14-09,avg,fixed_multilevel_tresholding,13,34.312,26.502,-22.76172,0.954,0.837,-12.26415,48.358,61.823,27.84441
Case_14-11,avg,fixed_multilevel_tresholding,13,34.348,26.233,-23.62583,0.947,0.807,-14.78353,46.723,61.652,31.95214
Case_14-12,avg,fixed_multilevel_tresholding,13,34.551,26.607,-22.9921,0.945,0.81,-14.28571,50.616,62.34,23.16264
Case_15-02,avg,fixed_multilevel_tresholding,13,35.337,28.739,-18.67165,0.961,0.916,-4.68262,48.991,64.794,32.25695
Case_15-03,avg,fixed_multilevel_tresholding,13,34.431,26.8,-22.16317,0.956,0.884,-7.53138,53.402,64.125,20.07977
Case_15-04,avg,fixed_multilevel_tresholding,13,35.197,29.432,-16.37924,0.962,0.923,-4.05405,46.055,66.37,44.1103
Case_15-05,avg,fixed_multilevel_tresholding,13,35.459,29.861,-15.78725,0.969,0.937,-3.30237,46.783,67.012,43.24007
Case_15-06,avg,fixed_multilevel_tresholding,13,35.426,29.963,-15.42088,0.97,0.938,-3.29897,48.331,66.194,36.95972
Case_15-07,avg,fixed_multilevel_tresholding,13,35.542,30.379,-14.52648,0.975,0.954,-2.15385,50.427,65.848,30.58084
Case_15-08,avg,fixed_multilevel_tresholding,13,35.286,29.696,-15.84198,0.971,0.941,-3.0896,47.005,66.684,41.86576
Case_15-09,avg,fixed_multilevel_tresholding,13,34.811,28.323,-18.63779,0.966,0.921,-4.65839,52.62,65.633,24.73014
Case_15-10,avg,fixed_multilevel_tresholding,13,34.385,27.946,-18.72619,0.97,0.929,-4.2268,52.253,64.198,22.85993
Case_15-11,avg,fixed_multilevel_tresholding,13,34.101,27.066,-20.62989,0.965,0.907,-6.01036,51.996,60.954,17.22825
Case_15-12,avg,fixed_multilevel_tresholding,13,35.404,29.358,-17.07717,0.972,0.942,-3.08642,49.992,66.205,32.43119
Case_16-01,avg,fixed_multilevel_tresholding,13,35.232,28.804,-18.24478,0.952,0.906,-4.83193,55.323,57.18,3.35665
Case_16-02,avg,fixed_multilevel_tresholding,13,35.15,29.275,-16.71408,0.963,0.933,-3.11526,45.793,64.278,40.36643
Case_16-03,avg,fixed_multilevel_tresholding,13,35.059,28.405,-18.97943,0.957,0.903,-5.64263,43.51,66.006,51.70306
Case_16-04,avg,fixed_multilevel_tresholding,13,35.447,29.317,-17.29342,0.956,0.915,-4.2887,51.594,60.507,17.27526
Case_16-05,avg,fixed_multilevel_tresholding,13,35.491,28.845,-18.72587,0.955,0.916,-4.08377,54.816,60.947,11.18469
Case_16-06,avg,fixed_multilevel_tresholding,13,34.237,27.482,-19.73012,0.969,0.924,-4.64396,52.907,62.682,18.47582
Case_16-07,avg,fixed_multilevel_tresholding,13,35.164,28.746,-18.25162,0.963,0.926,-3.84216,48.529,60.027,23.69305
Case_16-08,avg,fixed_multilevel_tresholding,13,34.392,27.919,-18.82124,0.972,0.928,-4.52675,52.67,63.924,21.367
Case_16-09,avg,fixed_multilevel_tresholding,13,34.99,28.494,-18.5653,0.968,0.925,-4.44215,52.763,66.453,25.94621
Case_16-10,avg,fixed_multilevel_tresholding,13,35.438,30.126,-14.98956,0.963,0.925,-3.946,45.282,66.587,47.0496
Case_16-11,avg,fixed_multilevel_tresholding,13,34.611,28.82,-16.73167,0.974,0.943,-3.18275,50.136,64.729,29.10683
Case_16-12,avg,fixed_multilevel_tresholding,13,34.532,28.728,-16.8076,0.972,0.94,-3.29218,50.221,64.748,28.92615
Case_16-13,avg,fixed_multilevel_tresholding,13,34.386,27.926,-18.78672,0.969,0.927,-4.33437,52.87,64.922,22.79554
Case_17-01,avg,fixed_multilevel_tresholding,13,33.93,26.443,-22.06602,0.974,0.924,-5.13347,48.518,60.517,24.73103
Case_17-02,avg,fixed_multilevel_tresholding,13,33.788,26.516,-21.52243,0.974,0.929,-4.62012,50.88,60.61,19.12343
Case_17-03,avg,fixed_multilevel_tresholding,13,33.795,26.113,-22.73117,0.968,0.911,-5.88843,48.765,59.284,21.5708
Case_17-04,avg,fixed_multilevel_tresholding,13,33.56,25.959,-22.64899,0.973,0.92,-5.44707,47.495,58.328,22.80872
Case_17-05,avg,fixed_multilevel_tresholding,13,33.959,26.061,-23.25746,0.964,0.898,-6.84647,49.105,60.935,24.09123
Case_17-06,avg,fixed_multilevel_tresholding,13,33.193,25.3,-23.77911,0.97,0.904,-6.80412,46.087,57.546,24.86384
Case_17-07,avg,fixed_multilevel_tresholding,13,33.889,26.067,-23.08124,0.971,0.913,-5.97322,50.708,57.561,13.51463
Case_17-08,avg,fixed_multilevel_tresholding,13,34.191,26.664,-22.01457,0.977,0.934,-4.40123,53.227,61.548,15.63304
Case_17-09,avg,fixed_multilevel_tresholding,13,33.977,26.509,-21.97957,0.972,0.923,-5.04115,53.537,61.845,15.51824
Case_17-10,avg,fixed_multilevel_tresholding,13,34.173,26.708,-21.84473,0.968,0.916,-5.3719,51.037,59.313,16.21569
Case_17-11,avg,fixed_multilevel_tresholding,13,33.119,25.544,-22.87207,0.976,0.925,-5.22541,47.096,56.911,20.84041
Case_17-12,avg,fixed_multilevel_tresholding,13,33.674,26.068,-22.58716,0.97,0.914,-5.7732,49.255,57.598,16.93838
Case_2-01,avg,fixed_multilevel_tresholding,13,35.891,30.674,-14.53568,0.972,0.955,-1.74897,45.317,61.818,36.41238
Case_2-02,avg,fixed_multilevel_tresholding,13,36.378,31.601,-13.13156,0.974,0.967,-0.71869,44.547,63.197,41.86589
Case_2-03,avg,fixed_multilevel_tresholding,13,35.419,30.038,-15.19241,0.975,0.96,-1.53846,43.043,62.998,46.36062
Case_2-04,avg,fixed_multilevel_tresholding,13,35.722,30.764,-13.8794,0.975,0.964,-1.12821,47.07,63.392,34.67601
Case_2-05,avg,fixed_multilevel_tresholding,13,37.197,34.041,-8.48456,0.971,0.97,-0.10299,47.499,52.635,10.81286
Case_2-06,avg,fixed_multilevel_tresholding,13,36.569,31.744,-13.19424,0.974,0.971,-0.30801,45.713,63.912,39.81143
Case_2-07,avg,fixed_multilevel_tresholding,13,36.366,31.666,-12.92416,0.975,0.97,-0.51282,45.189,64.969,43.77171
Case_2-08,avg,fixed_multilevel_tresholding,13,35.789,30.796,-13.95121,0.975,0.964,-1.12821,46.356,63.398,36.76331
Case_3-01,avg,fixed_multilevel_tresholding,13,34.411,28.457,-17.30261,0.974,0.951,-2.3614,47.791,61.859,29.4365
Case_3-02,avg,fixed_multilevel_tresholding,13,33.495,26.842,-19.86267,0.975,0.939,-3.69231,53.717,58.842,9.54074
Case_3-03,avg,fixed_multilevel_tresholding,13,33.462,26.735,-20.1034,0.97,0.928,-4.3299,53.325,58.808,10.28223
Case_3-04,avg,fixed_multilevel_tresholding,13,33.664,27.401,-18.60444,0.976,0.943,-3.38115,53.82,57.321,6.50502
Case_3-05,avg,fixed_multilevel_tresholding,13,33.343,27.006,-19.00549,0.974,0.943,-3.18275,51.615,56.788,10.02228
Case_3-06,avg,fixed_multilevel_tresholding,13,33.534,27.024,-19.41313,0.972,0.93,-4.32099,51.383,59.787,16.3556
Case_3-07,avg,fixed_multilevel_tresholding,13,34.25,29.124,-14.96642,0.982,0.965,-1.73116,52.011,65.443,25.82531
Case_3-08,avg,fixed_multilevel_tresholding,13,33.99,27.002,-20.55899,0.974,0.936,-3.90144,55.234,59.283,7.33063
Case_3-09,avg,fixed_multilevel_tresholding,13,34.585,29.745,-13.99451,0.974,0.955,-1.95072,52.623,64.439,22.45406
Case_3-10,avg,fixed_multilevel_tresholding,13,34.116,28.416,-16.7077,0.979,0.955,-2.45148,52.581,62.851,19.53177
Case_4-01,avg,fixed_multilevel_tresholding,13,36.198,31.448,-13.12227,0.975,0.972,-0.30769,57.01,61.974,8.70724
Case_4-02,avg,fixed_multilevel_tresholding,13,35.2,30.475,-13.4233,0.989,0.983,-0.60667,47.343,68.507,44.70355
Case_4-03,avg,fixed_multilevel_tresholding,13,35.465,30.475,-14.07021,0.985,0.979,-0.60914,48.818,64.395,31.90831
Case_4-04,avg,fixed_multilevel_tresholding,13,35.075,30.243,-13.77619,0.99,0.983,-0.70707,47.353,68.432,44.5146
Case_4-05,avg,fixed_multilevel_tresholding,13,35.035,30.034,-14.2743,0.987,0.979,-0.81054,48.252,68.651,42.27597
Case_4-06,avg,fixed_multilevel_tresholding,13,35.192,29.963,-14.85849,0.988,0.982,-0.60729,48.811,67.331,37.94227
Case_4-07,avg,fixed_multilevel_tresholding,13,35.473,31.123,-12.26285,0.987,0.983,-0.40527,43.381,68.669,58.2928
Case_4-08,avg,fixed_multilevel_tresholding,13,36.438,33.243,-8.76832,0.987,0.986,-0.10132,47.883,62.734,31.01518
Case_4-09,avg,fixed_multilevel_tresholding,13,35.653,31.426,-11.85594,0.989,0.985,-0.40445,44.463,67.588,52.00954
Case_4-10,avg,fixed_multilevel_tresholding,13,34.832,29.728,-14.65319,0.986,0.978,-0.81136,46.797,66.713,42.55828
Case_5-01,avg,fixed_multilevel_tresholding,13,35.524,30.243,-14.86601,0.972,0.955,-1.74897,51.268,66.896,30.48295
Case_5-02,avg,fixed_multilevel_tresholding,13,35.811,30.422,-15.04845,0.963,0.946,-1.76532,49.475,67.323,36.07479
Case_5-04,avg,fixed_multilevel_tresholding,13,36.049,30.822,-14.49971,0.964,0.952,-1.24481,44.307,68.625,54.88523
Case_5-05,avg,fixed_multilevel_tresholding,13,35.889,30.342,-15.45599,0.974,0.958,-1.64271,52.911,66.829,26.30455
Case_5-07,avg,fixed_multilevel_tresholding,13,36.058,30.779,-14.6403,0.966,0.953,-1.34576,46.34,68.65,48.14415
Case_5-08,avg,fixed_multilevel_tresholding,13,35.829,30.169,-15.79726,0.969,0.952,-1.75439,51.889,66.087,27.36225
Case_6-01,avg,fixed_multilevel_tresholding,13,33.747,26.783,-20.63591,0.972,0.94,-3.29218,52.247,61.372,17.46512
Case_6-02,avg,fixed_multilevel_tresholding,13,33.631,26.531,-21.11147,0.97,0.937,-3.40206,53.115,57.89,8.98993
Case_6-03,avg,fixed_multilevel_tresholding,13,33.686,26.896,-20.15674,0.974,0.943,-3.18275,52.509,58.554,11.51231
Case_6-04,avg,fixed_multilevel_tresholding,13,34.387,28.362,-17.52116,0.972,0.949,-2.36626,43.391,65.676,51.35858
Case_6-05,avg,fixed_multilevel_tresholding,13,33.69,26.848,-20.3087,0.975,0.949,-2.66667,53.746,54.747,1.86246
Case_6-06,avg,fixed_multilevel_tresholding,13,34.027,28.032,-17.61836,0.977,0.958,-1.94473,50.368,59.67,18.46807
Case_6-07,avg,fixed_multilevel_tresholding,13,34.428,28.717,-16.58824,0.973,0.952,-2.15827,42.993,64.007,48.87772
Case_6-08,avg,fixed_multilevel_tresholding,13,33.592,27.223,-18.95987,0.968,0.941,-2.78926,50.744,56.038,10.43276
Case_6-10,avg,fixed_multilevel_tresholding,13,34.305,27.719,-19.19837,0.972,0.95,-2.26337,49.742,59.94,20.50179
Case_7-01,avg,fixed_multilevel_tresholding,13,39.116,34.477,-11.8596,0.957,0.948,-0.94044,49.84,48.325,-3.03973
Case_7-02,avg,fixed_multilevel_tresholding,13,39.128,34.642,-11.46494,0.959,0.954,-0.52138,45.954,47.06,2.40675
Case_7-03,avg,fixed_multilevel_tresholding,13,38.507,32.576,-15.40239,0.962,0.945,-1.76715,46.162,51.837,12.29366
Case_7-04,avg,fixed_multilevel_tresholding,13,38.833,33.881,-12.75204,0.963,0.953,-1.03842,45.408,48.991,7.89068
Case_7-05,avg,fixed_multilevel_tresholding,13,38.177,32.192,-15.67698,0.963,0.946,-1.76532,46.168,51.05,10.57442
Case_7-06,avg,fixed_multilevel_tresholding,13,38.122,32.079,-15.85174,0.964,0.948,-1.65975,45.409,50.048,10.21604
Case_7-07,avg,fixed_multilevel_tresholding,13,38.318,32.584,-14.96425,0.967,0.957,-1.03413,48.802,54.14,10.93808
Case_7-08,avg,fixed_multilevel_tresholding,13,38.105,32.524,-14.64637,0.961,0.944,-1.76899,55.092,53.593,-2.7209
Case_7-09,avg,fixed_multilevel_tresholding,13,37.247,31.783,-14.66964,0.966,0.951,-1.5528,58.074,55.067,-5.17788
Case_7-10,avg,fixed_multilevel_tresholding,13,38.04,33.675,-11.47476,0.941,0.924,-1.80659,57.033,54.531,-4.38693
Case_7-12,avg,fixed_multilevel_tresholding,13,37.297,31.49,-15.56962,0.96,0.939,-2.1875,57.267,57.81,0.94819
Case_8-01,avg,fixed_multilevel_tresholding,13,35.322,27.839,-21.1851,0.938,0.87,-7.24947,47.116,65.815,39.68716
Case_8-02,avg,fixed_multilevel_tresholding,13,35.864,29,-19.13897,0.94,0.9,-4.25532,58.62,61.204,4.40805
Case_8-03,avg,fixed_multilevel_tresholding,13,35.897,29.735,-17.16578,0.938,0.914,-2.55864,55.935,63.099,12.80772
Case_8-04,avg,fixed_multilevel_tresholding,13,35.92,29.166,-18.8029,0.939,0.898,-4.36635,57.692,64.248,11.36379
Case_9-01,avg,fixed_multilevel_tresholding,13,32.783,24.974,-23.82027,0.963,0.878,-8.82658,44.237,61.195,38.33443
Case_9-02,avg,fixed_multilevel_tresholding,13,33.534,25.438,-24.14266,0.949,0.851,-10.32666,46.073,59.973,30.16951
Case_9-03,avg,fixed_multilevel_tresholding,13,33.112,23.773,-28.20428,0.944,0.742,-21.39831,46.273,59.32,28.19571
Case_9-04,avg,fixed_multilevel_tresholding,13,33.201,25.431,-23.40291,0.959,0.851,-11.26173,46.2,64.696,40.03463
Case_9-05,avg,fixed_multilevel_tresholding,13,32.886,23.971,-27.1088,0.954,0.779,-18.34382,42.304,59.145,39.80947
Case_9-07,avg,fixed_multilevel_tresholding,13,33.11,23.735,-28.31471,0.948,0.774,-18.35443,51.367,60.438,17.6592
Case_9-08,avg,fixed_multilevel_tresholding,13,33.3,24.245,-27.19219,0.956,0.812,-15.06276,53.677,61.124,13.87373
Case_9-10,avg,fixed_multilevel_tresholding,13,33.049,24.105,-27.06285,0.959,0.816,-14.91137,43.85,57.095,30.20525
