name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,fixed_multilevel_tresholding,0.4,2,37.29525,23.509,-36.96516,0.98763,0.92667,-6.17235,51.37817,45.93702,-10.59039
Case_1-01,gauss,fixed_multilevel_tresholding,0.4,4,37.29525,34.15144,-8.42952,0.98763,0.98311,-0.45766,51.37817,48.45873,-5.68226
Case_1-01,gauss,fixed_multilevel_tresholding,0.4,6,37.29525,34.8962,-6.43259,0.98763,0.98422,-0.34527,51.37817,48.1942,-6.19713
Case_1-01,gauss,fixed_multilevel_tresholding,0.4,8,37.29525,34.8962,-6.43259,0.98763,0.98422,-0.34527,51.37817,48.1942,-6.19713
Case_1-01,gauss,fixed_multilevel_tresholding,0.4,10,37.29525,34.8962,-6.43259,0.98763,0.98422,-0.34527,51.37817,48.1942,-6.19713
Case_1-01,gauss,fixed_multilevel_tresholding,0.4,12,37.29525,34.89619,-6.43262,0.98763,0.98422,-0.34527,51.37817,48.1942,-6.19713
Case_1-01,gauss,fixed_multilevel_tresholding,0.7,2,37.29525,23.46939,-37.07137,0.98763,0.92768,-6.07009,51.37817,46.54695,-9.40325
Case_1-01,gauss,fixed_multilevel_tresholding,0.7,4,37.29525,33.79175,-9.39396,0.98763,0.98429,-0.33818,51.37817,53.50862,4.14661
Case_1-01,gauss,fixed_multilevel_tresholding,0.7,6,37.29525,34.51659,-7.45044,0.98763,0.98546,-0.21972,51.37817,53.36827,3.87343
Case_1-01,gauss,fixed_multilevel_tresholding,0.7,8,37.29525,34.51664,-7.45031,0.98763,0.98546,-0.21972,51.37817,53.36827,3.87343
Case_1-01,gauss,fixed_multilevel_tresholding,0.7,10,37.29525,34.51664,-7.45031,0.98763,0.98546,-0.21972,51.37817,53.36827,3.87343
Case_1-01,gauss,fixed_multilevel_tresholding,0.7,12,37.29525,34.51664,-7.45031,0.98763,0.98546,-0.21972,51.37817,53.36827,3.87343
Case_1-01,gauss,fixed_multilevel_tresholding,1.1,2,37.29525,23.4576,-37.10298,0.98763,0.92762,-6.07616,51.37817,45.98643,-10.49422
Case_1-01,gauss,fixed_multilevel_tresholding,1.1,4,37.29525,33.74258,-9.5258,0.98763,0.9846,-0.3068,51.37817,55.1348,7.31172
