name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,2,37.29525,35.83387,-3.91841,0.98763,0.98605,-0.15998,51.37817,49.98778,-2.70619
Case_1-01,gauss,multilevel_tresholding,0.4,4,37.29525,35.83349,-3.91943,0.98763,0.98605,-0.15998,51.37817,49.98774,-2.70627
Case_1-01,gauss,multilevel_tresholding,0.4,6,37.29525,35.83349,-3.91943,0.98763,0.98605,-0.15998,51.37817,49.98774,-2.70627
Case_1-01,gauss,multilevel_tresholding,0.4,8,37.29525,35.83349,-3.91943,0.98763,0.98605,-0.15998,51.37817,49.98774,-2.70627
Case_1-01,gauss,multilevel_tresholding,0.4,10,37.29525,35.83349,-3.91943,0.98763,0.98605,-0.15998,51.37817,49.98774,-2.70627
Case_1-01,gauss,multilevel_tresholding,0.4,12,37.29525,35.83349,-3.91943,0.98763,0.98605,-0.15998,51.37817,49.98774,-2.70627
Case_1-01,gauss,multilevel_tresholding,0.7,2,37.29525,33.39953,-10.44562,0.98763,0.98387,-0.38071,51.37817,53.28988,3.72086
Case_1-01,gauss,multilevel_tresholding,0.7,4,37.29525,33.47633,-10.2397,0.98763,0.98419,-0.34831,51.37817,53.36324,3.86364
Case_1-01,gauss,multilevel_tresholding,0.7,6,37.29525,33.48233,-10.22361,0.98763,0.9842,-0.3473,51.37817,53.36461,3.86631
Case_1-01,gauss,multilevel_tresholding,0.7,8,37.29525,33.48232,-10.22363,0.98763,0.9842,-0.3473,51.37817,53.3646,3.86629
Case_1-01,gauss,multilevel_tresholding,0.7,10,37.29525,33.48232,-10.22363,0.98763,0.9842,-0.3473,51.37817,53.3646,3.86629
Case_1-01,gauss,multilevel_tresholding,0.7,12,37.29525,33.48232,-10.22363,0.98763,0.9842,-0.3473,51.37817,53.3646,3.86629
Case_1-01,gauss,multilevel_tresholding,1.1,2,37.29525,33.16133,-11.08431,0.98763,0.98383,-0.38476,51.37817,52.92578,3.01219
Case_1-01,gauss,multilevel_tresholding,1.1,4,37.29525,33.70567,-9.62476,0.98763,0.98526,-0.23997,51.37817,53.85689,4.82446
Case_1-01,gauss,multilevel_tresholding,1.1,6,37.29525,33.92222,-9.04413,0.98763,0.9856,-0.20554,51.37817,54.26821,5.62503
Case_1-01,gauss,multilevel_tresholding,1.1,8,37.29525,33.929,-9.02595,0.98763,0.98561,-0.20453,51.37817,54.28855,5.66462
Case_1-01,gauss,multilevel_tresholding,1.1,10,37.29525,33.9336,-9.01361,0.98763,0.98561,-0.20453,51.37817,54.28139,5.65069
Case_1-01,gauss,multilevel_tresholding,1.1,12,37.29525,33.9336,-9.01361,0.98763,0.98561,-0.20453,51.37817,54.2814,5.65071
Case_1-01,gauss,multilevel_tresholding,1.4,2,37.29525,33.15789,-11.09353,0.98763,0.98388,-0.3797,51.37817,52.90702,2.97568
Case_1-01,gauss,multilevel_tresholding,1.4,4,37.29525,33.89796,-9.10918,0.98763,0.98523,-0.24301,51.37817,54.72328,6.51076
Case_1-01,gauss,multilevel_tresholding,1.4,6,37.29525,34.26196,-8.13318,0.98763,0.98533,-0.23288,51.37817,55.95857,8.91507
Case_1-01,gauss,multilevel_tresholding,1.4,8,37.29525,34.28682,-8.06652,0.98763,0.98528,-0.23794,51.37817,56.0665,9.12514
Case_1-01,gauss,multilevel_tresholding,1.4,10,37.29525,34.29121,-8.05475,0.98763,0.98528,-0.23794,51.37817,56.10043,9.19118
Case_1-01,gauss,multilevel_tresholding,1.4,12,37.29525,34.29071,-8.05609,0.98763,0.98528,-0.23794,51.37817,56.10013,9.1906
Case_1-01,gauss,multilevel_tresholding,1.7,2,37.29525,33.13402,-11.15753,0.98763,0.98387,-0.38071,51.37817,52.87059,2.90477
Case_1-01,gauss,multilevel_tresholding,1.7,4,37.29525,33.98368,-8.87933,0.98763,0.98494,-0.27237,51.37817,55.48123,7.986
Case_1-01,gauss,multilevel_tresholding,1.7,6,37.29525,33.96755,-8.92258,0.98763,0.98394,-0.37362,51.37817,56.3932,9.76101
Case_1-01,gauss,multilevel_tresholding,1.7,8,37.29525,33.75058,-9.50435,0.98763,0.98325,-0.44349,51.37817,56.30242,9.58432
Case_1-01,gauss,multilevel_tresholding,1.7,10,37.29525,33.68387,-9.68322,0.98763,0.98306,-0.46272,51.37817,56.2643,9.51013
Case_1-01,gauss,multilevel_tresholding,1.7,12,37.29525,33.66568,-9.73199,0.98763,0.98303,-0.46576,51.37817,56.24963,9.48158
Case_1-01,gauss,multilevel_tresholding,2,2,37.29525,33.10902,-11.22457,0.98763,0.98384,-0.38375,51.37817,52.85594,2.87626
Case_1-01,gauss,multilevel_tresholding,2,4,37.29525,33.97436,-8.90432,0.98763,0.98462,-0.30477,51.37817,55.77576,8.55926
Case_1-01,gauss,multilevel_tresholding,2,6,37.29525,33.5947,-9.92231,0.98763,0.98245,-0.52449,51.37817,56.05113,9.09522
Case_1-01,gauss,multilevel_tresholding,2,8,37.29525,32.98195,-11.56528,0.98763,0.98057,-0.71484,51.37817,55.42332,7.87329
Case_1-01,gauss,multilevel_tresholding,2,10,37.29525,32.6725,-12.39501,0.98763,0.97973,-0.79989,51.37817,55.13164,7.30557
Case_1-01,gauss,multilevel_tresholding,2,12,37.29525,32.57607,-12.65357,0.98763,0.97949,-0.8242,51.37817,55.07014,7.18587
Case_1-02,gauss,multilevel_tresholding,0.4,2,37.441,36.04716,-3.72276,0.98776,0.98644,-0.13364,54.69325,54.87548,0.33319
Case_1-02,gauss,multilevel_tresholding,0.4,4,37.441,36.04696,-3.7233,0.98776,0.98644,-0.13364,54.69325,54.87548,0.33319
Case_1-02,gauss,multilevel_tresholding,0.4,6,37.441,36.04696,-3.7233,0.98776,0.98644,-0.13364,54.69325,54.87548,0.33319
Case_1-02,gauss,multilevel_tresholding,0.4,8,37.441,36.04696,-3.7233,0.98776,0.98644,-0.13364,54.69325,54.87548,0.33319
Case_1-02,gauss,multilevel_tresholding,0.4,10,37.441,36.04696,-3.7233,0.98776,0.98644,-0.13364,54.69325,54.87548,0.33319
Case_1-02,gauss,multilevel_tresholding,0.4,12,37.441,36.04696,-3.7233,0.98776,0.98644,-0.13364,54.69325,54.87548,0.33319
Case_1-02,gauss,multilevel_tresholding,0.7,2,37.441,34.31864,-8.33941,0.98776,0.9859,-0.1883,54.69325,53.53743,-2.11328
Case_1-02,gauss,multilevel_tresholding,0.7,4,37.441,34.38731,-8.15601,0.98776,0.98615,-0.163,54.69325,53.56437,-2.06402
Case_1-02,gauss,multilevel_tresholding,0.7,6,37.441,34.39169,-8.14431,0.98776,0.98616,-0.16198,54.69325,53.55482,-2.08148
Case_1-02,gauss,multilevel_tresholding,0.7,8,37.441,34.39169,-8.14431,0.98776,0.98616,-0.16198,54.69325,53.55482,-2.08148
Case_1-02,gauss,multilevel_tresholding,0.7,10,37.441,34.39169,-8.14431,0.98776,0.98616,-0.16198,54.69325,53.55482,-2.08148
Case_1-02,gauss,multilevel_tresholding,0.7,12,37.441,34.39169,-8.14431,0.98776,0.98616,-0.16198,54.69325,53.55482,-2.08148
Case_1-02,gauss,multilevel_tresholding,1.1,2,37.441,34.08075,-8.97479,0.98776,0.98592,-0.18628,54.69325,53.5356,-2.11662
