name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,otsu,0.4,2,37.29525,23.62153,-36.66344,0.98763,0.92706,-6.13286,51.37817,46.80241,-8.90604
Case_1-01,gauss,otsu,0.4,4,37.29525,33.52501,-10.10917,0.98763,0.98032,-0.74016,51.37817,49.13466,-4.36666
Case_1-01,gauss,otsu,0.4,6,37.29525,34.1049,-8.55431,0.98763,0.98127,-0.64397,51.37817,49.08026,-4.47254
Case_1-01,gauss,otsu,0.4,8,37.29525,34.10492,-8.55425,0.98763,0.98127,-0.64397,51.37817,49.08026,-4.47254
Case_1-01,gauss,otsu,0.4,10,37.29525,34.10491,-8.55428,0.98763,0.98127,-0.64397,51.37817,49.08026,-4.47254
Case_1-01,gauss,otsu,0.4,12,37.29525,34.10491,-8.55428,0.98763,0.98127,-0.64397,51.37817,49.08026,-4.47254
Case_1-01,gauss,otsu,0.7,2,37.29525,23.64792,-36.59268,0.98763,0.92879,-5.9577,51.37817,47.66415,-7.22879
Case_1-01,gauss,otsu,0.7,4,37.29525,34.22474,-8.23298,0.98763,0.98376,-0.39185,51.37817,54.0376,5.17619
Case_1-01,gauss,otsu,0.7,6,37.29525,34.97273,-6.22739,0.98763,0.98482,-0.28452,51.37817,54.07658,5.25206
Case_1-01,gauss,otsu,0.7,8,37.29525,34.97282,-6.22715,0.98763,0.98482,-0.28452,51.37817,54.07659,5.25207
Case_1-01,gauss,otsu,0.7,10,37.29525,34.97282,-6.22715,0.98763,0.98482,-0.28452,51.37817,54.07659,5.25207
Case_1-01,gauss,otsu,0.7,12,37.29525,34.97282,-6.22715,0.98763,0.98482,-0.28452,51.37817,54.07659,5.25207
Case_1-01,gauss,otsu,1.1,2,37.29525,23.64314,-36.60549,0.98763,0.92875,-5.96175,51.37817,47.16005,-8.20995
Case_1-01,gauss,otsu,1.1,4,37.29525,34.40714,-7.74391,0.98763,0.98476,-0.29059,51.37817,57.32615,11.57686
Case_1-01,gauss,otsu,1.1,6,37.29525,35.48527,-4.85311,0.98763,0.9865,-0.11442,51.37817,56.88556,10.71932
Case_1-01,gauss,otsu,1.1,8,37.29525,35.5109,-4.78439,0.98763,0.98655,-0.10935,51.37817,56.84433,10.63907
Case_1-01,gauss,otsu,1.1,10,37.29525,35.51156,-4.78262,0.98763,0.98655,-0.10935,51.37817,56.84451,10.63942
Case_1-01,gauss,otsu,1.1,12,37.29525,35.51157,-4.78259,0.98763,0.98655,-0.10935,51.37817,56.84452,10.63944
Case_1-01,gauss,otsu,1.4,2,37.29525,23.64069,-36.61206,0.98763,0.92869,-5.96782,51.37817,46.99575,-8.52973
Case_1-01,gauss,otsu,1.4,4,37.29525,34.19782,-8.30516,0.98763,0.98422,-0.34527,51.37817,58.08657,13.05691
Case_1-01,gauss,otsu,1.4,6,37.29525,35.08494,-5.92652,0.98763,0.98577,-0.18833,51.37817,58.69069,14.23274
Case_1-01,gauss,otsu,1.4,8,37.29525,35.07422,-5.95526,0.98763,0.98582,-0.18327,51.37817,58.67349,14.19926
Case_1-01,gauss,otsu,1.4,10,37.29525,35.07064,-5.96486,0.98763,0.98582,-0.18327,51.37817,58.67671,14.20553
Case_1-01,gauss,otsu,1.4,12,37.29525,35.0702,-5.96604,0.98763,0.98582,-0.18327,51.37817,58.67674,14.20559
Case_1-01,gauss,otsu,1.7,2,37.29525,23.639,-36.61659,0.98763,0.92864,-5.97288,51.37817,46.8979,-8.72018
Case_1-01,gauss,otsu,1.7,4,37.29525,34.00366,-8.82576,0.98763,0.98363,-0.40501,51.37817,57.65088,12.2089
Case_1-01,gauss,otsu,1.7,6,37.29525,34.45836,-7.60657,0.98763,0.9843,-0.33717,51.37817,59.30186,15.42229
Case_1-01,gauss,otsu,1.7,8,37.29525,34.18057,-8.35141,0.98763,0.98381,-0.38678,51.37817,59.22876,15.28001
Case_1-01,gauss,otsu,1.7,10,37.29525,34.09119,-8.59107,0.98763,0.98366,-0.40197,51.37817,59.17316,15.17179
Case_1-01,gauss,otsu,1.7,12,37.29525,34.07443,-8.63601,0.98763,0.98364,-0.404,51.37817,59.15377,15.13405
Case_1-01,gauss,otsu,2,2,37.29525,23.63809,-36.61903,0.98763,0.92861,-5.97592,51.37817,46.87013,-8.77423
Case_1-01,gauss,otsu,2,4,37.29525,33.86093,-9.20846,0.98763,0.98317,-0.45159,51.37817,56.99327,10.92896
Case_1-01,gauss,otsu,2,6,37.29525,33.91283,-9.06931,0.98763,0.98281,-0.48804,51.37817,58.31829,13.50792
Case_1-01,gauss,otsu,2,8,37.29525,33.2659,-10.80392,0.98763,0.98127,-0.64397,51.37817,57.87383,12.64284
Case_1-01,gauss,otsu,2,10,37.29525,32.96994,-11.59748,0.98763,0.98056,-0.71586,51.37817,57.53591,11.98513
Case_1-01,gauss,otsu,2,12,37.29525,32.87733,-11.8458,0.98763,0.98036,-0.73611,51.37817,57.39431,11.70953
Case_1-02,gauss,otsu,0.4,2,37.441,23.01473,-38.53067,0.98776,0.92143,-6.71519,54.69325,48.02415,-12.19364
Case_1-02,gauss,otsu,0.4,4,37.441,32.88087,-12.17951,0.98776,0.97918,-0.86863,54.69325,51.87263,-5.15716
Case_1-02,gauss,otsu,0.4,6,37.441,33.77023,-9.80415,0.98776,0.98069,-0.71576,54.69325,52.3079,-4.36132
Case_1-02,gauss,otsu,0.4,8,37.441,33.77024,-9.80412,0.98776,0.98069,-0.71576,54.69325,52.3079,-4.36132
Case_1-02,gauss,otsu,0.4,10,37.441,33.77024,-9.80412,0.98776,0.98069,-0.71576,54.69325,52.3079,-4.36132
Case_1-02,gauss,otsu,0.4,12,37.441,33.77023,-9.80415,0.98776,0.98069,-0.71576,54.69325,52.3079,-4.36132
Case_1-02,gauss,otsu,0.7,2,37.441,23.03644,-38.47269,0.98776,0.92314,-6.54207,54.69325,46.68196,-14.64768
Case_1-02,gauss,otsu,0.7,4,37.441,33.48448,-10.56735,0.98776,0.98258,-0.52442,54.69325,52.82109,-3.42302
Case_1-02,gauss,otsu,0.7,6,37.441,34.59832,-7.59243,0.98776,0.98424,-0.35636,54.69325,53.75162,-1.72166
Case_1-02,gauss,otsu,0.7,8,37.441,34.59849,-7.59197,0.98776,0.98424,-0.35636,54.69325,53.75165,-1.7216
Case_1-02,gauss,otsu,0.7,10,37.441,34.59849,-7.59197,0.98776,0.98424,-0.35636,54.69325,53.75165,-1.7216
Case_1-02,gauss,otsu,0.7,12,37.441,34.59849,-7.59197,0.98776,0.98424,-0.35636,54.69325,53.75165,-1.7216
Case_1-02,gauss,otsu,1.1,2,37.441,23.03239,-38.48351,0.98776,0.92317,-6.53904,54.69325,46.33831,-15.276
Case_1-02,gauss,otsu,1.1,4,37.441,33.68246,-10.03857,0.98776,0.98383,-0.39787,54.69325,53.91316,-1.4263
Case_1-02,gauss,otsu,1.1,6,37.441,35.22778,-5.91122,0.98776,0.98634,-0.14376,54.69325,53.85445,-1.53364
Case_1-02,gauss,otsu,1.1,8,37.441,35.26322,-5.81656,0.98776,0.98641,-0.13667,54.69325,53.83935,-1.56125
Case_1-02,gauss,otsu,1.1,10,37.441,35.26417,-5.81403,0.98776,0.98642,-0.13566,54.69325,53.83951,-1.56096
Case_1-02,gauss,otsu,1.1,12,37.441,35.26418,-5.814,0.98776,0.98642,-0.13566,54.69325,53.83951,-1.56096
Case_1-02,gauss,otsu,1.4,2,37.441,23.03027,-38.48917,0.98776,0.92312,-6.5441,54.69325,46.25167,-15.43441
Case_1-02,gauss,otsu,1.4,4,37.441,33.54244,-10.41254,0.98776,0.98352,-0.42925,54.69325,52.43901,-4.12161
Case_1-02,gauss,otsu,1.4,6,37.441,35.00464,-6.5072,0.98776,0.98615,-0.163,54.69325,53.48257,-2.21358
Case_1-02,gauss,otsu,1.4,8,37.441,35.03765,-6.41903,0.98776,0.9863,-0.14781,54.69325,53.57896,-2.03734
Case_1-02,gauss,otsu,1.4,10,37.441,35.03732,-6.41991,0.98776,0.98631,-0.1468,54.69325,53.58378,-2.02853
Case_1-02,gauss,otsu,1.4,12,37.441,35.03694,-6.42093,0.98776,0.98631,-0.1468,54.69325,53.5838,-2.0285
Case_1-02,gauss,otsu,1.7,2,37.441,23.02878,-38.49315,0.98776,0.92308,-6.54815,54.69325,46.18691,-15.55282
Case_1-02,gauss,otsu,1.7,4,37.441,33.40049,-10.79167,0.98776,0.98311,-0.47076,54.69325,51.35592,-6.1019
Case_1-02,gauss,otsu,1.7,6,37.441,34.49763,-7.86136,0.98776,0.98516,-0.26322,54.69325,54.06531,-1.14811
Case_1-02,gauss,otsu,1.7,8,37.441,34.28073,-8.44067,0.98776,0.98492,-0.28752,54.69325,54.75765,0.11775
Case_1-02,gauss,otsu,1.7,10,37.441,34.19442,-8.67119,0.98776,0.98481,-0.29866,54.69325,54.88535,0.35123
Case_1-02,gauss,otsu,1.7,12,37.441,34.17643,-8.71924,0.98776,0.98478,-0.30169,54.69325,54.9179,0.41075
Case_1-02,gauss,otsu,2,2,37.441,23.028,-38.49523,0.98776,0.92306,-6.55017,54.69325,46.15929,-15.60331
Case_1-02,gauss,otsu,2,4,37.441,33.29285,-11.07916,0.98776,0.98276,-0.5062,54.69325,50.45038,-7.75758
Case_1-02,gauss,otsu,2,6,37.441,34.01416,-9.15264,0.98776,0.98403,-0.37762,54.69325,54.20599,-0.8909
Case_1-02,gauss,otsu,2,8,37.441,33.40859,-10.77004,0.98776,0.98288,-0.49405,54.69325,56.11355,2.59685
Case_1-02,gauss,otsu,2,10,37.441,33.09242,-11.61449,0.98776,0.98224,-0.55884,54.69325,56.89995,4.03468
Case_1-02,gauss,otsu,2,12,37.441,32.98742,-11.89493,0.98776,0.98203,-0.5801,54.69325,56.99537,4.20915
Case_1-03,gauss,otsu,0.4,2,37.90849,24.06238,-36.52509,0.98997,0.93479,-5.57391,51.28308,41.2246,-19.61364
Case_1-03,gauss,otsu,0.4,4,37.90849,33.96217,-10.41012,0.98997,0.9835,-0.65356,51.28308,47.39025,-7.59087
Case_1-03,gauss,otsu,0.4,6,37.90849,35.11094,-7.37975,0.98997,0.98507,-0.49496,51.28308,46.21307,-9.88632
Case_1-03,gauss,otsu,0.4,8,37.90849,35.11094,-7.37975,0.98997,0.98507,-0.49496,51.28308,46.21307,-9.88632
Case_1-03,gauss,otsu,0.4,10,37.90849,35.11095,-7.37972,0.98997,0.98507,-0.49496,51.28308,46.21307,-9.88632
Case_1-03,gauss,otsu,0.4,12,37.90849,35.11094,-7.37975,0.98997,0.98507,-0.49496,51.28308,46.21306,-9.88634
Case_1-03,gauss,otsu,0.7,2,37.90849,24.08932,-36.45402,0.98997,0.93629,-5.42239,51.28308,42.78797,-16.56513
Case_1-03,gauss,otsu,0.7,4,37.90849,34.56019,-8.83259,0.98997,0.98627,-0.37375,51.28308,51.19502,-0.17171
Case_1-03,gauss,otsu,0.7,6,37.90849,35.9682,-5.11835,0.98997,0.98795,-0.20405,51.28308,50.00588,-2.49049
Case_1-03,gauss,otsu,0.7,8,37.90849,35.96831,-5.11806,0.98997,0.98795,-0.20405,51.28308,50.00586,-2.49053
Case_1-03,gauss,otsu,0.7,10,37.90849,35.96831,-5.11806,0.98997,0.98795,-0.20405,51.28308,50.00586,-2.49053
Case_1-03,gauss,otsu,0.7,12,37.90849,35.96831,-5.11806,0.98997,0.98795,-0.20405,51.28308,50.00586,-2.49053
Case_1-03,gauss,otsu,1.1,2,37.90849,24.08686,-36.46051,0.98997,0.93634,-5.41734,51.28308,43.2521,-15.6601
Case_1-03,gauss,otsu,1.1,4,37.90849,34.70963,-8.43837,0.98997,0.98721,-0.2788,51.28308,53.09943,3.54181
Case_1-03,gauss,otsu,1.1,6,37.90849,36.44275,-3.86652,0.98997,0.98944,-0.05354,51.28308,51.5648,0.54934
Case_1-03,gauss,otsu,1.1,8,37.90849,36.4708,-3.79253,0.98997,0.98949,-0.04849,51.28308,51.51228,0.44693
Case_1-03,gauss,otsu,1.1,10,37.90849,36.4716,-3.79042,0.98997,0.98949,-0.04849,51.28308,51.54923,0.51898
Case_1-03,gauss,otsu,1.1,12,37.90849,36.47161,-3.79039,0.98997,0.98949,-0.04849,51.28308,51.54924,0.519
Case_1-03,gauss,otsu,1.4,2,37.90849,24.08519,-36.46492,0.98997,0.93632,-5.41936,51.28308,43.42963,-15.31392
Case_1-03,gauss,otsu,1.4,4,37.90849,34.55923,-8.83512,0.98997,0.98694,-0.30607,51.28308,54.35439,5.98893
Case_1-03,gauss,otsu,1.4,6,37.90849,36.11425,-4.73308,0.98997,0.98914,-0.08384,51.28308,53.29492,3.92301
Case_1-03,gauss,otsu,1.4,8,37.90849,36.12451,-4.70602,0.98997,0.98923,-0.07475,51.28308,53.06723,3.47902
Case_1-03,gauss,otsu,1.4,10,37.90849,36.12337,-4.70902,0.98997,0.98924,-0.07374,51.28308,53.05515,3.45547
Case_1-03,gauss,otsu,1.4,12,37.90849,36.12307,-4.70982,0.98997,0.98924,-0.07374,51.28308,53.05483,3.45484
Case_1-03,gauss,otsu,1.7,2,37.90849,24.08393,-36.46824,0.98997,0.93629,-5.42239,51.28308,43.54523,-15.0885
Case_1-03,gauss,otsu,1.7,4,37.90849,34.41496,-9.21569,0.98997,0.9866,-0.34041,51.28308,54.71746,6.69691
Case_1-03,gauss,otsu,1.7,6,37.90849,35.5748,-6.15611,0.98997,0.98828,-0.17071,51.28308,54.10679,5.50612
Case_1-03,gauss,otsu,1.7,8,37.90849,35.35991,-6.72298,0.98997,0.98806,-0.19294,51.28308,53.48668,4.29693
Case_1-03,gauss,otsu,1.7,10,37.90849,35.28853,-6.91128,0.98997,0.98799,-0.20001,51.28308,53.29968,3.93229
Case_1-03,gauss,otsu,1.7,12,37.90849,35.27476,-6.9476,0.98997,0.98797,-0.20203,51.28308,53.27942,3.89278
Case_1-03,gauss,otsu,2,2,37.90849,24.08326,-36.47001,0.98997,0.93628,-5.4234,51.28308,43.58724,-15.00659
Case_1-03,gauss,otsu,2,4,37.90849,34.30706,-9.50033,0.98997,0.98632,-0.3687,51.28308,54.71859,6.69911
Case_1-03,gauss,otsu,2,6,37.90849,35.09481,-7.4223,0.98997,0.98735,-0.26465,51.28308,54.37963,6.03815
Case_1-03,gauss,otsu,2,8,37.90849,34.55082,-8.8573,0.98997,0.98649,-0.35153,51.28308,53.43906,4.20408
