sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe
2,9,-24.7352953590796,-1.57978155531557,17.5438565058153,43.1069188239883
2.3,9,-39.1636051264209,-2.93318299978262,17.2336133596327,54.646584339583
2.6,9,-50.1632982059227,-5.21953310689182,16.9993012832791,63.7835314410398
2.9,9,-58.2797628227788,-8.69076699790467,16.9187514020533,70.9301637679587
0.4,11,-47.9445647496308,-7.45404485993785,-0.290511293609156,-11.7735290599044
0.7,11,2.12766471546418,0.382963254903041,6.87419741480616,-24.9589333372671
1.1,11,0.0834138039428858,0.197957405640281,13.3405686413404,-3.50892078382262
1.4,11,-2.96322114110528,-0.201922964480179,16.3179264841822,12.0106610606925
1.7,11,-6.4291272726964,-0.754659066702782,17.9226165408165,28.5770092930051
2,11,-11.4493945978016,-1.3935892988665,17.8147788119653,44.9571357235056
2.3,11,-20.8871875293774,-2.14986076129287,17.5290167324634,58.5288880052879
2.6,11,-32.4799326351257,-3.1367346999187,17.4490057552269,69.9882358803647
2.9,11,-42.8312991925076,-4.57454609860721,17.4922703712156,78.096515798158
0.4,13,-47.9445647496308,-7.45404485993785,-0.290511293609156,-11.7735290599044
0.7,13,2.12766471546418,0.382963254903041,6.87419741480616,-24.9589333372671
1.1,13,0.0834181393231662,0.197958697549571,13.339423166546,-3.50948448367182
1.4,13,-2.96216534540208,-0.201796813142192,16.3048859149153,12.0781337161918
1.7,13,-6.31655011443836,-0.749661850552613,17.5445174059772,28.7353467444464
2,13,-9.60828327688824,-1.38383121300803,17.9232371149822,45.158205289218
2.3,13,-13.457156959709,-2.05489830804527,17.3638064653492,60.1976448744802
2.6,13,-19.7396800029779,-2.77240017063604,17.6625639233363,71.8681041174808
2.9,13,-28.3663536581495,-3.59997679767508,17.8110087974995,81.1887931188787
0.4,15,-47.9445647496308,-7.45404485993785,-0.290511293609156,-11.7735290599044
0.7,15,2.12766471546418,0.382963254903041,6.87419741480616,-24.9589333372671
1.1,15,0.0834180130979889,0.197958648342369,13.3394492853494,-3.50964973878754
1.4,15,-2.96215022771801,-0.201793977286753,16.3053442201354,12.0729780046585
1.7,15,-6.31496642329656,-0.749527379032864,17.5501465921909,28.5643239521882
2,15,-9.52441370611671,-1.37973909124045,17.4738495734726,45.7632754867109
2.3,15,-12.4935992673083,-2.04584148148082,17.6326963302033,60.0016118022001
2.6,15,-15.631758115616,-2.7174377042422,17.5527349626074,72.8943943211107
2.9,15,-20.0267570392477,-3.40365095170991,17.8757124644722,82.8919521318946
0.4,17,-47.9445647496308,-7.45404485993785,-0.290511293609156,-11.7735290599044
0.7,17,2.12766471546418,0.382963254903041,6.87419741480616,-24.9589333372671
1.1,17,0.0834180086582352,0.197958648296337,13.3394493287147,-3.50966440480826
1.4,17,-2.96215280612339,-0.201796691827612,16.3052016632533,12.0762508345081
1.7,17,-6.31491920556227,-0.749515655938574,17.5513201100697,28.5653990138873
2,17,-9.52219789773756,-1.37953483215591,17.5108220274893,45.1144490126159
2.3,17,-12.4317181581157,-2.04338798112865,17.4094632972945,60.4832041973687
2.6,17,-15.0605039432892,-2.7079676685509,17.6396264787768,72.76308481839
2.9,17,-17.693370132626,-3.36160546470604,17.9183197058881,83.3040750638531
0.4,19,-47.9445647496308,-7.45404485993785,-0.290511293609156,-11.7735290599044
0.7,19,2.12766471546418,0.382963254903041,6.87419741480616,-24.9589333372671
1.1,19,0.0834180086582352,0.197958648296337,13.3394493287147,-3.50966440480826
1.4,19,-2.96215261489601,-0.201796647765051,16.3052009861998,12.0763616074779
1.7,19,-6.31491850459891,-0.749515935128198,17.5512919851168,28.553438992231
2,19,-9.52207886227289,-1.37948508284336,17.5120068142843,45.1504088535156
2.3,19,-12.4288692869439,-2.04296802343779,17.3647434486247,60.5778115624422
2.6,19,-15.0147397769987,-2.70745174004988,17.5796063592568,73.4161390528714
2.9,19,-17.3336130797458,-3.35319074096224,17.8224005720801,83.6032543904603
