name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,otsu,0.4,5,35.513,33.141,-6.67924,0.982,0.975,-0.71283,52.735,48.577,-7.88471
Case_1-01,gauss,otsu,0.7,5,35.513,33.969,-4.3477,0.982,0.98,-0.20367,52.735,53.445,1.34635
Case_1-01,gauss,otsu,1.1,5,35.513,34.296,-3.42691,0.982,0.982,0,52.735,57.093,8.26396
Case_1-01,gauss,otsu,1.4,5,35.513,34.162,-3.80424,0.982,0.982,0,52.735,58.194,10.35176
Case_1-01,gauss,otsu,1.7,5,35.513,34.008,-4.23788,0.982,0.981,-0.10183,52.735,58.177,10.31952
Case_1-01,gauss,otsu,2,5,35.513,33.888,-4.57579,0.982,0.981,-0.10183,52.735,57.76,9.52878
Case_1-01,gauss,otsu,2.3,5,35.513,33.8,-4.82359,0.982,0.981,-0.10183,52.735,57.244,8.5503
Case_1-01,gauss,otsu,2.6,5,35.513,33.736,-5.0038,0.982,0.98,-0.20367,52.735,56.828,7.76145
Case_1-01,gauss,otsu,2.9,5,35.513,33.688,-5.13896,0.982,0.98,-0.20367,52.735,56.481,7.10344
Case_1-02,gauss,otsu,0.4,5,35.612,32.847,-7.76424,0.982,0.975,-0.71283,54.475,53.206,-2.32951
Case_1-02,gauss,otsu,0.7,5,35.612,33.621,-5.59081,0.982,0.979,-0.3055,54.475,54.521,0.08444
Case_1-02,gauss,otsu,1.1,5,35.612,33.973,-4.60238,0.982,0.981,-0.10183,54.475,56.661,4.01285
Case_1-02,gauss,otsu,1.4,5,35.612,33.891,-4.83264,0.982,0.981,-0.10183,54.475,55.446,1.78247
Case_1-02,gauss,otsu,1.7,5,35.612,33.775,-5.15837,0.982,0.981,-0.10183,54.475,54.225,-0.45893
Case_1-02,gauss,otsu,2,5,35.612,33.681,-5.42233,0.982,0.981,-0.10183,54.475,53.276,-2.20101
Case_1-02,gauss,otsu,2.3,5,35.612,33.61,-5.6217,0.982,0.981,-0.10183,54.475,52.437,-3.74117
Case_1-02,gauss,otsu,2.6,5,35.612,33.558,-5.76772,0.982,0.981,-0.10183,54.475,51.905,-4.71776
Case_1-02,gauss,otsu,2.9,5,35.612,33.518,-5.88004,0.982,0.98,-0.20367,54.475,51.505,-5.45204
Case_1-03,gauss,otsu,0.4,5,36.059,34.002,-5.70454,0.985,0.98,-0.50761,51.448,48.648,-5.44239
Case_1-03,gauss,otsu,0.7,5,36.059,34.811,-3.46099,0.985,0.984,-0.10152,51.448,51.264,-0.35764
Case_1-03,gauss,otsu,1.1,5,36.059,35.134,-2.56524,0.985,0.985,0,51.448,52.825,2.67649
Case_1-03,gauss,otsu,1.4,5,36.059,35.042,-2.82038,0.985,0.985,0,51.448,54.311,5.56484
