name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,otsu,0.4,17,35.513,33.141,-6.67924,0.982,0.975,-0.71283,52.735,48.62,-7.80317
Case_1-01,gauss,otsu,0.7,17,35.513,34.019,-4.20691,0.982,0.98,-0.20367,52.735,53.454,1.36342
Case_1-01,gauss,otsu,1.1,17,35.513,34.652,-2.42446,0.982,0.983,0.10183,52.735,57.134,8.34171
Case_1-01,gauss,otsu,1.4,17,35.513,34.429,-3.0524,0.982,0.983,0.10183,52.735,58.953,11.79103
Case_1-01,gauss,otsu,1.7,17,35.513,33.659,-5.22062,0.982,0.981,-0.10183,52.735,59.229,12.3144
Case_1-01,gauss,otsu,2,17,35.513,32.605,-8.18855,0.982,0.978,-0.40733,52.735,57.361,8.77216
Case_1-01,gauss,otsu,2.3,17,35.513,31.486,-11.33951,0.982,0.974,-0.81466,52.735,54.57,3.47966
Case_1-01,gauss,otsu,2.6,17,35.513,30.424,-14.32996,0.982,0.97,-1.222,52.735,52.53,-0.38874
Case_1-01,gauss,otsu,2.9,17,35.513,29.475,-17.00222,0.982,0.965,-1.73116,52.735,51.615,-2.12383
Case_1-02,gauss,otsu,0.4,17,35.612,32.841,-7.78109,0.982,0.975,-0.71283,54.475,53.199,-2.34236
Case_1-02,gauss,otsu,0.7,17,35.612,33.68,-5.42514,0.982,0.979,-0.3055,54.475,54.662,0.34328
Case_1-02,gauss,otsu,1.1,17,35.612,34.421,-3.34438,0.982,0.983,0.10183,54.475,57.074,4.771
Case_1-02,gauss,otsu,1.4,17,35.612,34.386,-3.44266,0.982,0.983,0.10183,54.475,56.782,4.23497
Case_1-02,gauss,otsu,1.7,17,35.612,33.749,-5.23138,0.982,0.982,0,54.475,57.155,4.91969
Case_1-02,gauss,otsu,2,17,35.612,32.709,-8.15175,0.982,0.98,-0.20367,54.475,57.601,5.73841
Case_1-02,gauss,otsu,2.3,17,35.612,31.522,-11.48489,0.982,0.976,-0.611,54.475,55.848,2.52042
Case_1-02,gauss,otsu,2.6,17,35.612,30.359,-14.75065,0.982,0.972,-1.01833,54.475,53.434,-1.91097
Case_1-02,gauss,otsu,2.9,17,35.612,29.305,-17.71032,0.982,0.967,-1.52749,54.475,52.155,-4.25883
Case_1-03,gauss,otsu,0.4,17,36.059,33.995,-5.72395,0.985,0.98,-0.50761,51.448,48.644,-5.45016
Case_1-03,gauss,otsu,0.7,17,36.059,34.853,-3.34452,0.985,0.984,-0.10152,51.448,51.045,-0.78332
Case_1-03,gauss,otsu,1.1,17,36.059,35.458,-1.66671,0.985,0.986,0.10152,51.448,52.105,1.27702
