name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,otsu,0.4,3,35.513,33.789,-4.85456,0.982,0.977,-0.50916,52.735,49.081,-6.92898
Case_1-01,gauss,otsu,0.7,3,35.513,34.249,-3.55926,0.982,0.98,-0.20367,52.735,53.152,0.79075
Case_1-01,gauss,otsu,1.1,3,35.513,34.247,-3.56489,0.982,0.981,-0.10183,52.735,53.954,2.31156
Case_1-01,gauss,otsu,1.4,3,35.513,34.229,-3.61558,0.982,0.981,-0.10183,52.735,54.101,2.59031
Case_1-01,gauss,otsu,1.7,3,35.513,34.215,-3.655,0.982,0.98,-0.20367,52.735,54.156,2.69461
Case_1-01,gauss,otsu,2,3,35.513,34.207,-3.67753,0.982,0.98,-0.20367,52.735,54.166,2.71357
Case_1-01,gauss,otsu,2.3,3,35.513,34.202,-3.69161,0.982,0.98,-0.20367,52.735,54.163,2.70788
Case_1-01,gauss,otsu,2.6,3,35.513,34.198,-3.70287,0.982,0.98,-0.20367,52.735,54.195,2.76856
Case_1-01,gauss,otsu,2.9,3,35.513,34.195,-3.71132,0.982,0.98,-0.20367,52.735,54.209,2.79511
Case_1-02,gauss,otsu,0.4,3,35.612,33.664,-5.47007,0.982,0.977,-0.50916,54.475,53.12,-2.48738
Case_1-02,gauss,otsu,0.7,3,35.612,34.09,-4.27384,0.982,0.98,-0.20367,54.475,52.316,-3.96329
Case_1-02,gauss,otsu,1.1,3,35.612,34.085,-4.28788,0.982,0.98,-0.20367,54.475,52.387,-3.83295
Case_1-02,gauss,otsu,1.4,3,35.612,34.068,-4.33562,0.982,0.98,-0.20367,54.475,52.275,-4.03855
Case_1-02,gauss,otsu,1.7,3,35.612,34.053,-4.37774,0.982,0.98,-0.20367,54.475,52.18,-4.21294
Case_1-02,gauss,otsu,2,3,35.612,34.045,-4.4002,0.982,0.98,-0.20367,54.475,52.171,-4.22946
Case_1-02,gauss,otsu,2.3,3,35.612,34.04,-4.41424,0.982,0.98,-0.20367,54.475,52.136,-4.29371
Case_1-02,gauss,otsu,2.6,3,35.612,34.036,-4.42547,0.982,0.98,-0.20367,54.475,52.102,-4.35613
Case_1-02,gauss,otsu,2.9,3,35.612,34.033,-4.4339,0.982,0.98,-0.20367,54.475,52.128,-4.3084
Case_1-03,gauss,otsu,0.4,3,36.059,34.636,-3.94631,0.985,0.982,-0.30457,51.448,49.151,-4.4647
Case_1-03,gauss,otsu,0.7,3,36.059,35.141,-2.54583,0.985,0.984,-0.10152,51.448,52.719,2.47046
Case_1-03,gauss,otsu,1.1,3,36.059,35.162,-2.48759,0.985,0.984,-0.10152,51.448,53.346,3.68916
Case_1-03,gauss,otsu,1.4,3,36.059,35.151,-2.5181,0.985,0.985,0,51.448,53.581,4.14593
Case_1-03,gauss,otsu,1.7,3,36.059,35.14,-2.5486,0.985,0.985,0,51.448,53.661,4.30143
Case_1-03,gauss,otsu,2,3,36.059,35.134,-2.56524,0.985,0.985,0,51.448,53.717,4.41028
Case_1-03,gauss,otsu,2.3,3,36.059,35.131,-2.57356,0.985,0.985,0,51.448,53.778,4.52884
Case_1-03,gauss,otsu,2.6,3,36.059,35.127,-2.58465,0.985,0.985,0,51.448,53.778,4.52884
Case_1-03,gauss,otsu,2.9,3,36.059,35.125,-2.5902,0.985,0.985,0,51.448,53.731,4.43749
Case_1-04,gauss,otsu,0.4,3,36.06,34.727,-3.69662,0.986,0.983,-0.30426,54.6,53.946,-1.1978
Case_1-04,gauss,otsu,0.7,3,36.06,35.224,-2.31836,0.986,0.986,0,54.6,55.455,1.56593
Case_1-04,gauss,otsu,1.1,3,36.06,35.256,-2.22962,0.986,0.986,0,54.6,55.577,1.78938
Case_1-04,gauss,otsu,1.4,3,36.06,35.249,-2.24903,0.986,0.986,0,54.6,55.569,1.77473
Case_1-04,gauss,otsu,1.7,3,36.06,35.24,-2.27399,0.986,0.986,0,54.6,55.573,1.78205
Case_1-04,gauss,otsu,2,3,36.06,35.235,-2.28785,0.986,0.986,0,54.6,55.564,1.76557
Case_1-04,gauss,otsu,2.3,3,36.06,35.232,-2.29617,0.986,0.986,0,54.6,55.566,1.76923
Case_1-04,gauss,otsu,2.6,3,36.06,35.23,-2.30172,0.986,0.986,0,54.6,55.556,1.75092
Case_1-04,gauss,otsu,2.9,3,36.06,35.228,-2.30727,0.986,0.986,0,54.6,55.576,1.78755
Case_1-05,gauss,otsu,0.4,3,36.008,34.582,-3.96023,0.985,0.982,-0.30457,51.409,47.505,-7.594
Case_1-05,gauss,otsu,0.7,3,36.008,35.086,-2.56054,0.985,0.984,-0.10152,51.409,51.633,0.43572
Case_1-05,gauss,otsu,1.1,3,36.008,35.102,-2.51611,0.985,0.985,0,51.409,52.672,2.45677
Case_1-05,gauss,otsu,1.4,3,36.008,35.09,-2.54943,0.985,0.985,0,51.409,53.069,3.22901
Case_1-05,gauss,otsu,1.7,3,36.008,35.078,-2.58276,0.985,0.985,0,51.409,53.194,3.47215
Case_1-05,gauss,otsu,2,3,36.008,35.071,-2.6022,0.985,0.985,0,51.409,53.22,3.52273
Case_1-05,gauss,otsu,2.3,3,36.008,35.068,-2.61053,0.985,0.985,0,51.409,53.281,3.64139
Case_1-05,gauss,otsu,2.6,3,36.008,35.065,-2.61886,0.985,0.985,0,51.409,53.317,3.71141
Case_1-05,gauss,otsu,2.9,3,36.008,35.062,-2.62719,0.985,0.985,0,51.409,53.311,3.69974
Case_1-06,gauss,otsu,0.4,3,35.482,33.732,-4.93208,0.985,0.98,-0.50761,54.128,52.402,-3.18874
Case_1-06,gauss,otsu,0.7,3,35.482,34.181,-3.66665,0.985,0.983,-0.20305,54.128,54.328,0.36949
Case_1-06,gauss,otsu,1.1,3,35.482,34.18,-3.66947,0.985,0.983,-0.20305,54.128,54.454,0.60228
Case_1-06,gauss,otsu,1.4,3,35.482,34.164,-3.71456,0.985,0.983,-0.20305,54.128,54.285,0.29005
Case_1-06,gauss,otsu,1.7,3,35.482,34.151,-3.7512,0.985,0.983,-0.20305,54.128,54.167,0.07205
Case_1-06,gauss,otsu,2,3,35.482,34.143,-3.77374,0.985,0.983,-0.20305,54.128,54.126,-0.00369
Case_1-06,gauss,otsu,2.3,3,35.482,34.138,-3.78784,0.985,0.983,-0.20305,54.128,54.08,-0.08868
Case_1-06,gauss,otsu,2.6,3,35.482,34.135,-3.79629,0.985,0.983,-0.20305,54.128,54.071,-0.10531
Case_1-06,gauss,otsu,2.9,3,35.482,34.132,-3.80475,0.985,0.983,-0.20305,54.128,54.088,-0.0739
Case_1-07,gauss,otsu,0.4,3,35.785,34.279,-4.20847,0.987,0.984,-0.30395,51.387,49.87,-2.95211
Case_1-07,gauss,otsu,0.7,3,35.785,34.787,-2.78888,0.987,0.986,-0.10132,51.387,54.707,6.46078
Case_1-07,gauss,otsu,1.1,3,35.785,34.805,-2.73858,0.987,0.986,-0.10132,51.387,55.859,8.70259
Case_1-07,gauss,otsu,1.4,3,35.785,34.793,-2.77211,0.987,0.986,-0.10132,51.387,56.107,9.1852
Case_1-07,gauss,otsu,1.7,3,35.785,34.782,-2.80285,0.987,0.986,-0.10132,51.387,56.229,9.42262
Case_1-07,gauss,otsu,2,3,35.785,34.775,-2.82241,0.987,0.986,-0.10132,51.387,56.269,9.50046
Case_1-07,gauss,otsu,2.3,3,35.785,34.772,-2.8308,0.987,0.986,-0.10132,51.387,56.307,9.57441
