name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,otsu,0.4,13,35.513,33.141,-6.67924,0.982,0.975,-0.71283,52.735,48.62,-7.80317
Case_1-01,gauss,otsu,0.7,13,35.513,34.019,-4.20691,0.982,0.98,-0.20367,52.735,53.454,1.36342
Case_1-01,gauss,otsu,1.1,13,35.513,34.652,-2.42446,0.982,0.983,0.10183,52.735,57.134,8.34171
Case_1-01,gauss,otsu,1.4,13,35.513,34.429,-3.0524,0.982,0.983,0.10183,52.735,58.953,11.79103
Case_1-01,gauss,otsu,1.7,13,35.513,33.661,-5.21499,0.982,0.981,-0.10183,52.735,59.23,12.3163
Case_1-01,gauss,otsu,2,13,35.513,32.627,-8.1266,0.982,0.978,-0.40733,52.735,57.415,8.87456
Case_1-01,gauss,otsu,2.3,13,35.513,31.58,-11.07482,0.982,0.975,-0.71283,52.735,54.713,3.75083
Case_1-01,gauss,otsu,2.6,13,35.513,30.655,-13.6795,0.982,0.971,-1.12016,52.735,52.7,-0.06637
Case_1-01,gauss,otsu,2.9,13,35.513,29.891,-15.83082,0.982,0.967,-1.52749,52.735,51.647,-2.06315
Case_1-02,gauss,otsu,0.4,13,35.612,32.841,-7.78109,0.982,0.975,-0.71283,54.475,53.199,-2.34236
Case_1-02,gauss,otsu,0.7,13,35.612,33.68,-5.42514,0.982,0.979,-0.3055,54.475,54.662,0.34328
Case_1-02,gauss,otsu,1.1,13,35.612,34.421,-3.34438,0.982,0.983,0.10183,54.475,57.074,4.771
Case_1-02,gauss,otsu,1.4,13,35.612,34.386,-3.44266,0.982,0.983,0.10183,54.475,56.783,4.23681
Case_1-02,gauss,otsu,1.7,13,35.612,33.751,-5.22577,0.982,0.982,0,54.475,57.184,4.97292
Case_1-02,gauss,otsu,2,13,35.612,32.735,-8.07874,0.982,0.98,-0.20367,54.475,57.611,5.75677
Case_1-02,gauss,otsu,2.3,13,35.612,31.635,-11.16758,0.982,0.977,-0.50916,54.475,55.967,2.73887
Case_1-02,gauss,otsu,2.6,13,35.612,30.635,-13.97563,0.982,0.973,-0.9165,54.475,53.561,-1.67783
Case_1-02,gauss,otsu,2.9,13,35.612,29.801,-16.31753,0.982,0.969,-1.32383,54.475,52.16,-4.24966
Case_1-03,gauss,otsu,0.4,13,36.059,33.995,-5.72395,0.985,0.98,-0.50761,51.448,48.644,-5.45016
Case_1-03,gauss,otsu,0.7,13,36.059,34.853,-3.34452,0.985,0.984,-0.10152,51.448,51.045,-0.78332
Case_1-03,gauss,otsu,1.1,13,36.059,35.458,-1.66671,0.985,0.986,0.10152,51.448,52.105,1.27702
Case_1-03,gauss,otsu,1.4,13,36.059,35.341,-1.99118,0.985,0.987,0.20305,51.448,53.388,3.7708
Case_1-03,gauss,otsu,1.7,13,36.059,34.745,-3.64403,0.985,0.986,0.10152,51.448,53.505,3.99821
Case_1-03,gauss,otsu,2,13,36.059,33.88,-6.04287,0.985,0.984,-0.10152,51.448,53.094,3.19935
Case_1-03,gauss,otsu,2.3,13,36.059,32.967,-8.57484,0.985,0.982,-0.30457,51.448,53.085,3.18185
Case_1-03,gauss,otsu,2.6,13,36.059,32.138,-10.87385,0.985,0.98,-0.50761,51.448,53.922,4.80874
Case_1-03,gauss,otsu,2.9,13,36.059,31.441,-12.80679,0.985,0.977,-0.81218,51.448,54.968,6.84186
Case_1-04,gauss,otsu,0.4,13,36.06,34.046,-5.58514,0.986,0.982,-0.40568,54.6,53.631,-1.77473
Case_1-04,gauss,otsu,0.7,13,36.06,34.872,-3.29451,0.986,0.985,-0.10142,54.6,55.223,1.14103
Case_1-04,gauss,otsu,1.1,13,36.06,35.523,-1.48918,0.986,0.987,0.10142,54.6,55.903,2.38645
Case_1-04,gauss,otsu,1.4,13,36.06,35.509,-1.52801,0.986,0.988,0.20284,54.6,56.035,2.62821
Case_1-04,gauss,otsu,1.7,13,36.06,34.995,-2.95341,0.986,0.988,0.20284,54.6,55.189,1.07875
Case_1-04,gauss,otsu,2,13,36.06,34.147,-5.30505,0.986,0.986,0,54.6,54.172,-0.78388
Case_1-04,gauss,otsu,2.3,13,36.06,33.198,-7.93677,0.986,0.984,-0.20284,54.6,54.068,-0.97436
Case_1-04,gauss,otsu,2.6,13,36.06,32.316,-10.3827,0.986,0.982,-0.40568,54.6,55.139,0.98718
Case_1-04,gauss,otsu,2.9,13,36.06,31.566,-12.46256,0.986,0.98,-0.60852,54.6,56.346,3.1978
Case_1-05,gauss,otsu,0.4,13,36.008,34.005,-5.56265,0.985,0.981,-0.40609,51.409,46.837,-8.89338
Case_1-05,gauss,otsu,0.7,13,36.008,34.875,-3.14652,0.985,0.984,-0.10152,51.409,49.927,-2.88276
Case_1-05,gauss,otsu,1.1,13,36.008,35.453,-1.54132,0.985,0.986,0.10152,51.409,51.991,1.1321
Case_1-05,gauss,otsu,1.4,13,36.008,35.27,-2.04954,0.985,0.986,0.10152,51.409,53.55,4.16464
Case_1-05,gauss,otsu,1.7,13,36.008,34.608,-3.88802,0.985,0.985,0,51.409,53.857,4.76181
Case_1-05,gauss,otsu,2,13,36.008,33.7,-6.40969,0.985,0.984,-0.10152,51.409,53.574,4.21132
Case_1-05,gauss,otsu,2.3,13,36.008,32.763,-9.01189,0.985,0.981,-0.40609,51.409,53.867,4.78126
Case_1-05,gauss,otsu,2.6,13,36.008,31.922,-11.34748,0.985,0.979,-0.60914,51.409,54.87,6.73228
Case_1-05,gauss,otsu,2.9,13,36.008,31.219,-13.29982,0.985,0.976,-0.91371,51.409,55.851,8.64051
Case_1-06,gauss,otsu,0.4,13,35.482,33.059,-6.82881,0.985,0.979,-0.60914,54.128,52.397,-3.19798
Case_1-06,gauss,otsu,0.7,13,35.482,33.937,-4.35432,0.985,0.983,-0.20305,54.128,56.085,3.6155
Case_1-06,gauss,otsu,1.1,13,35.482,34.612,-2.45195,0.985,0.985,0,54.128,55.3,2.16524
Case_1-06,gauss,otsu,1.4,13,35.482,34.488,-2.80142,0.985,0.985,0,54.128,55.488,2.51256
Case_1-06,gauss,otsu,1.7,13,35.482,33.799,-4.74325,0.985,0.984,-0.10152,54.128,57.507,6.24261
Case_1-06,gauss,otsu,2,13,35.482,32.781,-7.61231,0.985,0.982,-0.30457,54.128,58.237,7.59127
Case_1-06,gauss,otsu,2.3,13,35.482,31.704,-10.64765,0.985,0.978,-0.71066,54.128,55.824,3.13331
Case_1-06,gauss,otsu,2.6,13,35.482,30.734,-13.38143,0.985,0.975,-1.01523,54.128,53.37,-1.40038
Case_1-06,gauss,otsu,2.9,13,35.482,29.925,-15.66146,0.985,0.971,-1.42132,54.128,52.241,-3.48618
Case_1-07,gauss,otsu,0.4,13,35.785,33.712,-5.79293,0.987,0.982,-0.50659,51.387,49.692,-3.2985
