sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe,quality_column
0.1,3,-1.55476453414339e-05,-1.01696532715594e-06,-1.45728937662271e-06,-1.13653477362248e-05,30
0.2,3,-1.92224635572545e-05,-1.22346021418352e-06,-1.48507323227572e-06,-0.000208809149963261,30
0.3,3,-3.71527032451346e-05,-2.1993703686361e-06,-0.000179945382424098,-0.000209556282150697,30
0.4,3,0.505957813891146,0.116597386742375,0.0153579603396368,-20.7403179678015,30
0.5,3,1.55597622457416,0.367386011982074,3.15980678686904,-39.4426392260341,30
0.6,3,2.15789628062003,0.507945222088824,5.26168240406212,-48.4200269893607,30
0.7,3,2.47952098102084,0.58711707357023,6.96950264004958,-44.0001659664829,30
0.8,3,2.60408630896955,0.617106557581242,7.85498246004945,-39.2631809560716,30
0.9,3,2.67111656048142,0.637828749617598,8.51495566963161,-36.4925647617049,30
1.1,3,2.70483830264176,0.648468421515813,9.1155448629854,-33.033869771918,30
1.2,3,2.70250831412455,0.648845188258606,9.16299784307212,-32.3747771858431,30
1.3,3,2.70708531434741,0.651436250113043,9.40520071636754,-31.561629636194,30
1.4,3,2.70726568317058,0.652736785510248,9.47247373001981,-31.1065799082354,30
1.5,3,2.70349220076225,0.652472473260446,9.49769135023343,-30.7949469279674,30
1.6,3,2.70268257569893,0.653061393369599,9.63434319967041,-30.5875794863695,30
1.7,3,2.69940895409316,0.652790925030117,9.63555733754841,-30.4165416194782,30
1.8,3,2.69584858096669,0.652289876213174,9.63855374633504,-30.2630168504398,30
1.9,3,2.69411534255587,0.652411468497134,9.6705364413129,-30.0931702000491,30
1,3,2.69259211618627,0.644114554147458,8.82336003120086,-34.4889253440583,30
2.1,3,2.68868532535827,0.651576725085393,9.66654703917289,-29.9044807916225,30
2.2,3,2.68890604688225,0.652061191081872,9.75244187488117,-29.7310468767963,30
2.3,3,2.68705732198219,0.651764656464372,9.75303967262314,-29.6753502888323,30
2.4,3,2.68637980121261,0.65190890256413,9.7880916613201,-29.5743874910566,30
2.5,3,2.68483420814707,0.651657317199142,9.78763123977228,-29.5190452485843,30
2.6,3,2.6839760677964,0.651655822154688,9.80196184612661,-29.4747181601852,30
2.7,3,2.68284617518058,0.651471471700383,9.80360691510044,-29.443971595925,30
2.8,3,2.68217744439393,0.65151743943291,9.81561294944938,-29.389025263674,30
2.9,3,2.68144721667722,0.651457494257182,9.81519092956054,-29.3575136836602,30
2,3,2.69127885509517,0.651975333493811,9.6673987420329,-29.9950395252844,30
3.1,3,2.67995321933825,0.651283357041431,9.8214028288178,-29.2864193150259,30
3.2,3,2.67942823027838,0.65120523558011,9.82156563973815,-29.2758932131302,30
3.3,3,2.67835881183078,0.651045215985218,9.81217958406349,-29.2709694390856,30
3.4,3,2.67745956303063,0.650907769083079,9.80914324506681,-29.2455483543724,30
3.5,3,2.67717843460229,0.650870091079579,9.80924214861361,-29.2440629543753,30
3.6,3,2.67643826198565,0.65074741858914,9.80835313983846,-29.228658189736,30
3.7,3,2.67531664474622,0.650542784954427,9.80451815746505,-29.1926677442078,30
3.8,3,2.67471407079767,0.650443463239276,9.80219827736237,-29.1865059708083,30
3.9,3,2.67433611698223,0.650378937330565,9.80189260526403,-29.1726716865409,30
3,3,2.68068461651735,0.651356777798377,9.81970869082022,-29.3229641719074,30
4.1,3,2.67266197412902,0.650070966051746,9.79752927184157,-29.1275701108889,30
4.2,3,2.67198690046903,0.649949398107753,9.79612821398402,-29.1003318051769,30
4.3,3,2.6713504199559,0.649832860715165,9.79581737117237,-29.0704608092994,30
4.4,3,2.67125644426474,0.649821175220641,9.79596451865537,-29.0670727652764,30
4.5,3,2.67056968501985,0.649695378737593,9.79483811405396,-29.0536405716003,30
4.6,3,2.67003070141284,0.649599722933167,9.79581663208676,-29.0423666462802,30
4.7,3,2.6695270332572,0.649510375753491,9.79455132148826,-29.0192733114215,30
4.8,3,2.66902029465209,0.649421879715153,9.7956291107012,-28.9997601572336,30
4.9,3,2.66863102987496,0.649354988816621,9.7948813485121,-28.9786136362813,30
4,3,2.67358384775606,0.650240524037452,9.79872584530431,-29.1507453187743,30
5.1,3,2.66791544562146,0.649231434772575,9.79522433518941,-28.9499149617989,30
5.2,3,2.66763906619927,0.649184407033329,9.79618633616668,-28.9421085812573,30
5.3,3,2.66737946635397,0.649141226827761,9.795422089852,-28.9345083008053,30
5.4,3,2.66713575490861,0.649101821403783,9.795227096043,-28.9296724697419,30
5.5,3,2.66694299443028,0.649070356136973,9.79536626768265,-28.9227597686216,30
5.6,3,2.6667667465165,0.649041822542845,9.79532149481219,-28.9141323941672,30
5.7,3,2.66650666652406,0.648999328328501,9.795437545565,-28.9028392526058,30
5.8,3,2.66638551892613,0.648980968918106,9.79592257836406,-28.9001056684046,30
5.9,3,2.66627615656197,0.64896485208081,9.79585755713808,-28.89649423509,30
5,3,2.66826468361072,0.649290730641284,9.79516724466359,-28.9635077036896,30
6,3,2.66618064522704,0.648950912230921,9.79566014864831,-28.8938901179406,30
