name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque,jpg_niqe,im_niqe,delta_niqe
Case_1-01,avg,blurr,3,35.5130502237525,36.2775251643209,2.15265919359742,0.98181957988096,0.985789640404432,0.404357440493616,52.7348393680042,55.2334688658057,4.73810013976743,8.60511097448948,7.524254010345,-12.5606394542588
Case_1-02,avg,blurr,3,35.6116160118492,36.4081303253637,2.23666994850627,0.981926766770441,0.986036924866041,0.418580920155447,54.4745024880271,57.1228811603847,4.86168491936152,8.49319436868192,8.79558800308029,3.5604228664945
Case_1-03,avg,blurr,3,36.0592825627233,36.9609867420476,2.50061597247759,0.985150654727046,0.988570860528781,0.347175915208921,51.4484489206713,56.6025414438224,10.0179745575969,8.8447111658808,8.22874662446166,-6.96421318759703
Case_1-04,avg,blurr,3,36.0602043459923,36.959218298141,2.49309167392087,0.986437036136986,0.98956296377945,0.316890741927678,54.5998144998589,57.6923127493109,5.66393545065978,9.02125748580774,9.37661434804987,3.93910563800201
Case_1-05,avg,blurr,3,36.0078604552352,36.875108051027,2.40849521417676,0.985267075146047,0.98855453773564,0.333662077270406,51.4093719252562,55.9004730236758,8.73595792018074,8.86405948984659,7.85126856071123,-11.425813762819
Case_1-06,avg,blurr,3,35.4819239427035,36.2516117491051,2.16923920936347,0.984863286016204,0.988104054877647,0.329057739023981,54.1284290213036,56.9905089986666,5.28757259191203,9.34899274226238,8.57126209716117,-8.31887099008486
Case_1-07,avg,blurr,3,35.7853659516184,36.66051694542,2.44555552396704,0.987447389226619,0.990250140271863,0.283838012619567,51.3868356229413,54.8716827483804,6.78159509764258,9.3600145270923,8.23250886261023,-12.0459819930679
Case_1-08,avg,blurr,3,36.2151303572237,37.087224657881,2.40809377753154,0.983378652810484,0.987149905956275,0.383499594486009,51.9194553499007,57.2589914358397,10.2842682958714,8.58518541900276,8.34638910355777,-2.78149281338102
Case_10-01,avg,blurr,3,34.9461058702126,35.1117785494794,0.474080516673778,0.976235142880686,0.978339969394849,0.215606509303878,42.9597175956439,48.1434264210968,12.0664406461986,8.84068724611204,6.66907621354388,-24.5638260025903
Case_10-02,avg,blurr,3,35.8131320470778,35.9879757719021,0.488211208655198,0.979984558102356,0.982000907037039,0.205753133354226,45.9661932139736,49.3014058011453,7.25579464813672,8.78524520367117,7.38910455123419,-15.8918803069215
Case_10-03,avg,blurr,3,34.4632770575901,34.6505199007121,0.543311197043324,0.973257257461445,0.975808872089561,0.262172679274074,42.3220717029045,47.6430598009382,12.5726078236112,8.11387314857736,6.54119150924723,-19.3826254186125
Case_10-04,avg,blurr,3,35.0629264052645,35.1187897000586,0.159322967365486,0.978376093338417,0.980118734213494,0.178115643558922,43.4141632512589,48.555497506809,11.8425275774513,8.01802346116705,6.52114267763827,-18.6689499073991
Case_10-05,avg,blurr,3,36.9088783861441,37.41449112644,1.36989462266016,0.981579494689493,0.984213955900773,0.268390000558573,53.3613130501927,55.222494881567,3.48788612008787,9.24329036803276,7.64119258489151,-17.3325484686923
Case_10-06,avg,blurr,3,35.7906949354973,36.0311070078322,0.671716692755463,0.980384464713486,0.982694462980717,0.235621671943327,46.2388943127014,50.3985657073419,8.99604425337189,8.20020424579789,7.00366021161236,-14.591636968051
Case_10-07,avg,blurr,3,35.6838108875404,35.7776505756342,0.262975522400219,0.98123281173479,0.982739811564734,0.153582290759289,44.5315489092155,49.7195769981817,11.6502304906187,8.70193788647782,6.8555622842137,-21.2179818604917
Case_10-08,avg,blurr,3,35.6543760482177,35.8837350917198,0.643284412527396,0.980898376947195,0.982903419865861,0.20440883233045,44.5817682945645,49.7334551933988,11.5555912111777,8.31188769653866,6.84251854285673,-17.6779235635465
Case_10-09,avg,blurr,3,35.1981175213702,35.452803193609,0.723577538157136,0.979606925096846,0.981643553443192,0.207902608093954,44.9564796058407,48.4534840790374,7.7786439326588,8.33430535406783,6.84276646543484,-17.8963791853991
Case_10-10,avg,blurr,3,35.9954442096215,36.1761350139687,0.501982426706543,0.97696070908593,0.978795525977444,0.187808667682316,42.752436453607,49.3196115746167,15.3609376816129,9.26942544724691,7.07789229552113,-23.642599686442
Case_11-07,avg,blurr,3,36.1568510336976,36.4688527429123,0.862911731234193,0.974547788205935,0.97800229695606,0.354472996802367,45.6835115067127,47.1743958547322,3.26350645746734,8.21343404725121,6.99053589353088,-14.8889994938183
Case_11-09,avg,blurr,3,40.6442662809458,41.0990527814866,1.11894380722045,0.974474762935465,0.97749906824106,0.31035234781088,47.1466960724383,48.0216792263464,1.85587374471334,9.41468452376395,7.95516381671936,-15.5025981312551
