name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,fixed_multilevel_tresholding,0.4,3,33.47596,22.3943,-33.10334,0.97234,0.89902,-7.54057,52.43543,40.63402,-22.50656
Case_1-01,gauss,fixed_multilevel_tresholding,0.4,5,33.47596,31.88598,-4.74962,0.97234,0.96843,-0.40212,52.43543,50.57175,-3.55424
Case_1-01,gauss,fixed_multilevel_tresholding,0.4,7,33.47596,32.56144,-2.73187,0.97234,0.97007,-0.23346,52.43543,49.94948,-4.74097
Case_1-01,gauss,fixed_multilevel_tresholding,0.4,9,33.47596,32.56144,-2.73187,0.97234,0.97007,-0.23346,52.43543,49.94948,-4.74097
Case_1-01,gauss,fixed_multilevel_tresholding,0.4,11,33.47596,32.56144,-2.73187,0.97234,0.97007,-0.23346,52.43543,49.94948,-4.74097
Case_1-01,gauss,fixed_multilevel_tresholding,0.4,13,33.47596,32.56144,-2.73187,0.97234,0.97007,-0.23346,52.43543,49.94948,-4.74097
Case_1-01,gauss,fixed_multilevel_tresholding,0.7,3,33.47596,22.41532,-33.04055,0.97234,0.90238,-7.19501,52.43543,42.98333,-18.02617
Case_1-01,gauss,fixed_multilevel_tresholding,0.7,5,33.47596,32.16902,-3.90412,0.97234,0.97268,0.03497,52.43543,53.97392,2.93407
Case_1-01,gauss,fixed_multilevel_tresholding,0.7,7,33.47596,32.92503,-1.64575,0.97234,0.97441,0.21289,52.43543,53.42599,1.8891
Case_1-01,gauss,fixed_multilevel_tresholding,0.7,9,33.47596,32.92508,-1.6456,0.97234,0.97441,0.21289,52.43543,53.426,1.88912
Case_1-01,gauss,fixed_multilevel_tresholding,0.7,11,33.47596,32.92508,-1.6456,0.97234,0.97441,0.21289,52.43543,53.426,1.88912
Case_1-01,gauss,fixed_multilevel_tresholding,0.7,13,33.47596,32.92508,-1.6456,0.97234,0.97441,0.21289,52.43543,53.426,1.88912
Case_1-01,gauss,fixed_multilevel_tresholding,1.1,3,33.47596,22.42202,-33.02053,0.97234,0.90299,-7.13228,52.43543,44.10684,-15.88352
Case_1-01,gauss,fixed_multilevel_tresholding,1.1,5,33.47596,32.3692,-3.30613,0.97234,0.97468,0.24066,52.43543,55.96419,6.72972
Case_1-01,gauss,fixed_multilevel_tresholding,1.1,7,33.47596,33.33012,-0.43566,0.97234,0.97698,0.4772,52.43543,56.38865,7.53922
Case_1-01,gauss,fixed_multilevel_tresholding,1.1,9,33.47596,33.34029,-0.40528,0.97234,0.97702,0.48131,52.43543,56.39288,7.54728
Case_1-01,gauss,fixed_multilevel_tresholding,1.1,11,33.47596,33.34096,-0.40327,0.97234,0.97702,0.48131,52.43543,56.39305,7.54761
Case_1-01,gauss,fixed_multilevel_tresholding,1.1,13,33.47596,33.34097,-0.40324,0.97234,0.97702,0.48131,52.43543,56.39305,7.54761
Case_1-01,gauss,fixed_multilevel_tresholding,1.4,3,33.47596,22.4228,-33.0182,0.97234,0.90308,-7.12302,52.43543,44.50983,-15.11497
Case_1-01,gauss,fixed_multilevel_tresholding,1.4,5,33.47596,32.38935,-3.24594,0.97234,0.97489,0.26225,52.43543,56.16472,7.11216
Case_1-01,gauss,fixed_multilevel_tresholding,1.4,7,33.47596,33.32963,-0.43712,0.97234,0.97724,0.50394,52.43543,57.18806,9.06378
Case_1-01,gauss,fixed_multilevel_tresholding,1.4,9,33.47596,33.31081,-0.49334,0.97234,0.97728,0.50805,52.43543,57.1394,8.97098
Case_1-01,gauss,fixed_multilevel_tresholding,1.4,11,33.47596,33.30492,-0.51093,0.97234,0.97728,0.50805,52.43543,57.13032,8.95366
