sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe,quality_column
0.4,3,-4.92550384826726,-0.406551421609404,-3.66719190353733,-3.84578843049193,70
0.7,3,-3.91381152965889,-0.204297361026392,3.43022092117834,-14.9763167604035,70
1.1,3,-4.08013947391612,-0.219195014268857,5.44757885504181,-6.9842875967525,70
1.4,3,-4.16811811693096,-0.230410657676491,6.14069514647865,-4.92014747097861,70
1.7,3,-4.22903131162599,-0.2386446521242,6.42896956534602,-3.89745981430102,70
2.3,3,-4.28258067234865,-0.24594943177571,6.69354729935286,-2.97174421573736,70
2.6,3,-4.30133143711064,-0.248612309500435,6.79945095132057,-2.58886449351756,70
2.9,3,-4.3157718487452,-0.250800375845866,6.80431386676106,-2.25545250260411,70
2,3,-4.2606517242101,-0.242919355458748,6.5307328289972,-3.40949771063801,70
0.4,5,-6.63853259950987,-0.531524306407356,-4.008758735746,-1.77226446238628,70
0.7,5,-4.60312140820402,-0.202322641754619,2.43704269722926,-13.8916004366043,70
1.1,5,-4.3970101168117,-0.204332528204397,6.87040568862559,14.6854718974006,70
1.4,5,-5.18293870508234,-0.33520049065061,10.1338550542502,24.2211144694366,70
1.7,5,-5.84299880020688,-0.449217710014553,12.1952481567809,29.7955875257437,70
2.3,5,-6.63411904210108,-0.593470580127608,13.7469351647701,35.4872054006991,70
2.6,5,-6.86459851861652,-0.637116771911518,14.0281958015455,36.9885647533715,70
2.9,5,-7.03250591503508,-0.66942863505675,14.1733842170767,37.9618252810816,70
2,5,-6.30969557511621,-0.533255004643844,13.2146394188633,33.2451523956547,70
0.4,7,-6.65799234842526,-0.532331253106391,-4.02591940013737,-1.93377496323828,70
0.7,7,-4.50271881075409,-0.195181901406011,2.28471778013362,-13.4787239268798,70
1.1,7,-3.83482886976794,-0.171796991041437,6.2936190194798,25.2897708347323,70
1.4,7,-5.26304858567469,-0.404511518150044,10.8722649988701,41.1201258810356,70
1.7,7,-7.02176208442606,-0.702852864537631,14.6790747625044,53.4760198061489,70
2.3,7,-9.50347763001525,-1.18950282989069,17.139004579349,75.0178063307877,70
2.6,7,-10.2643383889647,-1.35717574370916,16.9356300547178,81.5073786997384,70
2.9,7,-10.8225382155464,-1.4862369918515,16.5150940497677,86.4421003921843,70
2,7,-8.45294563584139,-0.972797550653375,16.6319680491288,65.2605212514255,70
0.4,9,-6.65799234842526,-0.532331253106391,-4.02591940013737,-1.93377496323828,70
0.7,9,-4.50247820553763,-0.195168428035265,2.28497568471743,-13.4780790459833,70
1.1,9,-3.79040858504484,-0.16925687557325,6.25746361834449,25.7533857669359,70
1.4,9,-5.38313577836291,-0.426293089916788,10.8768097612833,43.4082709628625,70
1.7,9,-7.83158525879275,-0.832787190521263,14.9023340103664,56.6454413995883,70
2.3,9,-11.9823362298931,-1.67728215856308,16.7491502673747,81.7067912287789,70
2.6,9,-13.3614903503018,-2.0138777460172,15.9271355795427,91.9774662425559,70
2.9,9,-14.3902694284407,-2.2861890601492,15.2805519912056,100.351305207995,70
2,9,-10.1461271608886,-1.27504665492363,16.8758731684235,69.4898951191783,70
0.4,11,-6.65799234842526,-0.532331253106391,-4.02591940013737,-1.93377496323828,70
0.7,11,-4.50247820553763,-0.195168428035265,2.28497568471743,-13.4780790459833,70
1.1,11,-3.78930172789528,-0.169189806694475,6.25689709235938,25.7729235664083,70
1.4,11,-5.40164205430302,-0.428725661267116,10.8831791075543,43.5945129702118,70
1.7,11,-8.06524742595379,-0.864878910332234,14.8985511304281,57.7391880083907,70
2.3,11,-13.2893951370052,-1.92479725470705,16.0735077715262,87.2776993137531,70
2.6,11,-15.2195948759845,-2.4091113152086,15.2112640327792,100.751875499303,70
2.9,11,-16.7089712954734,-2.82440850299747,14.9743643015325,111.962398815702,70
2,11,-10.8638389383044,-1.39198884794519,16.6610872486226,72.5406014072222,70
0.4,13,-6.65799234842526,-0.532331253106391,-4.02591940013737,-1.93377496323828,70
0.7,13,-4.50247820553763,-0.195168428035265,2.28497568471743,-13.4780790459833,70
1.1,13,-3.78929027439509,-0.169189067664898,6.25700241621318,25.7727256517765,70
1.4,13,-5.40318721193173,-0.428886773393508,10.8841917768722,43.5914843795333,70
