name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_15-07,avg,multilevel_tresholding,13,30.416,29.412,-3.30089,0.934,0.937,0.3212,51.534,67.174,30.3489
Case_15-08,avg,multilevel_tresholding,13,30.289,28.85,-4.7509,0.926,0.924,-0.21598,56.897,67.117,17.96228
Case_15-09,avg,multilevel_tresholding,13,29.75,27.636,-7.10588,0.908,0.898,-1.10132,49.715,64.767,30.27658
Case_15-10,avg,multilevel_tresholding,13,29.498,27.381,-7.17676,0.924,0.912,-1.2987,52.859,63.821,20.73819
Case_15-11,avg,multilevel_tresholding,13,29.267,26.576,-9.19466,0.91,0.886,-2.63736,50.096,60.337,20.44275
Case_15-12,avg,multilevel_tresholding,13,30.009,28.429,-5.26509,0.919,0.92,0.10881,50.459,65.67,30.14527
Case_16-01,avg,multilevel_tresholding,13,30.588,28.288,-7.51929,0.897,0.887,-1.11483,56.431,60.06,6.43086
Case_16-02,avg,multilevel_tresholding,13,30.247,28.603,-5.43525,0.916,0.915,-0.10917,57.879,59.895,3.48313
Case_16-03,avg,multilevel_tresholding,13,30.266,27.889,-7.8537,0.9,0.884,-1.77778,60.616,63.116,4.12432
Case_16-04,avg,multilevel_tresholding,13,30.716,28.722,-6.49173,0.9,0.897,-0.33333,56.772,58.33,2.74431
Case_16-05,avg,multilevel_tresholding,13,30.812,28.344,-8.00987,0.908,0.899,-0.99119,54.876,61.836,12.68314
Case_16-06,avg,multilevel_tresholding,13,29.297,26.952,-8.00423,0.923,0.908,-1.62514,49.74,62.2,25.05026
Case_16-07,avg,multilevel_tresholding,13,30.152,28.098,-6.81215,0.911,0.906,-0.54885,59.726,62.231,4.19415
Case_16-08,avg,multilevel_tresholding,13,29.537,27.378,-7.30948,0.93,0.914,-1.72043,51.232,63.069,23.1047
Case_16-09,avg,multilevel_tresholding,13,30.129,27.932,-7.29198,0.923,0.911,-1.30011,52.895,65.996,24.76794
Case_16-10,avg,multilevel_tresholding,13,30.662,29.357,-4.25608,0.916,0.912,-0.43668,59.029,66.637,12.88858
Case_16-11,avg,multilevel_tresholding,13,29.693,28.124,-5.28407,0.935,0.929,-0.64171,55.307,65.465,18.36657
Case_16-12,avg,multilevel_tresholding,13,29.609,28.063,-5.22139,0.932,0.927,-0.53648,52.349,64.59,23.38345
Case_16-13,avg,multilevel_tresholding,13,29.505,27.384,-7.18861,0.924,0.911,-1.40693,50.358,64.284,27.654
Case_17-01,avg,multilevel_tresholding,13,29.18,25.997,-10.90816,0.935,0.911,-2.56684,50.485,59.789,18.42924
Case_17-02,avg,multilevel_tresholding,13,29.1,26.093,-10.33333,0.936,0.916,-2.13675,50.523,59.108,16.99226
Case_17-03,avg,multilevel_tresholding,13,29.096,25.669,-11.77825,0.923,0.895,-3.03359,51.094,59.293,16.04689
Case_17-04,avg,multilevel_tresholding,13,28.886,25.561,-11.51077,0.935,0.907,-2.99465,50.688,56.929,12.31258
Case_17-05,avg,multilevel_tresholding,13,29.241,25.656,-12.26018,0.914,0.881,-3.6105,50.967,60.467,18.63951
Case_17-06,avg,multilevel_tresholding,13,28.632,24.972,-12.7829,0.929,0.892,-3.98278,52.38,56.373,7.62314
Case_17-07,avg,multilevel_tresholding,13,29.161,25.618,-12.14979,0.928,0.897,-3.34052,50.401,57.049,13.19021
Case_17-08,avg,multilevel_tresholding,13,29.359,26.187,-10.80418,0.94,0.921,-2.02128,49.934,61.146,22.45364
Case_17-09,avg,multilevel_tresholding,13,29.219,26.089,-10.71221,0.931,0.91,-2.25564,49.932,61.398,22.96323
Case_17-10,avg,multilevel_tresholding,13,29.317,26.187,-10.6764,0.921,0.898,-2.49729,48.595,58.75,20.89721
Case_17-11,avg,multilevel_tresholding,13,28.492,25.161,-11.691,0.941,0.914,-2.86929,51.591,55.735,8.03241
Case_17-12,avg,multilevel_tresholding,13,28.952,25.63,-11.47416,0.926,0.899,-2.91577,50.375,56.717,12.58958
Case_2-01,avg,multilevel_tresholding,13,30.936,29.842,-3.53633,0.936,0.941,0.53419,58.4,64.749,10.87158
Case_2-02,avg,multilevel_tresholding,13,31.507,30.679,-2.62799,0.94,0.953,1.38298,55.918,67.65,20.98072
Case_2-03,avg,multilevel_tresholding,13,30.484,29.34,-3.75279,0.942,0.95,0.84926,56.534,64.498,14.0871
Case_2-04,avg,multilevel_tresholding,13,30.476,29.718,-2.4872,0.933,0.948,1.60772,54.051,65.252,20.72302
Case_2-05,avg,multilevel_tresholding,13,32.278,32.751,1.46539,0.937,0.956,2.02775,54.931,63.772,16.09474
Case_2-06,avg,multilevel_tresholding,13,31.527,30.721,-2.55654,0.941,0.957,1.70032,56.055,67.696,20.7671
Case_2-07,avg,multilevel_tresholding,13,31.304,30.607,-2.22655,0.942,0.956,1.4862,56.59,68.014,20.18731
Case_2-08,avg,multilevel_tresholding,13,30.536,29.822,-2.33822,0.933,0.948,1.60772,54.574,65.71,20.40532
Case_3-01,avg,multilevel_tresholding,13,29.304,27.779,-5.20407,0.935,0.937,0.2139,58.237,58.266,0.0498
Case_3-02,avg,multilevel_tresholding,13,28.477,26.323,-7.564,0.935,0.927,-0.85561,48.764,59.125,21.24723
Case_3-03,avg,multilevel_tresholding,13,28.53,26.249,-7.99509,0.924,0.913,-1.19048,48.277,59.396,23.03167
Case_3-04,avg,multilevel_tresholding,13,28.688,26.852,-6.39989,0.936,0.931,-0.53419,47.75,57.014,19.40105
Case_3-05,avg,multilevel_tresholding,13,28.468,26.454,-7.07461,0.935,0.931,-0.42781,51.192,56.976,11.29864
Case_3-06,avg,multilevel_tresholding,13,28.677,26.516,-7.53566,0.927,0.915,-1.2945,49.182,58.946,19.85279
Case_3-07,avg,multilevel_tresholding,13,29.253,28.349,-3.09028,0.953,0.955,0.20986,50.316,64.74,28.66683
Case_3-08,avg,multilevel_tresholding,13,28.945,26.473,-8.54034,0.93,0.92,-1.07527,48.78,59.467,21.90857
Case_3-09,avg,multilevel_tresholding,13,29.654,28.888,-2.58313,0.934,0.941,0.74946,51.292,64.516,25.7818
Case_3-10,avg,multilevel_tresholding,13,29.209,27.745,-5.01215,0.945,0.943,-0.21164,50.638,62.553,23.52976
Case_4-01,avg,multilevel_tresholding,13,30.82,30.21,-1.97923,0.941,0.96,2.01913,50.182,61.61,22.77311
Case_4-02,avg,multilevel_tresholding,13,29.903,29.387,-1.72558,0.969,0.976,0.72239,54.512,68.292,25.27884
Case_4-03,avg,multilevel_tresholding,13,30.238,29.469,-2.54316,0.962,0.97,0.8316,54.727,60.407,10.37879
Case_4-04,avg,multilevel_tresholding,13,29.852,29.264,-1.96972,0.971,0.977,0.61792,53.385,67.966,27.31292
Case_4-05,avg,multilevel_tresholding,13,29.862,29.115,-2.50151,0.966,0.972,0.62112,50.217,67.874,35.1614
Case_4-06,avg,multilevel_tresholding,13,29.885,28.96,-3.0952,0.967,0.974,0.72389,52.979,66.48,25.48368
Case_4-07,avg,multilevel_tresholding,13,30.169,29.93,-0.7922,0.965,0.975,1.03627,57.885,67.633,16.84029
Case_4-08,avg,multilevel_tresholding,13,30.821,31.526,2.2874,0.965,0.977,1.24352,54.082,66.927,23.75097
Case_4-09,avg,multilevel_tresholding,13,30.267,30.2,-0.22136,0.97,0.978,0.82474,54.688,68.42,25.10971
Case_4-10,avg,multilevel_tresholding,13,29.75,28.868,-2.96471,0.963,0.97,0.7269,54.452,62.409,14.61287
Case_5-01,avg,multilevel_tresholding,13,30.375,29.365,-3.3251,0.925,0.936,1.18919,51.158,66.342,29.6806
Case_5-02,avg,multilevel_tresholding,13,30.513,29.461,-3.44771,0.9,0.918,2,56.432,66.462,17.7736
Case_5-04,avg,multilevel_tresholding,13,30.824,29.818,-3.26369,0.9,0.923,2.55556,57.4,65.777,14.59408
Case_5-05,avg,multilevel_tresholding,13,30.629,29.331,-4.23781,0.927,0.939,1.2945,51.942,66.717,28.44519
Case_5-07,avg,multilevel_tresholding,13,30.833,29.767,-3.45733,0.905,0.925,2.20994,57.058,67.597,18.47068
Case_5-08,avg,multilevel_tresholding,13,30.476,29.273,-3.94737,0.913,0.928,1.64294,52.033,66.232,27.28845
Case_6-01,avg,multilevel_tresholding,13,28.951,26.381,-8.87707,0.929,0.924,-0.53821,47.875,60.827,27.05379
Case_6-02,avg,multilevel_tresholding,13,28.79,26.097,-9.35394,0.925,0.92,-0.54054,47.492,58.208,22.5638
Case_6-03,avg,multilevel_tresholding,13,28.857,26.438,-8.38271,0.933,0.929,-0.42872,47.87,58.393,21.98245
Case_6-04,avg,multilevel_tresholding,13,29.591,27.776,-6.13362,0.928,0.931,0.32328,54.976,63.693,15.85601
Case_6-05,avg,multilevel_tresholding,13,28.681,26.348,-8.1343,0.935,0.935,0,46.298,55.104,19.02026
Case_6-06,avg,multilevel_tresholding,13,29.075,27.48,-5.48581,0.941,0.945,0.42508,46.161,59.522,28.94435
Case_6-07,avg,multilevel_tresholding,13,29.692,28.149,-5.19669,0.932,0.936,0.42918,52.893,63.61,20.26166
Case_6-08,avg,multilevel_tresholding,13,28.817,26.723,-7.26654,0.921,0.923,0.21716,45.842,56.364,22.95275
Case_6-10,avg,multilevel_tresholding,13,29.354,27.16,-7.47428,0.929,0.933,0.43057,50.749,60.268,18.75702
Case_7-01,avg,multilevel_tresholding,13,33.076,32.285,-2.39146,0.876,0.891,1.71233,55.293,50.492,-8.68284
Case_7-02,avg,multilevel_tresholding,13,32.912,32.259,-1.98408,0.88,0.895,1.70455,56.66,51.366,-9.34345
Case_7-03,avg,multilevel_tresholding,13,32.607,30.972,-5.01426,0.876,0.886,1.14155,53.227,50.976,-4.22906
Case_7-04,avg,multilevel_tresholding,13,32.263,31.452,-2.51372,0.847,0.859,1.41677,55.392,51.318,-7.35485
Case_7-05,avg,multilevel_tresholding,13,31.817,30.353,-4.60131,0.844,0.854,1.18483,53.421,50.608,-5.26572
Case_7-06,avg,multilevel_tresholding,13,31.825,30.28,-4.85467,0.853,0.86,0.82063,54.137,51.307,-5.22748
Case_7-07,avg,multilevel_tresholding,13,31.969,30.601,-4.27915,0.862,0.868,0.69606,52.948,48.102,-9.15238
Case_7-08,avg,multilevel_tresholding,13,31.797,30.615,-3.71733,0.851,0.862,1.2926,53.759,56.017,4.20023
Case_7-09,avg,multilevel_tresholding,13,31.45,30.234,-3.86645,0.872,0.883,1.26147,51.383,54.684,6.4243
Case_7-10,avg,multilevel_tresholding,13,32.033,31.434,-1.86995,0.794,0.81,2.01511,55.417,51.811,-6.50703
Case_7-12,avg,multilevel_tresholding,13,31.294,29.82,-4.71017,0.845,0.852,0.8284,54.042,53.26,-1.44702
Case_8-01,avg,multilevel_tresholding,13,30.468,27.375,-10.15163,0.865,0.838,-3.12139,58.992,62.37,5.7262
Case_8-02,avg,multilevel_tresholding,13,31.13,28.434,-8.66046,0.877,0.869,-0.9122,48.867,58.524,19.7618
Case_8-03,avg,multilevel_tresholding,13,31.107,28.994,-6.79268,0.865,0.873,0.92486,55.881,57.411,2.73796
Case_8-04,avg,multilevel_tresholding,13,31.043,28.611,-7.83429,0.872,0.865,-0.80275,56.009,57.606,2.85133
Case_9-01,avg,multilevel_tresholding,13,28.266,24.694,-12.63709,0.916,0.864,-5.67686,53.209,58.798,10.50386
Case_9-02,avg,multilevel_tresholding,13,28.948,25.143,-13.14426,0.887,0.832,-6.20068,58.069,57.846,-0.38403
Case_9-03,avg,multilevel_tresholding,13,28.269,23.58,-16.58707,0.857,0.717,-16.33606,50.409,58.745,16.53673
Case_9-04,avg,multilevel_tresholding,13,28.628,25.154,-12.13497,0.898,0.834,-7.12695,51.349,64.05,24.73466
Case_9-05,avg,multilevel_tresholding,13,28.204,23.767,-15.73181,0.883,0.762,-13.70328,51.334,58.366,13.69852
Case_9-07,avg,multilevel_tresholding,13,28.334,23.532,-16.94784,0.873,0.752,-13.86025,50.063,60.146,20.14062
Case_9-08,avg,multilevel_tresholding,13,28.486,24.035,-15.62522,0.887,0.791,-10.823,50.158,60.881,21.37844
Case_9-10,avg,multilevel_tresholding,13,28.187,23.852,-15.37943,0.893,0.796,-10.86226,53.103,57.187,7.69071
