name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_14-05,avg,multilevel_tresholding,15,29.249,24.77,-15.31334,0.881,0.808,-8.28604,48.184,65.332,35.58858
Case_14-06,avg,multilevel_tresholding,15,29.267,25.055,-14.39164,0.906,0.848,-6.40177,48.649,65.917,35.49508
Case_14-07,avg,multilevel_tresholding,15,29.392,24.982,-15.00408,0.89,0.806,-9.4382,49.401,65.928,33.45479
Case_14-08,avg,multilevel_tresholding,15,29.538,25.332,-14.23928,0.903,0.842,-6.75526,49.287,67.001,35.94051
Case_14-09,avg,multilevel_tresholding,15,29.314,25.231,-13.9285,0.881,0.805,-8.62656,48.843,66.648,36.45353
Case_14-11,avg,multilevel_tresholding,15,29.225,25.016,-14.40205,0.862,0.772,-10.44084,50.943,65.933,29.42504
Case_14-12,avg,multilevel_tresholding,15,29.202,25.289,-13.39977,0.849,0.768,-9.54064,49.63,66.92,34.8378
Case_15-02,avg,multilevel_tresholding,15,30.401,27.14,-10.72662,0.905,0.886,-2.09945,53.742,68.382,27.24126
Case_15-03,avg,multilevel_tresholding,15,29.559,25.374,-14.15812,0.89,0.846,-4.94382,49.612,67.516,36.08804
Case_15-04,avg,multilevel_tresholding,15,30.192,27.84,-7.79014,0.904,0.893,-1.21681,57.317,67.813,18.31219
Case_15-05,avg,multilevel_tresholding,15,30.304,28.22,-6.87698,0.916,0.91,-0.65502,54.932,67.574,23.01391
Case_15-06,avg,multilevel_tresholding,15,30.312,28.362,-6.4331,0.92,0.914,-0.65217,52.247,66.763,27.78341
Case_15-07,avg,multilevel_tresholding,15,30.416,28.571,-6.06589,0.934,0.931,-0.3212,51.534,66.055,28.17751
Case_15-08,avg,multilevel_tresholding,15,30.289,28.069,-7.32939,0.926,0.917,-0.97192,56.897,66.264,16.46308
Case_15-09,avg,multilevel_tresholding,15,29.75,26.76,-10.05042,0.908,0.889,-2.09251,49.715,68.727,38.24198
Case_15-10,avg,multilevel_tresholding,15,29.498,26.522,-10.08882,0.924,0.903,-2.27273,52.859,67.031,26.81095
Case_15-11,avg,multilevel_tresholding,15,29.267,25.656,-12.33813,0.91,0.874,-3.95604,50.096,66.778,33.30006
Case_15-12,avg,multilevel_tresholding,15,30.009,27.549,-8.19754,0.919,0.913,-0.65288,50.459,68.604,35.95989
Case_16-01,avg,multilevel_tresholding,15,30.588,27.478,-10.16739,0.897,0.879,-2.00669,56.431,60.248,6.76401
Case_16-02,avg,multilevel_tresholding,15,30.247,27.78,-8.15618,0.916,0.909,-0.76419,57.879,60.707,4.88606
Case_16-03,avg,multilevel_tresholding,15,30.266,27.115,-10.41102,0.9,0.876,-2.66667,60.616,64.068,5.69487
Case_16-04,avg,multilevel_tresholding,15,30.716,27.908,-9.14182,0.9,0.89,-1.11111,56.772,59.542,4.87917
Case_16-05,avg,multilevel_tresholding,15,30.812,27.451,-10.90809,0.908,0.891,-1.87225,54.876,60.696,10.60573
Case_16-06,avg,multilevel_tresholding,15,29.297,26.124,-10.83046,0.923,0.9,-2.49187,49.74,67.598,35.90269
Case_16-07,avg,multilevel_tresholding,15,30.152,27.224,-9.7108,0.911,0.899,-1.31723,59.726,62.814,5.17028
Case_16-08,avg,multilevel_tresholding,15,29.537,26.572,-10.03826,0.93,0.907,-2.47312,51.232,67.623,31.99368
Case_16-09,avg,multilevel_tresholding,15,30.129,27.081,-10.1165,0.923,0.903,-2.16685,52.895,67.794,28.16712
Case_16-10,avg,multilevel_tresholding,15,30.662,28.658,-6.53578,0.916,0.907,-0.98253,59.029,64.505,9.2768
Case_16-11,avg,multilevel_tresholding,15,29.693,27.367,-7.8335,0.935,0.924,-1.17647,55.307,66.49,20.21986
Case_16-12,avg,multilevel_tresholding,15,29.609,27.316,-7.74427,0.932,0.921,-1.18026,52.349,67.385,28.72261
Case_16-13,avg,multilevel_tresholding,15,29.505,26.573,-9.9373,0.924,0.904,-2.1645,50.358,67.933,34.90012
Case_17-01,avg,multilevel_tresholding,15,29.18,25.018,-14.26319,0.935,0.9,-3.74332,50.485,65.787,30.30999
Case_17-02,avg,multilevel_tresholding,15,29.1,25.084,-13.80069,0.936,0.905,-3.31197,50.523,65.663,29.96655
Case_17-03,avg,multilevel_tresholding,15,29.096,24.666,-15.22546,0.923,0.883,-4.33369,51.094,66.156,29.479
Case_17-04,avg,multilevel_tresholding,15,28.886,24.585,-14.88957,0.935,0.897,-4.06417,50.688,64.196,26.64931
Case_17-05,avg,multilevel_tresholding,15,29.241,24.689,-15.56718,0.914,0.869,-4.92341,50.967,66.538,30.55114
Case_17-06,avg,multilevel_tresholding,15,28.632,24.014,-16.12881,0.929,0.879,-5.38213,52.38,63.565,21.35357
Case_17-07,avg,multilevel_tresholding,15,29.161,24.543,-15.83622,0.928,0.884,-4.74138,50.401,64.596,28.16412
Case_17-08,avg,multilevel_tresholding,15,29.359,25.113,-14.46235,0.94,0.91,-3.19149,49.934,67.037,34.25121
Case_17-09,avg,multilevel_tresholding,15,29.219,25.118,-14.03539,0.931,0.9,-3.32975,49.932,65.362,30.90203
Case_17-10,avg,multilevel_tresholding,15,29.317,25.197,-14.05328,0.921,0.888,-3.58306,48.595,65.028,33.81624
Case_17-11,avg,multilevel_tresholding,15,28.492,24.202,-15.05686,0.941,0.904,-3.93199,51.591,62.178,20.52102
Case_17-12,avg,multilevel_tresholding,15,28.952,24.638,-14.90053,0.926,0.887,-4.21166,50.375,63.516,26.08635
Case_2-01,avg,multilevel_tresholding,15,30.936,28.945,-6.43587,0.936,0.937,0.10684,58.4,67.075,14.85445
Case_2-02,avg,multilevel_tresholding,15,31.507,29.773,-5.50354,0.94,0.949,0.95745,55.918,64.402,15.17222
Case_2-03,avg,multilevel_tresholding,15,30.484,28.423,-6.76092,0.942,0.946,0.42463,56.534,67.647,19.6572
Case_2-04,avg,multilevel_tresholding,15,30.476,28.838,-5.37472,0.933,0.945,1.28617,54.051,67.571,25.01341
Case_2-05,avg,multilevel_tresholding,15,32.278,31.99,-0.89225,0.937,0.954,1.8143,54.931,58.761,6.97238
Case_2-06,avg,multilevel_tresholding,15,31.527,29.686,-5.83944,0.941,0.953,1.27524,56.055,65.692,17.19204
Case_2-07,avg,multilevel_tresholding,15,31.304,29.617,-5.38909,0.942,0.953,1.16773,56.59,65,14.86128
Case_2-08,avg,multilevel_tresholding,15,30.536,28.925,-5.27574,0.933,0.945,1.28617,54.574,67.512,23.70726
Case_3-01,avg,multilevel_tresholding,15,29.304,26.755,-8.69847,0.935,0.93,-0.53476,58.237,58.407,0.29191
Case_3-02,avg,multilevel_tresholding,15,28.477,25.305,-11.13881,0.935,0.917,-1.92513,48.764,63.013,29.22033
Case_3-03,avg,multilevel_tresholding,15,28.53,25.2,-11.67192,0.924,0.902,-2.38095,48.277,62.042,28.51254
Case_3-04,avg,multilevel_tresholding,15,28.688,25.885,-9.77064,0.936,0.923,-1.38889,47.75,63.735,33.47644
Case_3-05,avg,multilevel_tresholding,15,28.468,25.483,-10.48546,0.935,0.922,-1.39037,51.192,61.699,20.52469
Case_3-06,avg,multilevel_tresholding,15,28.677,25.567,-10.84493,0.927,0.906,-2.26537,49.182,65.277,32.72539
Case_3-07,avg,multilevel_tresholding,15,29.253,27.492,-6.0199,0.953,0.951,-0.20986,50.316,68.013,35.17171
Case_3-08,avg,multilevel_tresholding,15,28.945,25.359,-12.38901,0.93,0.909,-2.25806,48.78,65.175,33.61009
Case_3-09,avg,multilevel_tresholding,15,29.654,28.076,-5.32137,0.934,0.936,0.21413,51.292,67.381,31.36746
Case_3-10,avg,multilevel_tresholding,15,29.209,26.864,-8.02835,0.945,0.938,-0.74074,50.638,67.393,33.0878
Case_4-01,avg,multilevel_tresholding,15,30.82,29.293,-4.95457,0.941,0.957,1.70032,50.182,60.778,21.11514
Case_4-02,avg,multilevel_tresholding,15,29.903,28.505,-4.67512,0.969,0.974,0.516,54.512,68.856,26.31347
Case_4-03,avg,multilevel_tresholding,15,30.238,28.6,-5.41702,0.962,0.968,0.6237,54.727,61.775,12.87847
Case_4-04,avg,multilevel_tresholding,15,29.852,28.412,-4.8238,0.971,0.975,0.41195,53.385,68.415,28.15398
Case_4-05,avg,multilevel_tresholding,15,29.862,28.259,-5.36803,0.966,0.969,0.31056,50.217,68.9,37.20453
Case_4-06,avg,multilevel_tresholding,15,29.885,27.94,-6.50828,0.967,0.971,0.41365,52.979,68.144,28.62455
Case_4-07,avg,multilevel_tresholding,15,30.169,29.11,-3.51023,0.965,0.973,0.82902,57.885,67.997,17.46912
Case_4-08,avg,multilevel_tresholding,15,30.821,30.831,0.03245,0.965,0.976,1.1399,54.082,64.851,19.91236
Case_4-09,avg,multilevel_tresholding,15,30.267,29.457,-2.67618,0.97,0.977,0.72165,54.688,67.425,23.2903
Case_4-10,avg,multilevel_tresholding,15,29.75,27.972,-5.97647,0.963,0.967,0.41537,54.452,63.786,17.1417
Case_5-01,avg,multilevel_tresholding,15,30.375,28.418,-6.4428,0.925,0.931,0.64865,51.158,69.047,34.96814
Case_5-02,avg,multilevel_tresholding,15,30.513,28.464,-6.71517,0.9,0.913,1.44444,56.432,68.267,20.97214
Case_5-04,avg,multilevel_tresholding,15,30.824,28.834,-6.45601,0.9,0.919,2.11111,57.4,67.68,17.90941
Case_5-05,avg,multilevel_tresholding,15,30.629,28.282,-7.66267,0.927,0.933,0.64725,51.942,69.26,33.34103
Case_5-07,avg,multilevel_tresholding,15,30.833,28.806,-6.57413,0.905,0.921,1.76796,57.058,68.827,20.62638
Case_5-08,avg,multilevel_tresholding,15,30.476,28.207,-7.4452,0.913,0.922,0.98576,52.033,69.258,33.10399
Case_6-01,avg,multilevel_tresholding,15,28.951,25.407,-12.24137,0.929,0.917,-1.29171,47.875,63.526,32.69138
Case_6-02,avg,multilevel_tresholding,15,28.79,25.067,-12.93157,0.925,0.911,-1.51351,47.492,63.007,32.66866
Case_6-03,avg,multilevel_tresholding,15,28.857,25.453,-11.7961,0.933,0.921,-1.28617,47.87,63.685,33.03739
Case_6-04,avg,multilevel_tresholding,15,29.591,26.941,-8.95543,0.928,0.927,-0.10776,54.976,65.363,18.8937
Case_6-05,avg,multilevel_tresholding,15,28.681,25.288,-11.83013,0.935,0.927,-0.85561,46.298,61.026,31.81131
Case_6-06,avg,multilevel_tresholding,15,29.075,26.548,-8.69132,0.941,0.94,-0.10627,46.161,64.526,39.78467
Case_6-07,avg,multilevel_tresholding,15,29.692,27.343,-7.91122,0.932,0.932,0,52.893,66.847,26.38156
Case_6-08,avg,multilevel_tresholding,15,28.817,25.786,-10.5181,0.921,0.916,-0.54289,45.842,61.836,34.8894
Case_6-10,avg,multilevel_tresholding,15,29.354,26.077,-11.16373,0.929,0.925,-0.43057,50.749,62.946,24.03397
Case_7-01,avg,multilevel_tresholding,15,33.076,31.76,-3.97872,0.876,0.891,1.71233,55.293,51.723,-6.45651
Case_7-02,avg,multilevel_tresholding,15,32.912,31.805,-3.36351,0.88,0.895,1.70455,56.66,52.299,-7.69679
Case_7-03,avg,multilevel_tresholding,15,32.607,30.217,-7.32971,0.876,0.883,0.79909,53.227,52.432,-1.4936
Case_7-04,avg,multilevel_tresholding,15,32.263,30.973,-3.99839,0.847,0.859,1.41677,55.392,52.136,-5.87811
Case_7-05,avg,multilevel_tresholding,15,31.817,29.688,-6.69139,0.844,0.853,1.06635,53.421,52.026,-2.61133
Case_7-06,avg,multilevel_tresholding,15,31.825,29.701,-6.674,0.853,0.858,0.58617,54.137,52.463,-3.09216
Case_7-07,avg,multilevel_tresholding,15,31.969,29.988,-6.19663,0.862,0.867,0.58005,52.948,48.187,-8.99184
Case_7-08,avg,multilevel_tresholding,15,31.797,29.975,-5.7301,0.851,0.86,1.05758,53.759,56.062,4.28393
Case_7-09,avg,multilevel_tresholding,15,31.45,29.65,-5.72337,0.872,0.882,1.14679,51.383,55.15,7.33122
Case_7-10,avg,multilevel_tresholding,15,32.033,30.991,-3.2529,0.794,0.809,1.88917,55.417,50.744,-8.43243
Case_7-12,avg,multilevel_tresholding,15,31.294,29.213,-6.64984,0.845,0.849,0.47337,54.042,51.359,-4.96466
Case_8-01,avg,multilevel_tresholding,15,30.468,26.518,-12.96442,0.865,0.827,-4.39306,58.992,62.771,6.40595
Case_8-02,avg,multilevel_tresholding,15,31.13,27.65,-11.17893,0.877,0.862,-1.71038,48.867,56.53,15.68134
Case_8-03,avg,multilevel_tresholding,15,31.107,28.135,-9.55412,0.865,0.867,0.23121,55.881,57.08,2.14563
Case_8-04,avg,multilevel_tresholding,15,31.043,27.799,-10.45002,0.872,0.858,-1.6055,56.009,55.344,-1.18731
Case_9-01,avg,multilevel_tresholding,15,28.266,23.988,-15.13479,0.916,0.853,-6.87773,53.209,58.915,10.72375
Case_9-02,avg,multilevel_tresholding,15,28.948,24.356,-15.86293,0.887,0.818,-7.77903,58.069,58.678,1.04875
Case_9-03,avg,multilevel_tresholding,15,28.269,22.833,-19.22954,0.857,0.695,-18.90315,50.409,64.557,28.06642
Case_9-04,avg,multilevel_tresholding,15,28.628,24.473,-14.51376,0.898,0.822,-8.46325,51.349,67.27,31.00547
Case_9-05,avg,multilevel_tresholding,15,28.204,23.11,-18.06127,0.883,0.746,-15.51529,51.334,64.88,26.38797
Case_9-07,avg,multilevel_tresholding,15,28.334,22.747,-19.71836,0.873,0.732,-16.1512,50.063,59.281,18.4128
Case_9-08,avg,multilevel_tresholding,15,28.486,23.27,-18.31075,0.887,0.776,-12.51409,50.158,61.18,21.97456
Case_9-10,avg,multilevel_tresholding,15,28.187,23.124,-17.96218,0.893,0.781,-12.54199,53.103,63.104,18.83321
