name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,9,40.124,38.458,-4.15213,0.993,0.992,-0.1007,48.578,48.177,-0.82548
Case_1-01,gauss,multilevel_tresholding,0.7,9,40.124,35.657,-11.13299,0.993,0.99,-0.30211,48.578,53.012,9.12759
Case_1-01,gauss,multilevel_tresholding,1.1,9,40.124,35.592,-11.29499,0.993,0.99,-0.30211,48.578,55.338,13.91576
Case_1-01,gauss,multilevel_tresholding,1.4,9,40.124,35.131,-12.44392,0.993,0.988,-0.50352,48.578,56.641,16.59805
Case_1-01,gauss,multilevel_tresholding,1.7,9,40.124,34.201,-14.76174,0.993,0.985,-0.80564,48.578,56.384,16.069
Case_1-01,gauss,multilevel_tresholding,2,9,40.124,33.181,-17.30386,0.993,0.982,-1.10775,48.578,55.307,13.85195
Case_1-01,gauss,multilevel_tresholding,2.3,9,40.124,32.357,-19.35749,0.993,0.979,-1.40987,48.578,54.216,11.60608
Case_1-01,gauss,multilevel_tresholding,2.6,9,40.124,31.743,-20.88775,0.993,0.977,-1.61128,48.578,53.589,10.31537
Case_1-01,gauss,multilevel_tresholding,2.9,9,40.124,31.289,-22.01924,0.993,0.975,-1.81269,48.578,53.31,9.74104
Case_1-02,gauss,multilevel_tresholding,0.4,9,40.294,38.435,-4.61359,0.993,0.992,-0.1007,53.816,54.974,2.15178
Case_1-02,gauss,multilevel_tresholding,0.7,9,40.294,35.979,-10.70879,0.993,0.991,-0.20141,53.816,54.305,0.90865
Case_1-02,gauss,multilevel_tresholding,1.1,9,40.294,36.013,-10.62441,0.993,0.991,-0.20141,53.816,56.772,5.49279
Case_1-02,gauss,multilevel_tresholding,1.4,9,40.294,35.65,-11.52529,0.993,0.989,-0.40282,53.816,58.675,9.02891
Case_1-02,gauss,multilevel_tresholding,1.7,9,40.294,34.554,-14.2453,0.993,0.987,-0.60423,53.816,57.434,6.72291
Case_1-02,gauss,multilevel_tresholding,2,9,40.294,33.413,-17.07698,0.993,0.984,-0.90634,53.816,55.363,2.87461
Case_1-02,gauss,multilevel_tresholding,2.3,9,40.294,32.505,-19.33042,0.993,0.981,-1.20846,53.816,54.049,0.43296
Case_1-02,gauss,multilevel_tresholding,2.6,9,40.294,31.835,-20.9932,0.993,0.979,-1.40987,53.816,53.065,-1.3955
Case_1-02,gauss,multilevel_tresholding,2.9,9,40.294,31.344,-22.21174,0.993,0.977,-1.61128,53.816,52.479,-2.48439
Case_1-03,gauss,multilevel_tresholding,0.4,9,40.758,39.311,-3.55022,0.994,0.993,-0.1006,47.54,45.631,-4.01557
Case_1-03,gauss,multilevel_tresholding,0.7,9,40.758,36.488,-10.47647,0.994,0.992,-0.20121,47.54,53.892,13.36138
Case_1-03,gauss,multilevel_tresholding,1.1,9,40.758,35.963,-11.76456,0.994,0.991,-0.30181,47.54,54.782,15.23349
Case_1-03,gauss,multilevel_tresholding,1.4,9,40.758,35.719,-12.36322,0.994,0.99,-0.40241,47.54,55.73,17.2276
Case_1-03,gauss,multilevel_tresholding,1.7,9,40.758,35.121,-13.83041,0.994,0.989,-0.50302,47.54,56.536,18.92301
Case_1-03,gauss,multilevel_tresholding,2,9,40.758,34.417,-15.55768,0.994,0.987,-0.70423,47.54,57.247,20.41859
Case_1-03,gauss,multilevel_tresholding,2.3,9,40.758,33.749,-17.19662,0.994,0.985,-0.90543,47.54,57.702,21.37568
Case_1-03,gauss,multilevel_tresholding,2.6,9,40.758,33.214,-18.50925,0.994,0.984,-1.00604,47.54,57.755,21.48717
