sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe,quality_column
0.1,3,-3.41476723188393e-05,-1.42493375041612e-06,-2.12286758208843e-06,0.000283677002514935,40
0.2,3,-4.48519353631828e-05,-1.9364116329017e-06,-2.52265872094485e-06,0.000215442470321074,40
0.3,3,-6.91389182232338e-05,-2.99575518370591e-06,-6.38948543856447e-05,0.000413646972377896,40
0.4,3,0.491083708077369,0.0920841803214635,-0.294453236939623,-21.8832492278271,40
0.5,3,1.55090419549325,0.301596545144974,2.27429096918203,-36.8120594352879,40
0.6,3,2.10498886095385,0.409933820944837,4.3179357680021,-40.9291006303057,40
0.7,3,2.36713666592478,0.467666439402252,6.22368961720156,-34.8909087296771,40
0.8,3,2.44392107414063,0.486319076958653,7.06256810290196,-30.3901623263859,40
0.9,3,2.47359155796724,0.499316049256562,7.96140571764714,-28.5327314016872,40
1.1,3,2.45660074972592,0.501709082647973,8.51669230087655,-25.6160245154003,40
1.2,3,2.43853937449065,0.499896235058205,8.5289761830822,-25.0920868760687,40
1.3,3,2.42987511232559,0.500553385065306,8.91672839996499,-24.4750862610693,40
1.4,3,2.4177008788318,0.499856671392399,9.01340697354566,-24.0212954289347,40
1.5,3,2.40568448833562,0.498541788828222,9.0502033806461,-23.7481168965388,40
1.6,3,2.39750845545423,0.498252014888753,9.22820760044975,-23.5746940655472,40
1.7,3,2.38789350390413,0.49711248536037,9.23970159145354,-23.3659609073476,40
1.8,3,2.38064413889693,0.496212395292722,9.243014755625,-23.2133038894881,40
1.9,3,2.37517046508963,0.495862428001858,9.29625950873558,-23.0630197361964,40
1,3,2.46679763418772,0.500888016785754,8.20678878446968,-26.8846616852018,40
2.1,3,2.36483467702057,0.494520270684946,9.29816791863279,-22.9143817816851,40
2.2,3,2.35960317557236,0.494228562715903,9.40925568592112,-22.7765554961862,40
2.3,3,2.35662876609744,0.493841933439493,9.41200074523501,-22.7365336540824,40
2.4,3,2.35270359068335,0.49353935168817,9.44580288239217,-22.6131585398067,40
2.5,3,2.35030561162639,0.493222652489483,9.44206014495365,-22.5614083030128,40
2.6,3,2.34761641292274,0.492995322373914,9.46136433921811,-22.5055047916075,40
2.7,3,2.34593906370001,0.492775884451121,9.46189070990396,-22.4747446523617,40
2.8,3,2.34213503551481,0.492356230973783,9.47458112537374,-22.3665314904936,40
2.9,3,2.33988591916867,0.492097941901691,9.47453285162481,-22.3225054747102,40
2,3,2.36946534288482,0.495111886926624,9.2955459907403,-22.9932760356429,40
3.1,3,2.33633029850455,0.491668148321069,9.48792333727496,-22.2463512259902,40
3.2,3,2.33565147817478,0.491590540208728,9.48888589307362,-22.2366870991385,40
3.3,3,2.33260490131002,0.49116279705777,9.48895052216912,-22.2085789514949,40
3.4,3,2.33049451387322,0.490875578795296,9.4925755413217,-22.172801096434,40
3.5,3,2.33012810484982,0.490837386584639,9.49285477095787,-22.1713430980153,40
3.6,3,2.32830604071498,0.490577199739218,9.49062305472341,-22.1372539823989,40
3.7,3,2.32600382090328,0.490235287353285,9.4864652636055,-22.1214670909006,40
3.8,3,2.32497366589693,0.490100581896032,9.48363385097016,-22.1108247328163,40
3.9,3,2.32419076886408,0.489987817955886,9.48553435209841,-22.0939783857336,40
3,3,2.33855598651344,0.491940307374723,9.48071374474305,-22.2963883322785,40
4.1,3,2.32116861455397,0.489539216457001,9.48127905205645,-22.0503571980642,40
4.2,3,2.32000041000545,0.489369389447637,9.48106994674004,-22.024082945004,40
4.3,3,2.31894716405847,0.48921431493251,9.47972694856573,-21.9998853485571,40
4.4,3,2.31880135810031,0.48920006922052,9.48103600559468,-22.0006673889603,40
4.5,3,2.3177695738929,0.48904982925602,9.47776761660423,-21.9829057875195,40
4.6,3,2.31695593601268,0.48893395657892,9.47515494035441,-21.9691837022076,40
4.7,3,2.31623218111576,0.488830286195704,9.47336203050512,-21.9573674692489,40
4.8,3,2.31555853209491,0.488735988399644,9.47300666258878,-21.944799658733,40
4.9,3,2.31502507152855,0.48866276686112,9.47275279929891,-21.9385472657741,40
4,3,2.32274558970177,0.48977259371594,9.48486722072962,-22.05591156717,40
5.1,3,2.31409846421354,0.488536209427486,9.47154944637992,-21.912241581596,40
5.2,3,2.31373955898392,0.488488928650003,9.47079527043404,-21.9087378307657,40
5.3,3,2.31341477348631,0.488446243821149,9.46998763690603,-21.900733619995,40
5.4,3,2.313133401466,0.488409966539467,9.46924283055591,-21.8957674194138,40
5.5,3,2.31289656115725,0.488380243306143,9.46829133857498,-21.8880073953914,40
5.6,3,2.31268221003254,0.488353651427756,9.46808052099751,-21.8852738468408,40
5.7,3,2.31239293814699,0.488317370210803,9.46776837050119,-21.8822167341332,40
5.8,3,2.31224966653001,0.488300367450475,9.46753650237946,-21.8835273524768,40
5.9,3,2.31212272420695,0.488285961541999,9.4677722410447,-21.8808315182202,40
5,3,2.3145352240074,0.48859507775998,9.47167859634091,-21.9220644696037,40
6,3,2.31200967045395,0.488273386672543,9.4680272865952,-21.8806418283485,40
