name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_5-08,avg,otsu,11,30.476,30.62,0.4725,0.913,0.936,2.51917,52.033,54.18,4.12623
Case_6-01,avg,otsu,11,28.951,27.729,-4.22093,0.929,0.934,0.53821,47.875,51.812,8.2235
Case_6-02,avg,otsu,11,28.79,27.569,-4.24106,0.925,0.932,0.75676,47.492,47.635,0.3011
Case_6-03,avg,otsu,11,28.857,27.794,-3.68368,0.933,0.938,0.53591,47.87,48.517,1.35158
Case_6-04,avg,otsu,11,29.591,28.937,-2.21013,0.928,0.938,1.07759,54.976,58.204,5.87165
Case_6-05,avg,otsu,11,28.681,27.852,-2.89042,0.935,0.945,1.06952,46.298,47.218,1.98713
Case_6-06,avg,otsu,11,29.075,28.741,-1.14875,0.941,0.951,1.0627,46.161,49.067,6.29536
Case_6-07,avg,otsu,11,29.692,29.231,-1.55261,0.932,0.942,1.07296,52.893,54.487,3.01363
Case_6-08,avg,otsu,11,28.817,28.043,-2.68591,0.921,0.932,1.19435,45.842,47.87,4.42389
Case_6-10,avg,otsu,11,29.354,28.676,-2.30974,0.929,0.942,1.39935,50.749,51.376,1.23549
Case_7-01,avg,otsu,11,33.076,32.807,-0.81328,0.876,0.893,1.94064,55.293,49.748,-10.02839
Case_7-02,avg,otsu,11,32.912,32.73,-0.55299,0.88,0.896,1.81818,56.66,50.521,-10.8348
Case_7-03,avg,otsu,11,32.607,32.037,-1.74809,0.876,0.891,1.71233,53.227,50.461,-5.19661
Case_7-04,avg,otsu,11,32.263,32.013,-0.77488,0.847,0.861,1.65289,55.392,50.784,-8.31889
Case_7-05,avg,otsu,11,31.817,31.214,-1.89521,0.844,0.858,1.65877,53.421,50.143,-6.13616
Case_7-06,avg,otsu,11,31.825,31.03,-2.49804,0.853,0.863,1.17233,54.137,50.088,-7.47917
Case_7-07,avg,otsu,11,31.969,31.465,-1.57653,0.862,0.872,1.16009,52.948,48.175,-9.0145
Case_7-08,avg,otsu,11,31.797,31.384,-1.29886,0.851,0.866,1.76263,53.759,55.675,3.56405
Case_7-09,avg,otsu,11,31.45,31.055,-1.25596,0.872,0.886,1.6055,51.383,55.139,7.30981
Case_7-10,avg,otsu,11,32.033,31.941,-0.2872,0.794,0.813,2.39295,55.417,54.935,-0.86977
Case_7-12,avg,otsu,11,31.294,30.712,-1.85978,0.845,0.857,1.42012,54.042,58.257,7.79949
Case_8-01,avg,otsu,11,30.468,28.572,-6.22292,0.865,0.855,-1.15607,58.992,59.424,0.7323
Case_8-02,avg,otsu,11,31.13,29.565,-5.0273,0.877,0.88,0.34208,48.867,59.674,22.11513
Case_8-03,avg,otsu,11,31.107,30.224,-2.83859,0.865,0.884,2.19653,55.881,58.864,5.33813
Case_8-04,avg,otsu,11,31.043,29.739,-4.20062,0.872,0.877,0.57339,56.009,61.949,10.60544
Case_9-01,avg,otsu,11,28.266,25.744,-8.92238,0.916,0.882,-3.71179,53.209,59.917,12.60689
Case_9-02,avg,otsu,11,28.948,26.286,-9.1958,0.887,0.854,-3.72041,58.069,59.31,2.13711
Case_9-03,avg,otsu,11,28.269,24.722,-12.54731,0.857,0.754,-12.01867,50.409,49.784,-1.23986
Case_9-04,avg,otsu,11,28.628,26.161,-8.61744,0.898,0.853,-5.01114,51.349,53.359,3.91439
Case_9-05,avg,otsu,11,28.204,24.804,-12.05503,0.883,0.792,-10.30578,51.334,52.092,1.4766
Case_9-07,avg,otsu,11,28.334,24.763,-12.60323,0.873,0.787,-9.85109,50.063,54.125,8.11378
Case_9-08,avg,otsu,11,28.486,25.189,-11.57411,0.887,0.819,-7.66629,50.158,54.747,9.14909
Case_9-10,avg,otsu,11,28.187,24.982,-11.37049,0.893,0.824,-7.72676,53.103,49.599,-6.5985
