name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,otsu,13,37.295,26.15,-29.88336,0.988,0.939,-4.95951,51.378,51.763,0.74935
Case_1-02,avg,otsu,13,37.441,25.687,-31.39339,0.988,0.938,-5.06073,54.693,51.331,-6.14704
Case_1-03,avg,otsu,13,37.908,27.912,-26.3691,0.99,0.96,-3.0303,51.283,58.777,14.61303
Case_1-04,avg,otsu,13,37.908,27.752,-26.79118,0.991,0.963,-2.82543,54.941,58.366,6.23396
Case_1-05,avg,otsu,13,37.837,27.701,-26.78859,0.99,0.958,-3.23232,50.689,59.031,16.45722
Case_1-06,avg,otsu,13,37.314,25.948,-30.46042,0.99,0.945,-4.54545,53.472,50.68,-5.22142
Case_1-07,avg,otsu,13,37.618,26.852,-28.61928,0.991,0.954,-3.7336,49.355,55.166,11.77388
Case_1-08,avg,otsu,13,38.068,27.989,-26.47631,0.989,0.957,-3.23559,51.963,56.974,9.6434
Case_10-01,avg,otsu,13,36.735,23.859,-35.05104,0.984,0.834,-15.2439,43.705,55.44,26.85047
Case_10-02,avg,otsu,13,37.742,23.968,-36.49515,0.987,0.846,-14.28571,46.218,52.665,13.94911
Case_10-03,avg,otsu,13,36.142,23.67,-34.50833,0.981,0.825,-15.90214,43.096,56.353,30.76156
Case_10-04,avg,otsu,13,36.918,23.331,-36.80319,0.985,0.834,-15.32995,44.159,53.858,21.96381
Case_10-05,avg,otsu,13,38.855,26.851,-30.89435,0.988,0.909,-7.99595,52.992,60.038,13.29635
Case_10-06,avg,otsu,13,37.736,24.125,-36.06901,0.987,0.858,-13.06991,46.754,51.078,9.24841
Case_10-07,avg,otsu,13,37.601,23.998,-36.17723,0.988,0.857,-13.25911,45.283,55.007,21.47384
Case_10-08,avg,otsu,13,37.554,24.079,-35.88166,0.987,0.858,-13.06991,45.328,55.162,21.6952
Case_10-09,avg,otsu,13,37.065,24.22,-34.65534,0.986,0.857,-13.08316,45.081,56.631,25.62055
Case_10-10,avg,otsu,13,37.843,25.625,-32.28602,0.984,0.86,-12.60163,43.628,60.108,37.77391
Case_11-07,avg,otsu,13,38.024,25.364,-33.29476,0.982,0.857,-12.72912,44.148,57.449,30.12821
Case_11-09,avg,otsu,13,42.35,31.88,-24.72255,0.981,0.949,-3.26198,48.725,51.301,5.28681
Case_11-10,avg,otsu,13,39.988,28.781,-28.02591,0.981,0.914,-6.82977,41.393,56.387,36.22352
Case_11-11,avg,otsu,13,40.143,28.634,-28.67,0.982,0.913,-7.02648,49.617,55.336,11.52629
Case_11-12,avg,otsu,13,39.724,28.225,-28.94724,0.982,0.907,-7.63747,53.37,57.766,8.23684
Case_11-13,avg,otsu,13,41.452,30.259,-27.00232,0.981,0.93,-5.19878,42.819,56.099,31.01427
Case_11-15,avg,otsu,13,38.995,27.338,-29.89358,0.988,0.915,-7.38866,44.192,57.109,29.22927
Case_12-01,avg,otsu,13,38.402,29.21,-23.93625,0.99,0.959,-3.13131,50.097,62,23.75991
Case_12-02,avg,otsu,13,38.242,29.136,-23.81152,0.991,0.961,-3.02725,49.819,64.464,29.39642
Case_12-03,avg,otsu,13,38.127,28.954,-24.05907,0.99,0.959,-3.13131,49.223,60.713,23.34275
Case_12-04,avg,otsu,13,38.793,27.551,-28.97946,0.992,0.938,-5.44355,48.536,57.876,19.24345
Case_12-05,avg,otsu,13,38.354,27.046,-29.48324,0.99,0.926,-6.46465,46.434,57.558,23.95658
Case_12-06,avg,otsu,13,37.886,27.304,-27.93116,0.99,0.935,-5.55556,45.506,59.588,30.94537
Case_12-07,avg,otsu,13,38.145,27.196,-28.70363,0.989,0.925,-6.47118,45.91,59.489,29.57743
Case_12-08,avg,otsu,13,38.154,27.563,-27.75856,0.99,0.938,-5.25253,46.115,60.242,30.63428
Case_12-09,avg,otsu,13,38.295,27.556,-28.04283,0.991,0.943,-4.84359,46.502,60.328,29.73205
Case_12-10,avg,otsu,13,37.952,28.649,-24.51254,0.99,0.96,-3.0303,51.444,57.244,11.2744
Case_12-11,avg,otsu,13,38.375,27.031,-29.56091,0.991,0.941,-5.04541,50.627,61.38,21.23965
Case_12-12,avg,otsu,13,38.201,27.845,-27.10924,0.989,0.94,-4.9545,46.266,61.076,32.01055
Case_13-01,avg,otsu,13,37.432,25.261,-32.51496,0.984,0.863,-12.29675,44.058,58.538,32.86577
Case_13-02,avg,otsu,13,37.484,24.751,-33.96916,0.983,0.834,-15.15768,44.568,57.496,29.00736
Case_13-03,avg,otsu,13,37.685,24.776,-34.25501,0.984,0.849,-13.71951,45.272,57.9,27.89362
Case_13-04,avg,otsu,13,38.096,27.093,-28.8823,0.982,0.889,-9.47047,45.387,65.508,44.33208
Case_13-05,avg,otsu,13,37.692,27.086,-28.1386,0.983,0.902,-8.24008,43.719,63.923,46.21332
Case_13-06,avg,otsu,13,37.805,25.087,-33.64105,0.986,0.864,-12.37323,44.602,57.761,29.50316
Case_13-07,avg,otsu,13,37.228,25.984,-30.20307,0.983,0.882,-10.27467,43.348,60.564,39.71579
Case_13-10,avg,otsu,13,37.506,25.695,-31.49096,0.981,0.862,-12.13048,44.738,60.749,35.78837
Case_13-11,avg,otsu,13,37.463,24.614,-34.29784,0.982,0.84,-14.46029,44.922,58.879,31.06941
Case_13-12,avg,otsu,13,38.269,24.907,-34.91599,0.984,0.847,-13.92276,52.259,60.163,15.12467
Case_14-01,avg,otsu,13,38.01,27.294,-28.19258,0.974,0.849,-12.83368,49.124,59.635,21.39687
Case_14-02,avg,otsu,13,37.895,26.644,-29.68993,0.972,0.808,-16.87243,45.774,59.264,29.47088
Case_14-03,avg,otsu,13,38.124,26.586,-30.2644,0.977,0.842,-13.81781,46.058,57.778,25.44618
Case_14-04,avg,otsu,13,38.623,26.749,-30.74334,0.988,0.911,-7.79352,45.934,58.588,27.54822
Case_14-05,avg,otsu,13,38.06,26.331,-30.81713,0.978,0.847,-13.39468,46.942,55.847,18.97022
Case_14-06,avg,otsu,13,38.021,26.526,-30.23329,0.984,0.885,-10.06098,46.851,57.502,22.73377
Case_14-07,avg,otsu,13,37.883,26.265,-30.66811,0.979,0.839,-14.30031,45.816,59.034,28.85018
Case_14-08,avg,otsu,13,38.2,26.838,-29.74346,0.982,0.875,-10.89613,46.737,58.584,25.34823
Case_14-09,avg,otsu,13,38.105,26.712,-29.89896,0.979,0.844,-13.78958,45.498,59.117,29.93318
Case_14-11,avg,otsu,13,37.956,26.435,-30.35357,0.974,0.815,-16.32444,45.267,58.413,29.04102
