name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque,jpg_niqe,im_niqe,delta_niqe
Case_1-01,gauss,method_2,5.1,3,36.3295588497925,37.0117298703135,1.87772998659717,0.984760720487,0.987960390421996,0.324918517608405,52.3496048040312,54.4385215906384,3.99032006913328,8.05918661336373,7.40631680886072,-8.10093916202942
Case_1-02,gauss,method_2,5.1,3,36.4538448811527,37.1748797651591,1.97793918956179,0.984854736765412,0.988189486827371,0.338603241419228,54.8059455934765,57.5187682977499,4.94986935248931,8.02167176155326,8.89919484118279,10.9394039760562
Case_1-03,gauss,method_2,5.1,3,36.9039339391166,37.7264040991501,2.22867882158676,0.987568981915053,0.990363328611077,0.282952051673962,51.5297017402991,55.4206560504781,7.5508962380353,8.14697242087872,8.15886496676046,0.145975035477762
Case_1-04,gauss,method_2,5.1,3,36.9134775373926,37.7531810097285,2.27478831135665,0.98875898954797,0.991293566714673,0.2563392286184,54.8914940524132,57.1189989866249,4.0580147665223,8.41626412706248,9.2928880475037,10.4158318608662
Case_1-05,gauss,method_2,5.1,3,36.8522650490534,37.6380056663393,2.13213656267804,0.987673260547897,0.990344104296674,0.27041774395055,51.563710731751,54.4699221286633,5.63615642797936,7.97271075370245,7.93700682832274,-0.447826673796416
Case_1-06,gauss,method_2,5.1,3,36.3309552622392,37.0257093311882,1.91229232464241,0.987405729635661,0.989998928852987,0.262627523772095,53.8400587521639,57.2817695029667,6.39247213054812,8.45189789765535,8.55152942817056,1.17880660322285
Case_1-07,gauss,method_2,5.1,3,36.6324992965382,37.4173747461842,2.14256593112168,0.9895059623627,0.99174443332052,0.226221068185863,50.3719969876648,55.1955173424867,9.57579735423853,8.2269600803772,8.25944482916553,0.394857255547078
Case_1-08,gauss,method_2,5.1,3,37.0678580607002,37.8653169090608,2.15134860788211,0.986153118594068,0.989221700110583,0.311166842010242,52.3572203624094,56.0544122120171,7.06147466197827,8.29777054811091,8.40490475804413,1.29112041978087
Case_10-01,gauss,method_2,5.1,3,35.7605878318484,35.7380749613452,-0.0629544195667334,0.980007774720267,0.981046687405113,0.106010657430063,43.4015469883371,47.7127803833767,9.93336342641904,7.32261062721653,6.75394512465154,-7.76588475770354
Case_10-02,gauss,method_2,5.1,3,36.6958258923469,36.6967741009534,0.00258396856723262,0.983351255307449,0.984466160566768,0.113378129463039,46.188412475923,47.78853169157,3.46433040209185,7.4865508018512,7.31491179617877,-2.29263128261936
Case_10-03,gauss,method_2,5.1,3,35.2349413835356,35.2633802510076,0.0807121180150271,0.977234082764522,0.978720784932864,0.152133679592545,42.6465742268933,47.2050967459086,10.6890708143696,7.14627857675903,6.74390667807202,-5.63050956333535
Case_10-04,gauss,method_2,5.1,3,35.9037212487351,35.7777602617494,-0.350829893405979,0.981822373218643,0.982640956552181,0.0833738724912641,43.7998063065613,47.9028409653547,9.36770046441671,6.94921858417531,6.66193456111284,-4.13404787290295
Case_10-05,gauss,method_2,5.1,3,37.7938556354034,38.1486101995998,0.938656716104051,0.984482688092101,0.98630824656615,0.185433273345502,53.5189900201083,54.9193581449541,2.61658174849637,8.26756816566581,7.62953230840177,-7.71733409968998
Case_10-06,gauss,method_2,5.1,3,36.6803857077216,36.7512756677653,0.193263943865059,0.983670996356018,0.98508844741097,0.144098083627788,46.5185676188976,49.192550399993,5.74820532524118,7.22319705075297,7.12108810787965,-1.41362532623527
Case_10-07,gauss,method_2,5.1,3,36.5618281839877,36.4521292090618,-0.300036897427194,0.984375201693916,0.985008076069414,0.0642919868774548,44.8979525016426,49.181903469902,9.54152857661528,7.48009107871791,6.83874822071114,-8.57399798020496
Case_10-08,gauss,method_2,5.1,3,36.517656989748,36.5592492344884,0.113896257780599,0.984074130089027,0.985196392487888,0.114042465353619,44.9164096728751,49.213723699003,9.56735869457311,7.45514506128476,7.01104935678507,-5.9569022580918
Case_10-09,gauss,method_2,5.1,3,36.04283913622,36.1291219089451,0.239389500918602,0.982935925211242,0.984096061404317,0.118027651988177,45.150132440495,47.0747523869287,4.26271162985013,7.38437851489135,6.97455539753201,-5.54986606568031
Case_10-10,gauss,method_2,5.1,3,36.8248422502252,36.8119793881401,-0.0349298497945953,0.980660687557652,0.981440110854113,0.0794794067255276,43.1633214481062,48.5784525475399,12.5456774820819,8.1756449582124,7.32741875186414,-10.3750372072629
Case_11-07,gauss,method_2,5.1,3,37.008460492517,37.1972102498847,0.510017857689216,0.978444912918188,0.981024858293995,0.263678142912774,45.4836118183449,47.2464948427169,3.87586419348747,7.2633063887793,7.0483083958836,-2.96005677562827
Case_11-09,gauss,method_2,5.1,3,41.336743116876,41.7312811581823,0.954448782263219,0.976891756286065,0.979429729678786,0.25980088135557,47.3419763052015,48.5111177460715,2.46956619075814,8.33617751698634,7.80008703158914,-6.43089094857721
Case_11-10,gauss,method_2,5.1,3,39.038159168648,39.3190388878873,0.719500420155206,0.976932903224501,0.979591391169314,0.272125950107572,39.1867784916692,43.0809201831575,9.93738664257921,7.43421184331737,6.66112364007012,-10.399060714717
Case_11-11,gauss,method_2,5.1,3,39.2002129498528,39.5295774893855,0.840211097715366,0.978401845865395,0.981110373123275,0.276831781269296,42.6627673473685,45.9645147436326,7.73917774573918,7.58701700519641,7.23888560158661,-4.58851487180493
Case_11-12,gauss,method_2,5.1,3,38.7058820673269,39.0206501463991,0.813230605427455,0.977344492239243,0.980010466458857,0.272777330898543,54.3412606166403,54.4526510281441,0.204983120081823,7.75947195400081,6.76079255330807,-12.8704557038551
Case_11-13,gauss,method_2,5.1,3,40.4379666346139,40.6731403424487,0.581566600417206,0.977499509888152,0.979788936772213,0.234212586390207,43.7053177155483,46.8714159635489,7.2441945591309,9.02524200236058,7.08584468378285,-21.4885907554664
Case_11-15,gauss,method_2,5.1,3,37.9076742201824,38.2616262828761,0.933721390127449,0.98412074634381,0.985919047276394,0.182731736858991,49.024838834006,49.2783351458325,0.51707729766314,7.82304795898531,7.47680993022038,-4.42587122794315
Case_12-01,gauss,method_2,5.1,3,37.5272202709924,38.249304036216,1.92416000974545,0.988202814664769,0.990241791421855,0.206331810315409,52.1981162058093,52.387289081477,0.36241322372991,9.62105406396243,8.83698129455186,-8.14955164161761
Case_12-02,gauss,method_2,5.1,3,37.3640935716833,38.0635712128156,1.87205837013121,0.988896745252411,0.990690941690893,0.181434153474125,51.6247888726945,52.9296399783621,2.52756695796933,9.34203990360326,8.82381026265997,-5.54728567091014
Case_12-03,gauss,method_2,5.1,3,37.2533847640368,37.9509261129052,1.8724240851848,0.9882558692219,0.990183608577531,0.195064802109316,50.9770820342223,52.7080861269929,3.39565158242789,8.98304099155082,8.51752872099039,-5.18212341453495
Case_12-04,gauss,method_2,5.1,3,37.7463440561833,38.1795200255049,1.14759715186426,0.989466553300841,0.990600128975883,0.114564324712183,49.5628226819475,53.5549580925929,8.05469744179735,8.73191041104945,8.12013522346366,-7.00620092038103
Case_12-05,gauss,method_2,5.1,3,37.3434534114955,37.6752931402684,0.888615536212656,0.987499694489727,0.988644668832492,0.115946804758944,46.3986265316686,53.6027073848435,15.5264959152571,8.72419728945671,7.45671348110582,-14.528371680483
Case_12-06,gauss,method_2,5.1,3,36.9097053231361,37.426642547406,1.40054551978721,0.987129386846594,0.988732969784184,0.162449113455319,45.4870853169923,52.9988729593749,16.5141107416185,8.46219221928826,7.5865889814791,-10.3472388137598
Case_12-07,gauss,method_2,5.1,3,37.1503985568709,37.5522701815099,1.08174243144064,0.986591172811128,0.987941525874696,0.136870580315515,45.7624621764532,53.3115699122053,16.4962883916602,8.71701244289579,7.50299527811136,-13.9269867140528
Case_12-08,gauss,method_2,5.1,3,37.1893918404762,37.6786371433419,1.31555069511314,0.988250770429247,0.989584143909644,0.134922584458771,46.3722946582234,53.2355798915715,14.8004002905881,8.71498807400951,7.7485502426222,-11.0893764074043
Case_12-09,gauss,method_2,5.1,3,37.2931454445756,37.736420918047,1.18862452653711,0.989169247679833,0.990381756395427,0.122578488811473,46.6693944278641,53.5077238147771,14.6527064915806,8.73534580763553,7.88349025765831,-9.75182401173643
Case_12-10,gauss,method_2,5.1,3,37.0687539274043,37.8826278549026,2.19557940655955,0.988113751531915,0.990387077061843,0.230067188762753,52.917834139691,52.6314289373458,-0.541226236866017,8.42909039588916,8.98871188230903,6.63916816804802
Case_12-11,gauss,method_2,5.1,3,37.3340542547383,37.7901766806102,1.22173290572639,0.989053416028596,0.990405144265732,0.136668881096773,52.4668675478822,54.1510038469182,3.20990441729535,7.88741905156936,7.64370043258345,-3.0899666594665
Case_12-12,gauss,method_2,5.1,3,37.2272831731161,37.7614212975649,1.43480286209706,0.986069643174695,0.987988775534533,0.194624423652204,48.8437487397058,51.4341227157503,5.30338895535833,9.03714352610634,7.90767578468101,-12.4980613416456
Case_13-01,gauss,method_2,5.1,3,36.4362280305845,36.5119201754801,0.207738695762138,0.979839822008688,0.981690732353806,0.188899277570028,43.7948524437967,48.0007502842913,9.60363514386112,7.58915365903046,6.93673954115161,-8.59666501945883
Case_13-02,gauss,method_2,5.1,3,36.4687644767909,36.3872490546125,-0.22352120601807,0.978735579336339,0.980104192122734,0.139834784316666,44.7235231549713,46.1206556466574,3.12393209015505,7.4963373881479,7.04427390230845,-6.03045810817144
Case_13-03,gauss,method_2,5.1,3,36.6729500506155,36.6931295005369,0.0550254339876788,0.980766733636636,0.982302368726742,0.156574956861756,45.2705507660415,47.5083055718315,4.9430695406262,7.52874540132864,7.39356312579765,-1.79554850542741
