sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe
0.1,3,-0.00012855360365424,-2.50012578653694e-06,-3.61741053309267e-06,-5.9390777965386e-05
0.2,3,-0.000148145982330262,-2.92113842116315e-06,-4.33777428053993e-06,-8.9588243623228e-05
0.3,3,-0.000227418131521676,-4.47602019083025e-06,-5.83598993957224e-05,-0.000840112904074118
0.4,3,0.391505588627887,0.0353771629349006,-1.28342088327757,-14.9257492994025
0.5,3,1.28893395848895,0.132191508224755,-0.316060407333951,0.989053958318793
0.6,3,1.4645094892002,0.165478977199087,3.00338152100611,7.09511728678379
0.7,3,1.31118158706441,0.167609516140774,5.59184749759269,13.3118143542369
0.8,3,1.09018791215663,0.157297718251373,6.62529486265734,16.8097669347547
0.9,3,0.896076134665267,0.147332188168682,7.64459992568632,18.5760817840846
1,3,0.727512476045687,0.136133486939704,7.56772233607678,20.322271019251
1.1,3,0.585271489802195,0.126672854521369,7.97176638897263,21.7247810615587
1.2,3,0.492196093197948,0.120027253224214,7.79584280828029,22.1170190046768
1.3,3,0.403848927583626,0.114693930475758,8.93555129207091,22.92941605681
1.4,3,0.331829103104784,0.109454385520374,8.98047350595539,23.6286347908309
1.5,3,0.27543228374731,0.105227214996697,8.95763853594138,24.0122483355251
1.6,3,0.224166700047879,0.101761566307858,9.34339218357355,24.1623546779237
1.7,3,0.184113692452848,0.098658143687416,9.31384011820357,24.4774275052277
1.8,3,0.159182736940611,0.0967751322560142,9.28189031780103,24.5986583709142
1.9,3,0.128231878890046,0.0945572375605199,9.4789507552375,24.7385468569485
2,3,0.110818859594693,0.0932124189664633,9.4469679035874,24.8129918921663
2.1,3,0.0967781174204324,0.0921598016562003,9.43337701757169,24.9068260560492
2.2,3,0.0612944426720714,0.0894431799949873,9.65733698954213,25.1927317545543
2.3,3,0.0542319925818898,0.0889281406190974,9.64366196992022,25.1709788202616
2.4,3,0.0309868062113955,0.0871770778218251,9.72369550593717,25.3865224977933
2.5,3,0.0258055330770651,0.0867979446378123,9.71571332617844,25.3853263911552
2.6,3,0.00825474196126722,0.0854271238791477,9.77062040368547,25.54775353934
2.7,3,0.00504184197782258,0.0852038023406436,9.76733317032952,25.5274458901753
2.8,3,-0.0160795093525557,0.0834852273895839,9.77130517878224,25.8246062956033
2.9,3,-0.0262085411560826,0.0827102799993785,9.75855956661514,25.9238736689565
3,3,-0.0316928124745857,0.0822651326325575,9.76875750075539,25.9614824744737
